name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
mutY,CDS,NC_000913.3,mltC,CDS,NC_000913.3,13,1,3.717057849812311e-14,6.787828888265944e-12,3,+,3103381,3103415,3104721,3104754,+,35,33,3102987,3104082,3104396,3105237,0.3827,0.2676,0.0,0.0,1.0,0.7451
ykfB,CDS,NC_000913.3,omrA,ncRNA,NC_000913.3,13,0,0.0011485883842640087,0.040969504041368066,3,-,265727,265760,2976124,2976156,-,34,33,265583,266063,2976102,2976188,0.6986,0.7418,1.0,1.0,0.0514,0.0115
fliA,CDS,NC_000913.3,dcyD,CDS,NC_000913.3,13,0,8.100874156780351e-5,0.004969460250584192,3,-,2001471,2001503,1998835,1998868,-,33,34,2001127,2001801,1998510,1999428,0.3971,0.6538,0.9207,0.9838,0.0,0.0527
ihfA,CDS,NC_000913.3,pheT,CDS,NC_000913.3,13,0,2.30926491941031e-16,4.7204210892121576e-14,3,-,1795326,1795362,1796969,1797000,-,36,32,1795255,1795468,1796507,1797711,0.6352,0.4083,0.9933,0.602,0.2809,0.0976
cheZ,CDS,NC_000913.3,cheB,CDS,NC_000913.3,13,0,1.276670707576412e-14,2.3899962363570448e-12,3,-,1966531,1966562,1967724,1967755,-,31,31,1966285,1966986,1967479,1968381,0.7376,0.7399,1.0,0.9743,0.0792,0.1144
ydiE:arpB,IGR,NC_000913.3,mcaS,ncRNA,NC_000913.3,13,0,2.5446327584308112e-11,3.922474187240159e-9,3,+,1802777,1802815,1405665,1405699,-,38,35,1802725,1802832,1405658,1405721,0.9978,0.9331,0.9908,1.0,0.9991,0.3261
folP,CDS,NC_000913.3,glmM,CDS,NC_000913.3,13,0,1.1824045465051021e-20,2.920424803621166e-18,3,-,3324120,3324155,3322883,3322914,-,35,32,3324055,3324315,3322614,3323083,0.8912,0.8876,1.0,1.0,0.7028,0.7382
wbbL,CDS,NC_000913.3,insH21,CDS,NC_000913.3,13,1,1.1137563832887685e-13,1.9851642666940405e-11,3,-,2102997,2103030,1300079,1300111,+,34,33,2102910,2103255,1299530,1300693,0.8061,0.5394,1.0,0.0,0.3011,1.0
gatD,CDS,NC_000913.3,gatA,CDS,NC_000913.3,13,0,9.580512600944772e-7,9.218775149399942e-5,3,-,2172274,2172310,2174851,2174883,-,36,32,2171840,2172682,2174643,2175071,0.5412,0.4365,0.9933,0.8982,0.1837,0.0
rpsG,CDS,NC_000913.3,tufA,CDS,NC_000913.3,13,0,4.711849413155435e-6,0.00040124010456299734,3,-,3473866,3473901,3470922,3470954,-,35,33,3473638,3474087,3470160,3471278,0.3335,0.3437,0.8219,0.9873,0.0,0.0431
nanM,CDS,NC_000913.3,nanS,CDS,NC_000913.3,13,0,4.7865243385992516e-20,1.1545583542910452e-17,3,-,4538378,4538412,4537063,4537095,-,35,33,4537991,4538713,4536708,4537448,0.3185,0.5416,0.6998,0.9041,0.047,0.149
yaaX,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,13,0,1.0264240982083667e-18,2.3429791204967635e-16,3,+,5330,5366,4106340,4106373,+,37,33,5264,5471,4106330,4106387,0.448,0.1781,0.1014,0.0,0.8007,1.0
yiiD,CDS,NC_000913.3,yihX,CDS,NC_000913.3,13,0,4.660079679973979e-13,7.995064807925652e-11,2,+,4077839,4077874,4075831,4075864,+,36,34,4077520,4078455,4075650,4076022,0.4306,0.4653,0.0718,0.1619,1.0,0.783
sseB,CDS,NC_000913.3,narK,CDS,NC_000913.3,13,0,1.3849261062586833e-9,1.8598783769615642e-7,2,-,2654195,2654231,1279397,1279429,+,36,32,2654117,2654853,1279339,1279521,0.9043,1.0,1.0,0.9935,0.1031,1.0
fecE,CDS,NC_000913.3,fecC,CDS,NC_000913.3,13,1,4.7010104126569186e-14,8.526551099361476e-12,3,-,4511046,4511080,4512857,4512890,-,35,34,4510540,4511449,4512447,4513241,0.4912,0.5529,1.0,0.9639,0.0104,0.1683
lpxM,CDS,NC_000913.3,mepM,CDS,NC_000913.3,13,0,1.1599085228723763e-15,2.2897790463918405e-13,3,-,1939953,1939986,1941331,1941364,-,34,34,1939386,1940212,1940546,1941635,0.2123,0.2298,0.8311,0.8238,0.0,0.0
spf,ncRNA,NC_000913.3,yafY,CDS,NC_000913.3,13,0,5.932854531184249e-5,0.003796807295790198,3,+,4049932,4049962,266148,266179,-,31,32,4049898,4050001,266089,266491,0.5876,0.9142,0.0,1.0,0.9444,0.14
secG,CDS,NC_000913.3,yjjZ,CDS,NC_000913.3,13,0,0.0010714643877786068,0.03898389087321378,3,-,3322113,3322144,4606101,4606131,+,32,30,3322073,3322284,4605995,4606188,1.0,1.0,1.0,0.8093,0.6657,1.0
menD,CDS,NC_000913.3,menH,CDS,NC_000913.3,13,0,1.943648447080979e-35,7.346511385991151e-33,3,-,2378555,2378593,2377143,2377174,-,38,32,2378212,2379242,2376818,2377459,0.3987,0.5916,0.6269,1.0,0.0102,0.1755
cheA,CDS,NC_000913.3,flhA,CDS,NC_000913.3,13,2,0.0001679488240134303,0.00911363402426387,3,-,1974549,1974578,1963894,1963925,-,30,32,1973418,1975259,1962974,1965025,0.3794,0.5561,0.9705,0.999,0.0331,0.012
nadR,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,13,0,0.0011177077487190018,0.040186268489513295,3,+,4628033,4628068,4106347,4106378,+,36,32,4627673,4628632,4106329,4106388,0.6119,0.3063,0.2906,0.0,1.0,1.0
mcbR,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,13,0,1.0453757760708841e-8,1.286541927267361e-6,3,+,1520204,1520232,3350655,3350687,+,28,32,1520178,1520285,3350641,3350697,0.0,0.6577,0.0,0.5333,0.0346,1.0
dxr,CDS,NC_000913.3,oxyS,ncRNA,NC_000913.3,13,0,3.664069271284346e-11,5.591764075344532e-9,3,+,194780,194810,4158294,4158324,-,31,31,194750,194823,4158278,4158331,1.0,0.9139,1.0,1.0,1.0,0.578
zupT,CDS,NC_000913.3,omrB,ncRNA,NC_000913.3,13,0,5.16196002683552e-9,6.582561393345246e-7,3,+,3182542,3182573,2976323,2976357,-,32,35,3182451,3182691,2976304,2976385,0.0308,0.7569,0.0,1.0,0.1824,0.0
rpsG,CDS,NC_000913.3,fusA,CDS,NC_000913.3,13,0,6.044646325800977e-8,6.8565990404089395e-6,3,-,3473826,3473862,3472440,3472471,-,37,32,3473600,3474082,3471439,3472941,0.4056,0.508,0.8924,0.9816,0.0,0.2711
nanK,CDS,NC_000913.3,yhcH,CDS,NC_000913.3,13,0,2.6730643413890816e-15,5.181481453851591e-13,3,-,3370172,3370206,3369037,3369066,-,35,30,3370003,3370296,3368796,3369213,0.164,0.9498,0.3966,1.0,0.0617,0.5711
secY,CDS,NC_000913.3,dicB,CDS,NC_000913.3,13,0,1.4560205233556854e-5,0.0011084421649118908,3,-,3442828,3442864,1649408,1649438,+,36,31,3442738,3443059,1649404,1649439,0.9263,0.0,1.0,0.0,0.7799,0.0
yqaE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,13,0,6.3126894223399335e-6,0.0005237470335916582,3,-,2796950,2796982,2167155,2167186,+,33,31,2796783,2797044,2167135,2167200,0.2853,0.4803,1.0,0.2442,0.0,1.0
rrsD:yrdB,IGR,NC_000913.3,ybiJ,CDS,NC_000913.3,13,0,0.00033382393470066053,0.015942197314227777,2,-,3429091,3429129,837446,837480,-,39,34,3428988,3429182,837435,837493,0.5122,1.0,0.7008,1.0,0.4428,1.0
atpA,CDS,NC_000913.3,atpF,CDS,NC_000913.3,13,1,5.373523460390254e-20,1.2944008968727659e-17,3,-,3918911,3918941,3920582,3920616,-,30,35,3918299,3919745,3920394,3920881,0.5943,0.6509,1.0,1.0,0.0727,0.0149
cobB,CDS,NC_000913.3,nagK,CDS,NC_000913.3,13,0,6.436984267136828e-24,1.7620143108646877e-21,3,+,1180246,1180282,1178825,1178857,+,36,32,1179735,1180451,1178562,1179282,0.9086,0.2549,0.2563,0.0,1.0,0.7563
ubiE,CDS,NC_000913.3,esrE,ncRNA,NC_000913.3,13,0,1.207865431059495e-20,2.9819365602004904e-18,2,+,4018908,4018944,4020107,4020137,+,37,31,4018815,4019069,4020010,4020224,0.1183,0.5143,0.0,0.1275,0.2834,0.9801
insB-2,CDS,NC_000913.3,insB-3,CDS,NC_000913.3,13,2,3.781097836858425e-27,1.1455914225682153e-24,2,-,279443,279474,290822,290855,-,32,33,279218,279659,290555,291148,0.4097,0.6545,0.9205,1.0,0.0437,0.008
waaB,CDS,NC_000913.3,waaO,CDS,NC_000913.3,13,0,8.312835647482101e-24,2.2639340493624664e-21,2,-,3803656,3803689,3802455,3802486,-,34,32,3803367,3804131,3802221,3803042,0.4147,0.5913,0.7136,0.8214,0.0056,0.0157
cspE,CDS,NC_000913.3,pepQ,CDS,NC_000913.3,13,0,0.00012625701301513187,0.007192033692072187,2,+,657411,657446,4031438,4031469,+,36,32,657290,657485,4031130,4032028,0.7398,0.2085,0.0,0.0,0.9234,0.6514
glnA,CDS,NC_000913.3,glnL,CDS,NC_000913.3,13,0,2.6522167735417476e-12,4.3338596704219417e-10,2,-,4057154,4057187,4055679,4055712,-,34,34,4056571,4057637,4055316,4056187,0.6005,0.6286,1.0,0.9752,0.2818,0.1449
ydgH,CDS,NC_000913.3,flhC,CDS,NC_000913.3,13,0,2.6019931711624444e-7,2.723745469211554e-5,2,+,1679245,1679282,1977224,1977258,-,38,35,1678961,1679413,1977207,1977287,0.9064,1.0,0.5657,1.0,1.0,0.9637
gcd,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,13,0,0.0012723498247334804,0.04407860275435194,2,-,138696,138728,2167159,2167192,+,32,34,136902,141142,2167123,2167200,1.0,0.5268,1.0,0.1047,0.0347,1.0
mglC,CDS,NC_000913.3,mglB,CDS,NC_000913.3,13,0,2.261611547004179e-9,2.97899650832215e-7,2,-,2237369,2237405,2239788,2239821,-,36,33,2236886,2237727,2239359,2240191,0.3445,0.5602,0.8584,0.991,0.0257,0.1573
galS,CDS,NC_000913.3,zapB,CDS,NC_000913.3,13,0,0.00039864515606095267,0.018333743405597458,2,-,2240405,2240441,4118529,4118555,+,36,26,2240342,2240526,4118476,4118582,1.0,0.0593,1.0,0.0,1.0,0.2735
insH-3,CDS,NC_000913.3,insH-2,CDS,NC_000913.3,13,8,0.00019336002307551508,0.010233531964822825,2,-,688423,688449,574992,575021,-,27,29,687863,688992,574571,575732,0.5544,0.7488,1.0,1.0,0.0207,0.0207
dctA,CDS,NC_000913.3,flhC,CDS,NC_000913.3,13,0,0.0003173488452707195,0.015321965881533398,2,-,3683020,3683055,1977221,1977252,-,35,32,3682430,3683444,1977207,1977301,0.3045,1.0,0.7908,1.0,0.0023,0.9394
ypjD,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,13,0,4.016326455097617e-9,5.1745828697409e-7,2,+,2748074,2748109,1405662,1405694,-,36,33,2747937,2748548,1405657,1405705,0.1865,0.9657,0.0,1.0,0.7408,0.5
ihfB,CDS,NC_000913.3,rpsA,CDS,NC_000913.3,13,0,2.6631075834642326e-13,4.6402571794594977e-11,2,+,963927,963962,962416,962448,+,35,33,963772,964146,961935,962848,0.4743,0.2517,0.0,0.0,1.0,0.5099
hslV,CDS,NC_000913.3,sucD,CDS,NC_000913.3,13,0,8.908552414757394e-5,0.005389669182960951,2,-,4121742,4121780,765107,765139,+,38,32,4121734,4121788,765061,765149,0.9559,1.0,1.0,1.0,0.9415,1.0
sulA,CDS,NC_000913.3,ydfC:dicB,IGR,NC_000913.3,13,0,1.9951718226017476e-11,3.098667767568925e-9,2,-,1020070,1020101,1649302,1649335,+,31,33,1020047,1020187,1649278,1649344,1.0,0.1632,1.0,0.0,1.0,0.7879
cfa,CDS,NC_000913.3,yhcN,CDS,NC_000913.3,13,0,8.081559903331246e-9,1.006147637590835e-6,2,+,1741288,1741320,3385805,3385840,+,33,35,1741269,1741339,3385709,3385853,0.0,1.0,0.0,0.6502,0.0,1.0
nuoH,CDS,NC_000913.3,fiu,CDS,NC_000913.3,13,0,1.1215364196639482e-9,1.5187184267581268e-7,2,-,2397079,2397117,841455,841486,-,38,32,2396691,2397403,841051,841548,0.3322,0.0333,0.7687,0.2103,0.0399,0.0
rplR,CDS,NC_000913.3,secY,CDS,NC_000913.3,13,0,1.5674174831984133e-13,2.7679973016552568e-11,2,-,3445344,3445378,3443414,3443446,-,35,32,3445223,3445493,3442753,3444024,0.6195,0.5127,1.0,1.0,0.2946,0.0548
rsmG,CDS,NC_000913.3,dicB,CDS,NC_000913.3,13,0,5.041054363676667e-11,7.612986379953282e-9,2,-,3923569,3923594,1649405,1649439,+,25,34,3923010,3923665,1649399,1649439,0.138,0.0,1.0,0.0,0.0241,0.0
mnmG,CDS,NC_000913.3,omrB,ncRNA,NC_000913.3,13,0,0.0008305258853741194,0.03237353660058774,2,-,3925314,3925346,2976314,2976346,-,33,33,3925186,3925543,2976303,2976376,0.1516,0.8718,0.2366,1.0,0.0476,0.1111
mltA,CDS,NC_000913.3,ysaA,CDS,NC_000913.3,13,0,2.0622939875886067e-29,6.719304840327527e-27,1,-,2945969,2945997,3740974,3740999,-,28,26,2945951,2946034,3740964,3741001,1.0,1.0,1.0,1.0,1.0,1.0
cyoC,CDS,NC_000913.3,cyoE,CDS,NC_000913.3,13,0,1.63021406959882e-21,4.129225919984924e-19,1,-,448292,448327,446967,446996,-,36,30,448029,448648,446809,447565,0.541,0.8284,1.0,1.0,0.0195,0.1573
rplL,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,12,0,0.00015745825567122545,0.008638831388458494,3,+,4180817,4180852,1923106,1923141,-,35,36,4180610,4180928,1923103,1923156,0.8002,0.9798,0.137,1.0,1.0,0.4951
purT,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,12,0,2.1003652770938004e-8,2.5105501275617465e-6,3,+,1931954,1931989,2167163,2167198,+,35,35,1931935,1931995,2167157,2167200,0.941,0.5746,0.8947,0.5,0.9457,1.0
ydeM,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,12,0,0.0011688321396879089,0.04145981423404294,2,-,1580512,1580549,1409204,1409235,+,38,32,1579889,1580625,1409185,1409250,0.2076,0.6363,0.7787,0.4746,0.1426,1.0
cytR,CDS,NC_000913.3,ftsN,CDS,NC_000913.3,12,0,5.049721338696761e-21,1.262946381791864e-18,3,-,4124059,4124097,4122937,4122969,-,38,32,4123645,4124466,4122571,4123319,0.3502,0.4183,0.7912,0.8008,0.0,0.0209
usg,CDS,NC_000913.3,dedA,CDS,NC_000913.3,12,0,2.391701827407603e-20,5.826718348790116e-18,3,-,2436174,2436210,2434422,2434455,-,36,33,2435735,2436656,2434025,2434689,0.4331,0.4837,0.9023,1.0,0.0,0.0789
truD,CDS,NC_000913.3,nlpD,CDS,NC_000913.3,12,0,0.0008446337609299442,0.0327709216890011,3,-,2870702,2870739,2868250,2868283,-,37,34,2870343,2871238,2867540,2868727,0.5384,0.4414,0.9161,1.0,0.0629,0.0228
prc,CDS,NC_000913.3,msrC,CDS,NC_000913.3,12,1,1.3027645519530244e-6,0.00012234824148339067,3,-,1914179,1914213,1915805,1915839,-,35,35,1912877,1914721,1915520,1916123,0.294,0.6491,0.9468,1.0,0.0464,0.0101
gspB,CDS,NC_000913.3,wzyE,CDS,NC_000913.3,12,0,1.6727657154356112e-10,2.4237647140749094e-8,2,-,3453278,3453312,3979787,3979820,+,35,34,3453260,3453375,3979755,3979836,1.0,0.8773,1.0,0.8536,1.0,0.9135
insF-3,CDS,NC_000913.3,insF-5,CDS,NC_000913.3,12,0,1.039072669632457e-46,4.994715153993169e-44,3,+,567508,567543,2171077,2171111,+,35,34,567177,568012,2170584,2171658,0.4677,0.6298,0.045,0.06,1.0,1.0
cfa,CDS,NC_000913.3,oxyS,ncRNA,NC_000913.3,12,0,8.682643966836568e-5,0.005278616157283834,3,+,1741285,1741318,4158292,4158321,-,34,29,1741268,1741343,4158280,4158324,0.0,0.9281,0.0,1.0,0.0,0.6422
yfdG,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,12,0,0.0014463965188857293,0.04829151534483682,3,+,2467874,2467908,1622828,1622863,-,35,35,2467830,2468109,1622817,1622880,0.148,0.878,0.0,1.0,0.7017,0.3505
insH-11,CDS,NC_000913.3,insH21,CDS,NC_000913.3,12,7,2.9776438473698552e-6,0.00026383283108463777,3,-,3652539,3652564,1300122,1300149,+,26,28,3651989,3653190,1299485,1300718,0.6234,0.5819,1.0,0.0,0.0079,1.0
entA,CDS,NC_000913.3,entC,CDS,NC_000913.3,12,0,1.4366688964567438e-13,2.542126087042009e-11,3,+,628840,628873,625362,625394,+,33,32,628570,629157,624920,625795,0.432,0.4067,0.0255,0.0298,0.8123,0.7745
rbsR:rrsC,IGR,NC_000913.3,zraR:rrsE,IGR,NC_000913.3,12,3,4.765213839472729e-10,6.656259828846388e-8,2,+,3941722,3941745,4208050,4208076,+,23,27,3941690,3941773,4208031,4208124,0.9736,0.9705,0.9499,0.9646,0.9855,0.9932
tufB,CDS,NC_000913.3,eptC,CDS,NC_000913.3,12,0,1.6293936643531746e-10,2.3647562764411226e-8,3,+,4175934,4175965,4148403,4148434,-,31,32,4175911,4176007,4148364,4148474,0.0182,1.0,0.0,1.0,0.0532,1.0
yggL,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,12,0,4.628063577058613e-5,0.0030653714870644186,3,-,3101915,3101951,4106348,4106383,+,37,36,3101724,3102152,4106334,4106387,0.5578,0.3202,1.0,0.0702,0.0,1.0
insH21,CDS,NC_000913.3,wbbL2,CDS,NC_000913.3,12,0,1.6587730847878286e-11,2.5897202198678932e-9,3,+,1300334,1300369,2101545,2101573,-,36,29,1299497,1300688,2101380,2101743,0.8255,0.5714,0.0,1.0,1.0,0.0029
nuoH,CDS,NC_000913.3,nuoL,CDS,NC_000913.3,12,0,2.014215209968056e-15,3.9299487144935167e-13,3,-,2396753,2396790,2394098,2394128,-,37,31,2396461,2397440,2393419,2395014,0.6672,0.5149,1.0,0.8838,0.002,0.0174
xseB,CDS,NC_000913.3,cspA,CDS,NC_000913.3,12,0,2.1230792641734e-8,2.5360032764425078e-6,3,-,441151,441186,3720058,3720088,+,36,31,441102,441257,3720034,3720129,0.6453,0.0436,0.9959,0.0,0.3554,0.3774
ygfB,CDS,NC_000913.3,pepP,CDS,NC_000913.3,12,0,4.983741824012801e-18,1.1042294839496969e-15,3,-,3055118,3055152,3053847,3053880,-,34,34,3054835,3055358,3053523,3054188,0.5052,0.7492,1.0,0.994,0.1488,0.4921
napA,CDS,NC_000913.3,napG,CDS,NC_000913.3,12,0,4.524463207237714e-28,1.4123308216190975e-25,3,-,2301372,2301408,2299978,2300007,-,36,30,2300556,2301809,2299567,2300260,0.5409,0.405,0.8837,0.9971,0.3797,0.0
ytfL,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,12,0,0.00028021091391571766,0.013870000306658041,2,-,4439454,4439481,1409193,1409224,+,28,32,4439263,4439856,1409146,1409249,1.0,0.5459,1.0,0.1441,1.0,1.0
wbbL,CDS,NC_000913.3,insH-9,CDS,NC_000913.3,12,1,2.4579650535068607e-13,4.295380084000713e-11,3,-,2103014,2103045,3130653,3130684,+,32,32,2102919,2103264,3130141,3131233,0.7719,0.468,1.0,0.0,0.2809,1.0
ybdZ,CDS,NC_000913.3,entF,CDS,NC_000913.3,12,0,2.3797674886692687e-11,3.6757394845376925e-9,3,+,614040,614076,615846,615879,+,36,33,613953,614176,615158,617279,0.6177,0.4352,0.0505,0.2579,1.0,0.8044
ligA,CDS,NC_000913.3,ypeB,CDS,NC_000913.3,12,0,3.248458537791147e-34,1.190070453890214e-31,3,-,2529458,2529493,2527972,2528003,-,36,32,2528974,2530093,2527817,2528175,0.3388,0.8574,0.5965,1.0,0.0412,0.0
waaY,CDS,NC_000913.3,waaU,CDS,NC_000913.3,12,0,6.6461856271964e-14,1.1965567566082724e-11,3,-,3800497,3800531,3798958,3798990,-,35,32,3800204,3800968,3798546,3799213,0.6218,0.3295,1.0,0.7139,0.0,0.0923
ypfH,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,12,0,0.0005018499731434191,0.022000329482717584,3,-,2590901,2590936,1770434,1770468,+,36,35,2590865,2590970,1770421,1770476,1.0,0.6018,1.0,0.4712,1.0,1.0
insA-1,CDS,NC_000913.3,insA-4,CDS,NC_000913.3,12,2,3.645962347137121e-15,7.031748086479798e-13,2,-,20466,20499,1049956,1049984,+,34,29,20335,20524,1049837,1050065,0.03,0.4494,0.6291,0.0145,0.0,0.8436
rpsC,CDS,NC_000913.3,rpsS,CDS,NC_000913.3,12,0,1.1979157753788339e-8,1.4665782931622248e-6,3,-,3449291,3449325,3450434,3450467,-,35,34,3449186,3449435,3450306,3450532,0.7956,0.3309,0.9943,0.7914,0.6391,0.0
wbbL,CDS,NC_000913.3,insH-2,CDS,NC_000913.3,12,0,3.6100068694589104e-13,6.229400424394793e-11,3,-,2103026,2103061,575122,575154,-,35,33,2102915,2103408,574655,575720,0.7371,0.6209,1.0,1.0,0.0,0.0325
tnaB,CDS,NC_000913.3,mdtL,CDS,NC_000913.3,12,0,5.0036657982291244e-9,6.389825480607734e-7,2,+,3890537,3890571,3891831,3891863,+,34,33,3890200,3891341,3891539,3892496,0.269,0.1842,0.0,0.0,0.8861,0.7498
yhbU,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,12,0,3.980267997847328e-5,0.0026891469287006614,2,+,3301509,3301539,1409163,1409197,+,31,35,3301441,3301665,1409139,1409249,0.0552,0.291,0.0,0.0847,0.1809,1.0
tar,CDS,NC_000913.3,xylE,CDS,NC_000913.3,12,0,8.642473460802353e-8,9.62014093107534e-6,3,-,1972550,1972577,4240753,4240789,-,28,36,1972277,1972686,4240734,4240853,0.0681,1.0,0.2492,1.0,0.003,0.9498
srlA,CDS,NC_000913.3,srlE,CDS,NC_000913.3,12,0,1.6259069854642813e-9,2.167750599732103e-7,3,+,2825913,2825948,2827134,2827163,+,35,30,2825796,2826141,2826910,2827366,0.2074,0.774,0.0,0.5401,0.5488,1.0
secM,CDS,NC_000913.3,lpxC,CDS,NC_000913.3,12,0,1.5675826046814927e-8,1.900419997847851e-6,3,+,107914,107949,106665,106696,+,35,32,107681,108116,106540,106983,0.4775,0.118,0.0,0.0,0.8027,0.4646
rpsQ,CDS,NC_000913.3,rplE,CDS,NC_000913.3,12,0,2.7120482036297847e-13,4.7224618702119954e-11,2,-,3448170,3448204,3447065,3447096,-,34,32,3448155,3448258,3446914,3447144,1.0,0.6909,1.0,0.9722,1.0,0.5455
yieP,CDS,NC_000913.3,ynaL,CDS,NC_000913.3,12,0,6.518098179189183e-8,7.368695555793814e-6,3,-,3941165,3941197,1409215,1409251,+,33,36,3941028,3941279,1409215,1409251,0.187,0.0,0.4321,0.0,0.0694,0.0
ftsZ,CDS,NC_000913.3,dinI,CDS,NC_000913.3,12,0,1.8384259939532799e-6,0.00016883813254851704,3,+,105567,105602,1121260,1121294,-,35,34,105257,106129,1121202,1121447,0.258,0.9224,0.0,1.0,0.7159,0.1633
trpE,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,12,0,3.380100889288272e-5,0.0023249748156527034,3,-,1322708,1322745,3845735,3845770,-,38,36,1321443,1322938,3845732,3845774,0.1282,1.0,0.9622,1.0,0.0051,1.0
fliI,CDS,NC_000913.3,fliM,CDS,NC_000913.3,12,0,2.5829787680966667e-7,2.7070718563903058e-5,3,+,2017368,2017404,2020507,2020541,+,36,34,2016598,2017949,2020124,2021101,0.6194,0.419,0.032,0.0369,1.0,1.0
insB-4,CDS,NC_000913.3,insB-3,CDS,NC_000913.3,12,1,3.011895841812396e-25,8.614102467664609e-23,3,+,1050233,1050263,290850,290883,-,31,34,1050093,1050342,290665,291151,0.4698,0.6001,0.1312,0.9682,0.6262,0.002
rpsA,CDS,NC_000913.3,cmk,CDS,NC_000913.3,12,0,1.7830380061950178e-17,3.858106972718359e-15,3,+,963309,963344,961775,961806,+,35,31,962947,963741,961197,961936,0.8064,0.8411,0.569,0.0,1.0,1.0
ftsW,CDS,NC_000913.3,murD,CDS,NC_000913.3,12,0,4.543678850875558e-23,1.2091713058713614e-20,3,+,98912,98946,97638,97669,+,35,32,98451,99514,97269,98382,0.437,0.4187,0.0386,0.1383,0.8931,0.984
lrp,CDS,NC_000913.3,ftsK,CDS,NC_000913.3,12,0,1.6943261997844499e-9,2.255044248751606e-7,3,+,932679,932712,934493,934525,+,33,33,932419,933117,933577,936202,0.2372,0.3182,0.0,0.0885,1.0,0.7466
thrS,CDS,NC_000913.3,rplT,CDS,NC_000913.3,12,0,1.021689268365715e-9,1.3891267769576455e-7,3,-,1800929,1800963,1799485,1799518,-,34,34,1800621,1802066,1799260,1799735,0.8333,0.7406,1.0,1.0,0.2614,0.0393
accA,CDS,NC_000913.3,omrA,ncRNA,NC_000913.3,12,0,0.0003255940047298973,0.015628541386447998,3,+,208869,208902,2976103,2976138,-,34,35,208666,209576,2976101,2976145,0.2933,0.9799,0.0469,1.0,0.9958,0.5057
insC-5,CDS,NC_000913.3,insD-4,CDS,NC_000913.3,12,0,2.1620548371572287e-44,9.938202135645992e-42,3,+,3186363,3186400,2996848,2996880,-,38,33,3186162,3186515,2996591,2997234,0.5849,0.4735,0.0,0.758,0.8986,0.0475
cpdA,CDS,NC_000913.3,yqiA,CDS,NC_000913.3,12,0,2.1283561246711477e-10,3.05580740365355e-8,3,-,3176752,3176790,3175581,3175610,-,39,30,3176589,3176864,3175410,3175785,0.0514,0.7309,0.295,1.0,0.0,0.3804
yijE,CDS,NC_000913.3,katG,CDS,NC_000913.3,12,0,3.719143924267224e-26,1.0946435200140472e-23,3,+,4136246,4136280,4134777,4134807,+,35,30,4136068,4136928,4133920,4135291,0.1906,0.4323,0.0,0.039,0.9061,0.6679
rpsL,CDS,NC_000913.3,fusA,CDS,NC_000913.3,12,0,1.5682646741090952e-9,2.0950679190368334e-7,3,-,3474326,3474358,3472605,3472638,-,32,34,3474108,3474532,3471820,3473357,0.5185,0.4298,1.0,0.8013,0.0535,0.0743
ptsP,CDS,NC_000913.3,lgt,CDS,NC_000913.3,12,0,9.937405758185394e-15,1.871448147157016e-12,3,-,2967009,2967046,2965637,2965668,-,37,31,2966353,2967542,2965313,2966020,0.6179,0.4564,0.9265,0.8274,0.3972,0.0194
fabI,CDS,NC_000913.3,ynaL,CDS,NC_000913.3,12,0,1.6629239912293573e-9,2.214899872403597e-7,3,-,1350806,1350841,1409217,1409250,+,35,34,1350747,1350914,1409216,1409251,0.2513,0.0,0.3706,0.0,0.1586,0.0
yqfI,CDS,NC_000913.3,flgL,CDS,NC_000913.3,12,0,0.0012234713475357583,0.04288142261753811,3,+,3050902,3050935,1141018,1141049,+,33,32,3050826,3051023,1140987,1141063,0.0,1.0,0.0,1.0,0.7831,1.0
insH-3,CDS,NC_000913.3,wbbL2,CDS,NC_000913.3,12,0,1.0485748001227985e-8,1.2901827067195046e-6,3,-,687988,688020,2101542,2101576,-,33,34,687784,688267,2101362,2101751,0.9766,0.5785,1.0,1.0,0.7343,0.0
ybeD,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,12,0,0.0006833460837678164,0.02793047488530106,3,-,662539,662573,3350654,3350688,+,35,34,662510,662617,3350643,3350696,0.2592,0.6444,0.5019,0.55,0.0951,0.9917
