name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
nanT,CDS,NC_000913.3,nanE,CDS,NC_000913.3,23,0,2.0455625049874034e-28,6.856149650244006e-26,5,-,3372035,3372067,3370668,3370696,-,33,28,3371446,3372569,3370354,3371051,0.34,0.5335,0.757,0.9898,0.0034,0.0
fre,CDS,NC_000913.3,ubiD,CDS,NC_000913.3,23,0,4.862122987784898e-39,2.1791350267043473e-36,5,+,4026874,4026907,4025459,4025486,+,33,28,4026494,4027268,4024972,4026167,0.5421,0.3155,0.0,0.0,1.0,0.7897
ykgE,CDS,NC_000913.3,ykgF,CDS,NC_000913.3,23,0,6.329203505928981e-35,2.5299149614343044e-32,6,+,321839,321871,323316,323345,+,33,29,321486,322346,322545,323729,0.3663,0.6858,0.0,0.1451,1.0,0.9748
rpsJ,CDS,NC_000913.3,xylA,CDS,NC_000913.3,23,0,5.370436276675089e-16,1.1194533091458784e-13,6,-,3453185,3453220,3729394,3729421,-,35,27,3452997,3453290,3729386,3729437,0.159,1.0,0.8778,1.0,0.0,1.0
yfcL,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,23,0,0.0004643975031384228,0.02427230521082856,6,-,2443890,2443921,1409173,1409202,+,32,29,2441607,2444187,1409139,1409249,0.8896,0.3777,1.0,0.0847,0.0,1.0
pyrG,CDS,NC_000913.3,eno,CDS,NC_000913.3,23,0,1.864586594488877e-33,7.2009963217151575e-31,5,-,2908417,2908450,2907063,2907091,-,33,28,2908103,2909176,2906635,2907643,0.7426,0.6758,0.9548,1.0,0.2993,0.2296
flgE,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,23,0,5.1033155817366796e-11,7.847641733058144e-9,6,+,1133285,1133318,1770440,1770468,+,33,29,1132701,1133653,1770431,1770478,0.6164,0.6589,0.1051,0.5673,0.8932,1.0
murI:rrsB,IGR,NC_000913.3,rrsE:gltV,IGR,NC_000913.3,23,0,1.2758505284462913e-36,5.365055143611383e-34,5,+,4166563,4166594,4209691,4209720,+,31,29,4166543,4166636,4209688,4209723,0.4765,0.029,0.0574,0.0,0.8197,0.4048
nrfA,CDS,NC_000913.3,nrfC,CDS,NC_000913.3,23,0,1.4499943178375989e-25,4.34582891573737e-23,5,+,4288407,4288438,4290148,4290176,+,32,29,4287746,4289097,4289825,4290492,0.4701,0.507,0.0,0.0253,0.9283,1.0
truC,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,23,0,2.101996435381782e-17,4.69686686510245e-15,5,-,2923012,2923033,3350663,3350693,+,22,31,2922985,2923585,3350648,3350697,0.9592,0.7167,1.0,0.5917,0.2545,1.0
insH-3,CDS,NC_000913.3,nmpC2,CDS,NC_000913.3,23,0,1.0796549524784348e-11,1.740221748548598e-9,5,-,688114,688147,574476,574505,-,34,30,687847,688816,574366,574600,0.8515,1.0,1.0,1.0,0.1939,0.0
insA-2,CDS,NC_000913.3,insA-1,CDS,NC_000913.3,23,0,3.825796711530657e-27,1.2131557613151e-24,6,-,279803,279833,20385,20411,-,30,26,279680,279890,20306,20462,0.1513,0.4438,0.7091,0.7345,0.0,0.1673
hflC,CDS,NC_000913.3,hflK,CDS,NC_000913.3,23,0,8.838788862555571e-41,4.1282674878878836e-38,5,+,4403837,4403869,4402213,4402242,+,32,29,4403387,4404341,4401987,4402622,0.567,0.1396,0.0867,0.0,1.0,0.4639
insB-2,CDS,NC_000913.3,insB-3,CDS,NC_000913.3,23,0,6.699199405741818e-39,2.995568624598117e-36,5,-,279433,279467,290787,290816,-,34,29,279204,279641,290533,291086,0.4253,0.7244,0.9483,1.0,0.0795,0.1312
dctA,CDS,NC_000913.3,flhC,CDS,NC_000913.3,23,0,1.2032487062368737e-6,0.0001195942937523717,4,-,3683025,3683058,1977220,1977249,-,34,30,3682780,3683419,1977208,1977285,0.3018,1.0,0.5187,1.0,0.0218,0.9671
bamB,CDS,NC_000913.3,yfgM,CDS,NC_000913.3,23,0,6.292565999138921e-38,2.7380351442598543e-35,5,-,2637690,2637723,2639035,2639064,-,33,30,2637450,2638088,2638689,2639304,0.7883,0.3992,1.0,0.9581,0.4788,0.0
rrsA:ileT,IGR,NC_000913.3,murI:rrsB,IGR,NC_000913.3,23,0,3.8647605233721666e-36,1.6060231661412373e-33,5,+,4037072,4037102,4166573,4166601,+,30,29,4037063,4037105,4166544,4166658,0.4387,0.3061,0.0,0.0656,0.4776,1.0
yiiD,CDS,NC_000913.3,yihY,CDS,NC_000913.3,23,0,6.701251617905613e-33,2.53999032149032e-30,4,+,4078077,4078108,4076765,4076793,+,31,29,4077518,4078463,4076214,4077025,0.6666,0.7102,0.0698,0.078,1.0,1.0
insB-3,CDS,NC_000913.3,insB-2,CDS,NC_000913.3,23,0,6.699199405741742e-39,2.995568624598117e-36,5,-,290910,290943,279339,279367,-,33,29,290692,291086,279192,279615,0.4151,0.6798,0.9145,0.9722,0.1312,0.1312
ybfL,CDS,NC_000913.3,yhhI,CDS,NC_000913.3,23,0,8.685447612737927e-68,6.533089334272014e-65,5,+,737641,737671,3625178,3625203,+,31,25,737045,737913,3624447,3625373,0.7273,0.7048,0.1367,0.0607,0.9548,0.8759
ilvM,CDS,NC_000913.3,ilvD,CDS,NC_000913.3,23,0,3.7661213849534606e-38,1.6461046475457226e-35,6,+,3952410,3952443,3953720,3953748,+,34,29,3952394,3952479,3953438,3954945,0.9208,0.1311,0.7338,0.0,1.0,0.793
wbbL,CDS,NC_000913.3,ynaL,CDS,NC_000913.3,23,0,0.00028839666394957464,0.016475582687972397,5,-,2103104,2103135,1409221,1409250,+,32,30,2102928,2103334,1409220,1409251,0.5686,0.0,1.0,0.0,0.1236,0.0
cof,CDS,NC_000913.3,nagE,CDS,NC_000913.3,23,0,5.652666559241423e-12,9.32015216215724e-10,6,+,468162,468193,704019,704046,+,32,28,467991,468244,703861,704872,0.9551,0.0386,0.7078,0.0,1.0,0.4769
yebY,CDS,NC_000913.3,yobA,CDS,NC_000913.3,23,0,4.206801741999999e-35,1.6902502622367677e-32,5,-,1923495,1923526,1924760,1924789,-,31,29,1923320,1923672,1924654,1924959,0.5275,0.5585,1.0,0.8422,0.0997,0.0267
hemG,CDS,NC_000913.3,gltW:rrsG,IGR,NC_000913.3,23,0,2.168265397495825e-29,7.513988218434438e-27,4,+,4035351,4035385,2729537,2729563,-,35,27,4035292,4035412,2729447,2729583,1.0,0.4565,1.0,0.9882,1.0,0.1882
rrsB:gltT,IGR,NC_000913.3,rrsD:yrdB,IGR,NC_000913.3,23,0,8.494954982953706e-26,2.565866445586645e-23,5,+,4168230,4168262,3428841,3428868,-,33,28,4168186,4168350,3428800,3428946,0.3624,0.8961,0.0,0.9508,0.8765,0.7566
insB-4,CDS,NC_000913.3,insA9,CDS,NC_000913.3,23,0,8.171529207923745e-34,3.184344839299433e-31,6,+,1050280,1050313,258477,258504,-,34,28,1050120,1050500,258408,258602,0.569,0.5184,0.1849,0.7709,0.9404,0.0655
mglC,CDS,NC_000913.3,mglA,CDS,NC_000913.3,23,0,3.276542547555034e-28,1.088802382226017e-25,6,-,2237232,2237264,2238602,2238630,-,33,28,2236781,2237745,2237954,2239232,0.4837,0.4517,0.9624,0.8783,0.0079,0.0375
spf,ncRNA,NC_000913.3,ycjW,CDS,NC_000913.3,23,0,4.138534156480031e-17,9.121437385692436e-15,5,+,4049935,4049964,1383950,1383971,-,30,21,4049919,4049982,1383946,1383972,0.6103,0.0108,0.1852,0.015,0.7685,0.0
ydhC,CDS,NC_000913.3,ybiJ,CDS,NC_000913.3,23,0,7.778153977128532e-22,2.0777199759042808e-19,6,+,1741233,1741267,837450,837475,-,35,26,1741225,1741284,837436,837484,1.0,1.0,1.0,1.0,1.0,1.0
nuoF,CDS,NC_000913.3,nuoG,CDS,NC_000913.3,23,0,1.0262099346509534e-23,2.9201014349423746e-21,6,-,2400698,2400726,2399112,2399142,-,29,30,2400160,2401478,2397674,2400131,0.6193,0.3859,1.0,0.9138,0.0576,0.0125
ykgG,CDS,NC_000913.3,ykgF,CDS,NC_000913.3,23,0,1.3892363340059993e-37,5.991143434237939e-35,6,+,324207,324238,322828,322856,+,31,29,323760,324686,322357,323583,0.6907,0.3435,0.0029,0.0133,1.0,0.8725
paaX,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,23,0,6.189193726571417e-5,0.0043964230818090005,6,+,1463793,1463826,1622825,1622854,-,33,29,1463515,1464075,1622816,1622881,0.3024,0.9148,0.0,1.0,0.5642,0.3402
pflB,CDS,NC_000913.3,omrB,ncRNA,NC_000913.3,23,0,1.8059111006961855e-8,2.2244572186674383e-6,6,-,953234,953265,2976315,2976345,-,32,31,951580,953550,2976303,2976374,0.1262,0.8583,0.865,1.0,0.0018,0.1358
pdeA:pdeA,IGR,NC_000913.3,entD:entD,IGR,NC_000913.3,23,0,1.2222717713569126e-52,7.155341181674014e-50,6,-,2515176,2515207,608865,608894,-,31,29,2515007,2515372,608768,609151,0.0758,0.2173,0.1581,0.2795,0.0082,0.0362
mglB,CDS,NC_000913.3,mglA,CDS,NC_000913.3,23,0,1.926862784457076e-18,4.521592053618745e-16,5,-,2240097,2240128,2238518,2238543,-,32,26,2239327,2240366,2237777,2239272,0.22,0.5072,1.0,0.9947,0.0,0.0112
cspB,CDS,NC_000913.3,ymcF,CDS,NC_000913.3,23,0,8.55802764161922e-31,3.07272776180761e-28,6,-,1641501,1641528,1051694,1051721,+,27,28,1641309,1641549,1051667,1051863,0.1199,0.0571,1.0,0.0,0.0233,0.9521
alaV:rrlH,IGR,NC_000913.3,rrlA:rrfA,IGR,NC_000913.3,23,0,5.567145786816702e-29,1.897077021151343e-26,5,+,225697,225730,4040453,4040480,+,34,28,225646,225752,4040437,4040510,0.8514,0.3157,0.3846,0.1413,0.967,0.9348
rplC,CDS,NC_000913.3,flhC,CDS,NC_000913.3,23,0,1.9174191378120968e-5,0.0015372980221852331,6,-,3452692,3452721,1977230,1977259,-,30,29,3452423,3452941,1977207,1977485,0.3247,1.0,0.7997,1.0,0.0,0.6211
pdeI,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,23,0,1.484523888990196e-11,2.373092143780378e-9,5,+,873161,873189,2167161,2167190,+,28,30,872906,874396,2167113,2167200,0.0895,0.5475,0.0,0.0,0.6035,1.0
metY:yhbX,IGR,NC_000913.3,mcaS,ncRNA,NC_000913.3,23,0,3.744676263786209e-9,4.935203577545255e-7,6,-,3318344,3318368,1405665,1405693,-,25,29,3318291,3318375,1405658,1405734,0.9457,0.9343,0.9993,1.0,0.9413,0.1848
hybA,CDS,NC_000913.3,hybB,CDS,NC_000913.3,23,0,1.0962529634331615e-34,4.3729451844229145e-32,6,-,3144579,3144612,3143252,3143280,-,33,28,3144163,3145120,3142975,3143854,0.535,0.774,0.9909,1.0,0.0203,0.2632
dnaA,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,23,0,1.6106570535004685e-5,0.0013158129057421245,6,-,3883348,3883381,3845747,3845776,-,33,30,3882416,3883708,3845731,3845851,0.2477,1.0,0.9359,1.0,0.015,0.9461
ydiY,CDS,NC_000913.3,ynaL,CDS,NC_000913.3,23,0,1.0219207290121009e-11,1.6505912219339895e-9,4,-,1803262,1803288,1409220,1409250,+,26,30,1802599,1806085,1409220,1409251,1.0,0.0,1.0,0.0,0.0,0.0
insB-6,CDS,NC_000913.3,insB9,CDS,NC_000913.3,23,0,2.6243854313148626e-40,1.2155132375546615e-37,6,+,3583913,3583947,258069,258098,-,34,30,3583788,3584087,257939,258404,0.5379,0.7091,0.2207,0.9682,0.8151,0.0437
aceA,CDS,NC_000913.3,aceB,CDS,NC_000913.3,23,0,4.41642080117276e-48,2.3873829932289446e-45,5,+,4217667,4217696,4216121,4216150,+,30,30,4217091,4218406,4215421,4217108,0.4507,0.4018,0.0,0.0,0.9946,1.0
murI,CDS,NC_000913.3,rbsR:rrsC,IGR,NC_000913.3,23,0,5.558818395312482e-26,1.6935154042026986e-23,6,+,4166355,4166383,3941548,3941577,+,29,29,4165575,4166508,3941446,3941688,1.0,0.8894,0.1715,0.8455,1.0,0.9491
paaX,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,23,0,9.481172027796251e-13,1.6561286309525343e-10,6,+,1463797,1463829,4106352,4106380,+,33,29,1463555,1463937,4106334,4106387,0.3059,0.3936,0.0168,0.0702,0.4189,1.0
cpxQ,ncRNA,NC_000913.3,skp,CDS,NC_000913.3,23,0,4.197559416486695e-8,4.992934534972615e-6,6,+,4106340,4106367,200440,200467,+,28,27,4106330,4106370,200407,200490,0.6651,0.0,0.0,0.0,0.7018,0.0165
yqeB,CDS,NC_000913.3,yqeC,CDS,NC_000913.3,23,0,6.421727236583127e-38,2.791107021957192e-35,5,-,3013083,3013115,3014660,3014689,-,33,30,3012480,3013777,3014289,3015047,0.6916,0.5149,1.0,0.9974,0.2843,0.013
micA,ncRNA,NC_000913.3,bamE,CDS,NC_000913.3,23,0,1.516546365821412e-10,2.2509201698657697e-8,6,+,2814803,2814837,2753902,2753928,+,35,27,2814800,2814860,2753777,2753954,0.504,0.8719,0.0,0.5044,0.8169,1.0
yfgM,CDS,NC_000913.3,narP,CDS,NC_000913.3,23,0,1.5243295013834947e-31,5.57621569314302e-29,5,-,2638998,2639031,2291316,2291343,+,33,28,2638725,2639242,2291301,2291359,0.4059,1.0,0.9,1.0,0.0661,1.0
modC,CDS,NC_000913.3,modB,CDS,NC_000913.3,22,0,1.314707927603665e-39,5.968143546583426e-37,6,+,797326,797355,796014,796041,+,30,28,796977,797858,795857,796358,0.7579,0.2206,0.3998,0.0,1.0,0.7199
insH-6,CDS,NC_000913.3,nmpC2,CDS,NC_000913.3,22,0,3.8721018111889097e-16,8.154503547883561e-14,5,-,2066406,2066436,574504,574533,-,30,29,2066162,2067249,574407,574592,0.8706,1.0,1.0,1.0,0.0709,0.0
ydcC,CDS,NC_000913.3,yhhI,CDS,NC_000913.3,22,0,2.165724033095753e-63,1.5200367147222812e-60,5,+,1532745,1532779,3625306,3625335,+,34,29,1532557,1532828,3625092,3625585,0.8482,0.8173,0.6523,0.6285,0.8908,1.0
pstB,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,22,0,1.7532319399467575e-5,0.0014202927419237554,6,-,3907606,3907639,2942845,2942872,+,34,27,3907570,3907801,2942734,2942901,0.9401,0.7351,1.0,0.1863,0.7309,1.0
gatB,CDS,NC_000913.3,yodB:mtfA,IGR,NC_000913.3,22,0,5.0786277015532335e-11,7.812773250797286e-9,5,-,2174486,2174517,2043153,2043180,+,32,27,2174296,2174564,2043144,2043181,0.1711,0.019,0.9507,0.0,0.007,0.1275
ygfB,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,22,0,7.051669178498054e-5,0.004919046201619826,6,-,3054980,3055010,3845740,3845769,-,31,29,3054840,3055444,3845731,3845832,0.7498,1.0,1.0,1.0,0.0,0.9597
insD-1,CDS,NC_000913.3,insD-3,CDS,NC_000913.3,22,0,2.9866278711822184e-75,2.5090841753551584e-72,6,+,382061,382094,2069380,2069409,-,34,30,381693,382443,2069122,2069841,0.465,0.5264,0.021,0.8122,0.8497,0.0177
hypE,CDS,NC_000913.3,hypB,CDS,NC_000913.3,22,0,3.1625308925017726e-35,1.2772840299436217e-32,5,+,2853584,2853615,2851548,2851577,+,32,29,2853261,2854230,2851045,2851866,0.3579,0.6275,0.0069,0.0505,0.9663,0.992
cfa,CDS,NC_000913.3,ykgH,CDS,NC_000913.3,22,0,3.2249598442563486e-15,6.445419358348982e-13,6,+,1741262,1741284,324605,324635,-,22,31,1741255,1741287,324603,324656,0.0,1.0,0.0,1.0,0.0,1.0
narG,CDS,NC_000913.3,uspC:ftnB,IGR,NC_000913.3,22,0,6.8903902306531e-25,2.0153430820144364e-22,6,+,1279846,1279878,1985094,1985123,+,33,30,1279816,1279901,1985079,1985131,0.004,0.7469,0.0,0.7445,0.0099,0.7528
ompW:yciV,IGR,NC_000913.3,arcZ,ncRNA,NC_000913.3,22,0,8.497316168483555e-7,8.635912089964266e-5,5,+,1315444,1315473,3350657,3350685,+,30,28,1315317,1317659,3350641,3350697,0.0701,0.6693,0.0506,0.5333,0.3412,1.0
pcm,CDS,NC_000913.3,gadY,ncRNA,NC_000913.3,22,0,1.3809919887970244e-23,3.912430946129929e-21,6,-,2868908,2868940,3664930,3664959,+,33,29,2868741,2869195,3664880,3664970,0.9241,0.6416,1.0,0.1538,0.5176,1.0
gltU:rrlC,IGR,NC_000913.3,rrfG:rrlG,IGR,NC_000913.3,22,0,4.7188611721900775e-28,1.5534579032238867e-25,6,+,3943637,3943669,2726218,2726248,-,32,30,3943588,3943697,2726200,2726259,0.8234,0.6708,0.401,0.8791,0.9688,0.2308
cbpM,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,22,0,2.3565348132783675e-12,3.9958038468454324e-10,6,-,1062729,1062760,2167167,2167196,+,32,30,1062662,1062813,2167140,2167201,0.3109,0.6179,0.6328,0.3023,0.1377,1.0
insH-4,CDS,NC_000913.3,nmpC2,CDS,NC_000913.3,22,0,6.059752164004278e-15,1.1969290318894824e-12,6,+,1396867,1396899,574482,574511,-,32,29,1396054,1397239,574392,574582,0.8102,1.0,0.0,1.0,1.0,0.0702
nrfC,CDS,NC_000913.3,nrfA,CDS,NC_000913.3,22,0,4.2426933596768896e-24,1.2161834054638342e-21,4,+,4290124,4290154,4288294,4288323,+,30,30,4289808,4290446,4287672,4289176,0.5164,0.3695,0.0,0.0,0.9508,0.9833
ascB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,22,0,8.475554986436314e-13,1.483810862124736e-10,6,+,2841112,2841143,2167162,2167192,+,32,31,2841010,2842459,2167116,2167201,0.1078,0.5682,0.014,0.0233,1.0,1.0
ftsA,CDS,NC_000913.3,lpxC,CDS,NC_000913.3,22,0,1.1966510266777737e-23,3.39513864278814e-21,6,+,105160,105194,107195,107223,+,35,28,104350,105287,106746,107552,0.9611,0.6967,0.2916,0.2061,1.0,1.0
ymdF,CDS,NC_000913.3,fliC,CDS,NC_000913.3,22,0,2.85152292979894e-9,3.7928675230292416e-7,6,+,1068415,1068447,2002556,2002583,-,33,27,1068414,1068452,2001912,2003545,1.0,0.7013,1.0,1.0,1.0,0.0408
speC,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,22,0,1.2588158040235092e-7,1.4186495911725919e-5,6,-,3104270,3104304,1622829,1622856,-,34,27,3103019,3108600,1622817,1622859,1.0,0.8739,1.0,1.0,0.26,0.567
rpmB,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,22,0,6.159608067608802e-7,6.382067591225138e-5,6,-,3811602,3811633,3845738,3845767,-,31,29,3811455,3811691,3845731,3845777,0.1714,1.0,0.928,1.0,0.0,0.9993
yciX,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,22,0,1.8734573887395136e-42,9.05533179120895e-40,6,+,1335501,1335522,1770440,1770468,+,22,29,1335484,1335524,1770431,1770477,1.0,0.6538,1.0,0.5673,1.0,1.0
proY,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,22,0,7.946964311970812e-5,0.005467993357459914,6,+,421487,421518,2167157,2167186,+,31,29,420952,422359,2167119,2167200,0.3881,0.5111,0.0,0.0581,1.0,1.0
nmpC2:nmpC2,IGR,NC_000913.3,yaiT:yaiT2,IGR,NC_000913.3,22,0,1.1916212714117927e-74,9.861466363577562e-72,5,-,567485,567515,392308,392337,+,31,30,566939,567908,392002,392712,0.8821,0.4596,0.9573,0.0566,0.8309,0.9908
htpX,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,22,0,1.5760448610709164e-11,2.515249654122507e-9,6,-,1912490,1912523,4106353,4106382,+,34,29,1912367,1912589,4106339,4106389,0.0591,0.4171,0.2372,0.1579,0.0,1.0
fhuF,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,22,0,1.7532319399467575e-5,0.0014202927419237554,6,-,4603061,4603095,2942786,2942814,+,34,29,4602849,4605396,2942698,2942900,1.0,0.445,1.0,0.0098,0.3388,1.0
rrsA:ileT,IGR,NC_000913.3,gmhB:rrsH,IGR,NC_000913.3,22,0,9.205440105590508e-34,3.58364921037386e-31,5,+,4037073,4037102,223670,223699,+,30,29,4037059,4037106,223656,223735,0.4376,0.1024,0.0,0.0,0.4925,0.6847
yejE,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,22,0,1.1407049522898472e-14,2.2203644555030397e-12,5,+,2275623,2275656,1622831,1622860,-,33,29,2275322,2276114,1622817,1622883,0.374,0.8529,0.0478,1.0,0.8205,0.3196
rbsR:rrsC,IGR,NC_000913.3,rrsB:gltT,IGR,NC_000913.3,22,0,1.1909789775020241e-25,3.580584659635036e-23,6,+,3941683,3941710,4168217,4168244,+,28,27,3941473,3941794,4168193,4168301,0.9588,0.0984,0.8571,0.0,0.9944,0.5882
ykgF,CDS,NC_000913.3,ykgG,CDS,NC_000913.3,22,0,1.3859327224425967e-35,5.656368891997083e-33,6,+,322722,322754,324198,324226,+,33,29,322353,323269,323796,324679,0.2921,0.6336,0.0105,0.0547,0.6524,1.0
gdx,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,22,0,4.774587831193145e-7,5.013950217351635e-5,5,+,4376897,4376927,2167160,2167190,+,30,30,4376875,4376994,2167114,2167200,0.1669,0.5418,0.0,0.0,0.3754,1.0
yafT,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,22,0,0.00020222401680230806,0.01226685650295226,6,+,237376,237402,1622827,1622855,-,27,29,237307,237560,1622816,1622865,0.0865,0.8969,0.0,1.0,0.2866,0.5052
hypD,CDS,NC_000913.3,hypE,CDS,NC_000913.3,22,0,9.523527326429822e-36,3.90735426816055e-33,6,+,2852600,2852633,2853876,2853904,+,33,29,2852153,2853234,2853270,2854299,0.4436,0.6162,0.0152,0.0158,0.9795,1.0
rrsD:yrdB,IGR,NC_000913.3,ileU:rrsD,IGR,NC_000913.3,22,0,1.294692049021932e-32,4.8551452202399366e-30,5,-,3428844,3428876,3427182,3427208,-,32,27,3428785,3428951,3427157,3427219,0.8497,0.5611,0.9707,0.9403,0.75,0.0149
nmpC2,CDS,NC_000913.3,insH-4,CDS,NC_000913.3,22,0,6.0597521640043206e-15,1.1969290318894824e-12,4,-,574538,574569,1396888,1396917,+,32,29,574481,574604,1396041,1397210,0.2951,0.7995,1.0,0.0,0.0,1.0
flgE,CDS,NC_000913.3,flgB,CDS,NC_000913.3,22,0,1.740362846340882e-14,3.365646692513404e-12,5,+,1133018,1133047,1131221,1131247,+,30,27,1132561,1133597,1130996,1131423,0.3922,0.4883,0.0,0.0,0.8469,0.9736
hisS,CDS,NC_000913.3,yfgM,CDS,NC_000913.3,22,0,3.248594350933719e-33,1.243465164530146e-30,6,-,2640217,2640249,2639003,2639031,-,32,28,2639907,2640563,2638701,2639201,0.2556,0.4509,0.5243,0.9387,0.0094,0.1323
metI,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,22,0,4.0663379526021896e-6,0.000372056502405831,6,-,221300,221331,1622829,1622856,-,31,28,221032,221471,1622817,1622880,0.4432,0.8725,0.902,1.0,0.2297,0.3505
gatR,CDS,NC_000913.3,dgcT,CDS,NC_000913.3,22,0,3.742254042133389e-47,1.9896949576975205e-44,6,-,2171446,2171476,1094321,1094348,+,30,27,2171199,2171688,1094103,1094489,0.8408,1.0,1.0,0.9035,0.1309,1.0
gatZ,CDS,NC_000913.3,gatD,CDS,NC_000913.3,22,0,0.00036427410424811236,0.019995098827282648,5,-,2175508,2175538,2172474,2172502,-,30,28,2175060,2176075,2171984,2172866,0.6199,0.383,0.9992,0.8548,0.1949,0.0067
yfgM,CDS,NC_000913.3,hisS,CDS,NC_000913.3,22,0,3.2485943509337565e-33,1.243465164530146e-30,5,-,2638997,2639028,2640195,2640222,-,31,28,2638718,2639277,2639960,2640501,0.4111,0.2978,0.9113,0.4827,0.0097,0.0581
gutQ,CDS,NC_000913.3,srlR,CDS,NC_000913.3,22,0,7.302727197766157e-36,3.002542589556971e-33,5,+,2830716,2830748,2829404,2829434,+,32,30,2830238,2831015,2829028,2829826,0.9693,0.4629,0.4404,0.0,1.0,1.0
nlpI,CDS,NC_000913.3,ykgH,CDS,NC_000913.3,22,0,4.638935603087324e-22,1.2512199004104795e-19,6,-,3308547,3308571,324607,324637,-,24,31,3308538,3308611,324602,324665,0.3993,1.0,0.4367,1.0,0.3541,1.0
murI:rrsB,IGR,NC_000913.3,rrsB:gltT,IGR,NC_000913.3,22,0,4.678898235102772e-31,1.6940448629591452e-28,6,+,4166565,4166595,4168207,4168234,+,30,28,4166522,4166636,4168192,4168267,0.4862,0.0393,0.0,0.0,0.8197,0.3882
ygbA:ygbA,IGR,NC_000913.3,flgL,CDS,NC_000913.3,22,0,1.3135974774079214e-6,0.00012950095893036808,6,-,2852482,2852514,1141015,1141042,+,33,27,2851582,2852738,1140788,1141064,0.6684,1.0,0.8376,0.7922,0.628,1.0
pspD,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,22,0,3.852562686083666e-5,0.0028877777187851818,6,+,1369585,1369615,507255,507284,+,30,30,1369398,1369639,507243,507288,1.0,0.6161,0.0226,0.4699,1.0,1.0
mazF,CDS,NC_000913.3,micL,ncRNA,NC_000913.3,22,0,8.218938695677556e-26,2.4844302624724568e-23,6,-,2911009,2911042,1958446,1958475,-,33,30,2910819,2911092,1958440,1958493,0.145,0.9275,0.8119,1.0,0.0,0.3418
aroC,CDS,NC_000913.3,mepA,CDS,NC_000913.3,22,0,6.6551074028305315e-43,3.25730161557782e-40,5,-,2447393,2447424,2446057,2446086,-,31,30,2447212,2447506,2445554,2446382,0.045,0.3965,0.2406,1.0,0.0,0.0024
nrdD,CDS,NC_000913.3,treC,CDS,NC_000913.3,22,0,1.663159838589119e-19,4.0804081225774726e-17,6,-,4461640,4461671,4463475,4463503,-,32,29,4460512,4462611,4462650,4464645,0.4623,0.7453,1.0,1.0,0.0229,0.0387
gatZ,CDS,NC_000913.3,gatB,CDS,NC_000913.3,22,0,0.0010023267622588468,0.04337519053503891,6,-,2175664,2175695,2174378,2174405,-,31,27,2175334,2176283,2174271,2174555,0.4958,0.6612,0.7821,1.0,0.0301,0.0387
bamB,CDS,NC_000913.3,hisS,CDS,NC_000913.3,21,0,4.2002644257317814e-36,1.7435769318661504e-33,5,-,2638055,2638086,2639717,2639745,-,32,29,2637366,2638640,2639303,2640345,0.4799,0.673,1.0,0.9984,0.0102,0.1805
borD,CDS,NC_000913.3,rbsK,CDS,NC_000913.3,21,0,2.681718554540039e-12,4.539261844112825e-10,6,-,578855,578885,3937244,3937274,+,31,30,578787,578909,3937233,3937278,0.0249,0.0,0.3618,0.0,0.0,0.0
msrB,CDS,NC_000913.3,flgL,CDS,NC_000913.3,21,0,0.00034776108477616556,0.019277809538503866,5,-,1862239,1862271,1141023,1141051,+,33,28,1862031,1862413,1140844,1141064,0.381,1.0,0.9637,0.851,0.0387,1.0
galS,CDS,NC_000913.3,cspA,CDS,NC_000913.3,21,0,2.7978560067389244e-11,4.375217784204561e-9,4,-,2240427,2240456,3720151,3720175,+,29,25,2240344,2240524,3720001,3720316,1.0,0.4829,1.0,0.0,1.0,1.0
deaD,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,21,0,0.0005583601970885026,0.02806976266333126,4,-,3307485,3307516,4049919,4049943,+,31,24,3305881,3307869,4049901,4050007,0.1819,0.1869,1.0,0.0185,0.0,1.0
