name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
yaiL,CDS,NC_000913.3,dicB,CDS,NC_000913.3,14,0,2.945356941951019e-12,3.548775269863961e-10,2,+,376886,376922,1649408,1649439,+,37,31,376758,377293,1649399,1649440,0.2799,0.0,0.0,0.0,0.9666,0.0
sdaC,CDS,NC_000913.3,malM,CDS,NC_000913.3,14,0,1.0290956029877455e-12,1.288979561593688e-10,2,+,2928365,2928402,4250498,4250531,+,37,33,2928148,2929547,4250494,4250533,0.1344,1.0,0.0,1.0,1.0,1.0
ubiB,CDS,NC_000913.3,ubiE,CDS,NC_000913.3,14,0,5.70121671063865e-29,1.5428044673598334e-26,3,+,4020706,4020738,4019188,4019220,+,33,32,4020227,4021743,4018883,4019623,0.3127,0.4414,0.0006,0.0371,0.925,1.0
entD:entD,IGR,NC_000913.3,hokC:hokC,IGR,NC_000913.3,14,0,3.862211660417639e-31,1.1369265878712057e-28,3,-,609060,609097,16218,16253,-,37,35,608834,609192,16148,16390,0.0703,0.0631,0.2376,0.0789,0.0102,0.0246
hisQ,CDS,NC_000913.3,ubiX,CDS,NC_000913.3,14,0,2.1415025605738245e-11,2.4053032622807744e-9,2,-,2425750,2425780,2427828,2427861,-,31,34,2425229,2425936,2427807,2427902,0.1975,1.0,1.0,1.0,0.0,1.0
tfaR:micC,IGR,NC_000913.3,micF,ncRNA,NC_000913.3,14,0,0.0013420586137128042,0.027583834830834607,3,+,1434925,1434961,2313134,2313166,+,36,33,1434673,1435162,2313101,2313176,0.4441,0.5458,0.3698,0.1848,0.4958,1.0
fumC,CDS,NC_000913.3,fumA,CDS,NC_000913.3,14,0,2.459913928301025e-15,3.6603519253119256e-13,3,-,1685920,1685958,1687325,1687357,-,38,33,1685313,1686414,1686574,1688136,0.4488,0.6388,0.9088,1.0,0.124,0.1464
frdD,CDS,NC_000913.3,frdA,CDS,NC_000913.3,14,0,1.131748744877583e-31,3.391104819667266e-29,3,-,4379098,4379136,4380786,4380821,-,38,35,4378996,4379286,4380512,4381374,0.6405,0.8469,1.0,0.9989,0.2228,0.5221
ecnB,CDS,NC_000913.3,cpxP,CDS,NC_000913.3,14,0,0.0012868788628288056,0.026774146153679453,2,+,4376616,4376649,4106279,4106304,+,33,26,4376527,4376712,4105792,4106356,0.6575,0.9193,0.0,0.0,1.0,1.0
opgC,CDS,NC_000913.3,ymfH,CDS,NC_000913.3,14,0,1.801221561130738e-5,0.0008514626514388289,3,-,1103259,1103287,1201213,1201245,-,29,32,1103220,1103310,1201195,1201263,1.0,0.5365,1.0,0.5949,1.0,0.3762
gabD,CDS,NC_000913.3,cpxP,CDS,NC_000913.3,14,0,6.451299469012066e-7,4.284107868314906e-5,3,+,2791453,2791485,4106266,4106296,+,33,30,2791248,2792675,4106007,4106347,0.1465,0.893,0.0,0.374,0.9682,1.0
speA,CDS,NC_000913.3,yqgD,CDS,NC_000913.3,14,0,2.36145079195879e-34,7.620612979277928e-32,3,-,3084486,3084522,3086262,3086296,-,37,34,3083945,3085304,3086085,3086401,0.7026,1.0,0.9949,1.0,0.3072,0.992
dcuC,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,1.5090662145525155e-6,9.335897437454807e-5,3,-,654702,654737,4106347,4106382,+,36,36,654541,655564,4106344,4106387,0.8884,0.312,1.0,0.2456,0.2917,1.0
rpiB,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,14,0,3.733311190198448e-9,3.4206253706412476e-7,3,+,4313565,4313598,1622823,1622856,-,33,34,4313157,4313813,1622816,1622870,0.5525,0.9359,0.0,1.0,1.0,0.4536
yjhZ,CDS,NC_000913.3,omrB,ncRNA,NC_000913.3,14,0,2.2407671213736393e-16,3.5063760174061574e-14,2,-,4534143,4534176,2976314,2976348,-,34,34,4534053,4534214,2976304,2976376,1.0,0.8677,1.0,1.0,1.0,0.1111
nirD,CDS,NC_000913.3,aceK,CDS,NC_000913.3,14,0,5.2463082554744384e-6,0.00028754491825619394,2,+,3496834,3496870,4218915,4218950,+,37,36,3496796,3496914,4218853,4218963,0.9805,0.184,0.7515,0.148,1.0,0.2114
atpA,CDS,NC_000913.3,atpE,CDS,NC_000913.3,14,0,3.7743869494573114e-27,9.602849196622855e-25,3,-,3919330,3919367,3921102,3921134,-,37,32,3918419,3919874,3920936,3921218,0.3176,0.3616,0.9332,1.0,0.0,0.0
tap,CDS,NC_000913.3,cheB,CDS,NC_000913.3,14,0,2.7705314306670928e-34,8.920547708829937e-32,2,-,1970101,1970133,1968067,1968098,-,33,31,1969482,1970896,1967524,1968445,0.5311,0.413,0.9382,0.9314,0.055,0.0534
cmoB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,14,0,0.0011335509246734954,0.024481400870665596,3,+,1953724,1953755,2167157,2167191,+,32,35,1953434,1954603,2167139,2167199,0.3231,0.5,0.0,0.2907,1.0,0.9884
insA-6,CDS,NC_000913.3,insB9,CDS,NC_000913.3,14,0,5.977336879588184e-28,1.5698194456335598e-25,3,+,3583498,3583531,258052,258085,-,34,34,3583467,3583584,257942,258346,0.1766,0.7424,0.0,0.9622,0.3673,0.159
rpiB,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,5.543370347100485e-5,0.0022104596517589946,3,+,4313376,4313409,4106350,4106383,+,34,34,4313289,4313685,4106342,4106387,0.1333,0.3534,0.0,0.2105,0.7461,1.0
glf,CDS,NC_000913.3,flgL,CDS,NC_000913.3,14,0,2.5266855139567188e-5,0.0011375873310134272,2,-,2107699,2107732,1141024,1141059,+,33,35,2107402,2108270,1141001,1141064,0.5411,1.0,0.8404,1.0,0.0535,1.0
ccmE,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,2.3730850912633288e-8,1.9714733029902857e-6,3,-,2295009,2295049,4106347,4106382,+,40,36,2294923,2295214,4106327,4106387,0.6907,0.2982,0.9541,0.0,0.3466,1.0
rseP,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,8.926398048728687e-6,0.0004588841740540026,3,+,197464,197500,1923110,1923144,-,36,35,196904,197878,1923104,1923175,0.7062,0.9404,0.2648,1.0,0.9852,0.3107
yobH,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,14,0,1.5226209845474128e-10,1.5921977790413005e-8,3,+,1908932,1908971,1622829,1622860,-,39,32,1908898,1909015,1622817,1622871,0.194,0.8711,0.0,1.0,0.3766,0.4433
yhhT,CDS,NC_000913.3,malG,CDS,NC_000913.3,14,0,9.033441740637095e-13,1.1334642408093445e-10,3,+,3612221,3612252,4242552,4242587,-,32,36,3611862,3612590,4242530,4242801,0.3695,1.0,0.0,1.0,0.6911,0.8034
clpB,CDS,NC_000913.3,yrbL,CDS,NC_000913.3,14,0,0.0008154370263448622,0.019220813262554485,3,-,2725760,2725796,3349095,3349127,+,37,33,2725753,2725799,3348556,3349184,1.0,1.0,1.0,0.1646,1.0,1.0
mcaS,ncRNA,NC_000913.3,essD,CDS,NC_000913.3,14,0,1.9406759498943677e-5,0.000905814075797379,3,-,1405694,1405732,577240,577274,+,38,35,1405684,1405751,577225,577283,0.2011,0.0,0.7283,0.0,0.0,0.0
hemX,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,0.002329284387367122,0.04040753955613273,3,-,3988875,3988909,1923128,1923161,-,34,33,3988704,3989082,1923104,1923195,0.1325,0.7621,0.3065,1.0,0.0,0.1165
lptB,CDS,NC_000913.3,rpoN,CDS,NC_000913.3,14,0,1.7990265128700822e-27,4.651871169649325e-25,3,+,3344363,3344395,3345628,3345658,+,32,31,3343944,3344671,3344994,3345848,0.6221,0.6359,0.0,0.1933,1.0,0.7893
rssB,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,4.989360761207648e-8,3.944862174327529e-6,3,+,1291057,1291089,1923122,1923156,-,33,35,1290973,1291261,1923102,1923189,0.837,0.8252,0.7216,1.0,1.0,0.1748
insH-10,CDS,NC_000913.3,insH21,CDS,NC_000913.3,14,3,6.312224206407937e-11,6.820936336990346e-9,3,-,3366408,3366441,1299750,1299783,+,34,34,3365616,3366712,1299476,1300779,0.2718,0.216,1.0,0.0,0.0059,1.0
ynaJ,CDS,NC_000913.3,raiA,CDS,NC_000913.3,14,0,0.0003261459091578836,0.009491975192151695,3,+,1397407,1397440,2737472,2737506,+,34,35,1397329,1397580,2737419,2737542,0.2952,0.9336,0.0,0.7771,0.8366,1.0
cheA,CDS,NC_000913.3,motA,CDS,NC_000913.3,14,0,9.700770432240381e-33,3.00789329293554e-30,2,-,1974859,1974892,1976581,1976615,-,33,34,1973742,1975283,1976280,1977039,0.2199,0.6284,0.8055,0.9684,0.0209,0.1127
yggR:yggR,IGR,NC_000913.3,cyaR,ncRNA,NC_000913.3,14,0,4.046768344578362e-5,0.0016987842270540564,3,-,3091746,3091780,2167155,2167187,+,34,32,3089701,3093004,2167122,2167200,0.2978,0.4859,0.597,0.093,0.1216,1.0
rfbB,CDS,NC_000913.3,rfbA,CDS,NC_000913.3,14,0,8.950710027854685e-19,1.5710661302209861e-16,3,-,2112317,2112351,2110741,2110774,-,34,34,2112012,2112890,2110332,2111008,0.6541,0.3151,0.9668,0.7798,0.1576,0.0125
atpA,CDS,NC_000913.3,atpF,CDS,NC_000913.3,14,0,6.459060808576715e-30,1.8222993025005466e-27,3,-,3919120,3919153,3920575,3920610,-,34,35,3918635,3919745,3920443,3920902,0.4566,0.6646,0.793,0.9468,0.0727,0.0
gltU:rrlC,IGR,NC_000913.3,rrfD:rrlD,IGR,NC_000913.3,14,0,5.569408143646646e-34,1.783161785784718e-31,2,+,3943660,3943692,3423814,3423848,-,32,35,3943629,3943700,3423791,3423862,0.9464,0.7135,0.6146,0.967,0.9844,0.1868
dld,CDS,NC_000913.3,omrA,ncRNA,NC_000913.3,14,0,0.002461084721510165,0.04193822590382518,3,+,2222253,2222291,2976118,2976153,-,38,35,2222192,2222603,2976101,2976180,0.0619,0.8054,0.0041,1.0,0.2437,0.1034
omrB,ncRNA,NC_000913.3,hda,CDS,NC_000913.3,14,0,5.783408625667411e-12,6.804268599096532e-10,3,-,2976343,2976375,2618607,2618640,-,32,33,2976329,2976386,2618550,2618723,0.1173,0.2407,0.6914,0.3224,0.0,0.0756
cysB,CDS,NC_000913.3,cof,CDS,NC_000913.3,14,0,1.5002101851328133e-6,9.287158215815022e-5,3,+,1333788,1333819,468192,468225,+,32,34,1333773,1333922,467841,468271,0.0,0.9535,0.0,0.5244,0.0688,1.0
atpD,CDS,NC_000913.3,atpC,CDS,NC_000913.3,14,0,4.651789652442304e-29,1.2721082198106905e-26,3,-,3917019,3917057,3915652,3915686,-,39,35,3916611,3917291,3915503,3915877,0.2296,0.7637,0.5528,1.0,0.0608,0.2267
cysQ,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,0.0005394093674022437,0.014040904180141058,3,+,4436767,4436804,1923111,1923144,-,38,34,4436578,4437427,1923104,1923196,0.067,0.9307,0.0,1.0,0.9081,0.1068
rseP,CDS,NC_000913.3,bamA,CDS,NC_000913.3,14,0,4.247852115095313e-21,8.3883157027071365e-19,3,+,197444,197479,198973,199006,+,35,33,196947,197923,198020,199662,0.6905,0.4299,0.2966,0.0378,1.0,0.713
kptA,CDS,NC_000913.3,micL,ncRNA,NC_000913.3,14,0,5.694590534328069e-8,4.459150761027347e-6,2,+,4561024,4561060,1958451,1958485,-,36,34,4560893,4561543,1958440,1958512,0.2356,0.8653,0.0,1.0,1.0,0.1013
grcA,CDS,NC_000913.3,allR,CDS,NC_000913.3,14,0,7.024195983092701e-8,5.43458781909919e-6,3,-,2716258,2716290,533766,533795,+,33,30,2716090,2716453,533632,533863,0.4148,0.9267,0.9373,0.762,0.0,1.0
fliG,CDS,NC_000913.3,fliF,CDS,NC_000913.3,14,0,5.487974068358087e-35,1.8099643364893213e-32,2,+,2015484,2015519,2013958,2013991,+,36,34,2014885,2015862,2013349,2014743,0.6424,0.44,0.005,0.0724,0.9869,0.9131
cyoE,CDS,NC_000913.3,cyoB,CDS,NC_000913.3,14,0,3.0043196617737745e-19,5.404588991551519e-17,3,-,447213,447244,449168,449202,-,32,34,446835,447686,448673,450362,0.5169,0.7396,0.9775,0.9884,0.0213,0.1401
sfsA,CDS,NC_000913.3,fbaB,CDS,NC_000913.3,14,0,2.7013755195740154e-10,2.76495099516399e-8,3,-,160709,160743,2177348,2177383,-,35,36,160600,161349,2177320,2177704,1.0,1.0,1.0,1.0,0.1946,0.8175
pdeR,CDS,NC_000913.3,omrA,ncRNA,NC_000913.3,14,0,0.003040295440956893,0.04824784286542373,3,-,1345598,1345629,2976126,2976158,-,31,32,1345024,1346390,2976102,2976189,0.5607,0.7143,0.8655,1.0,0.1773,0.0
fdnG,CDS,NC_000913.3,sucD,CDS,NC_000913.3,14,0,2.7480153470971132e-6,0.00016023173095682764,3,+,1548042,1548075,765041,765075,+,33,34,1547985,1548739,764217,765149,0.2213,0.9911,0.1917,0.0426,0.4391,1.0
metK,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,0.0026608082946242306,0.044166286781019616,3,+,3086912,3086948,4106348,4106384,+,37,36,3086683,3087321,4106337,4106388,0.2104,0.3308,0.0,0.1228,0.5329,1.0
mutL,CDS,NC_000913.3,hfq,CDS,NC_000913.3,14,0,6.327949398553852e-9,5.681039184047645e-7,3,+,4399027,4399060,4400302,4400333,+,34,32,4398735,4399205,4400234,4400573,0.8926,0.0457,0.7163,0.0,0.9708,0.9253
ptsH,CDS,NC_000913.3,xylA,CDS,NC_000913.3,14,0,7.560426823343114e-14,1.0293161701697406e-11,3,+,2533818,2533848,3729399,3729432,-,30,33,2533623,2534023,3729386,3729440,0.3288,1.0,0.0,1.0,1.0,1.0
nagZ,CDS,NC_000913.3,cpxP,CDS,NC_000913.3,14,0,2.4140572970064484e-11,2.6923305475404365e-9,3,+,1164983,1165019,4106319,4106347,+,36,28,1164078,1165123,4106311,4106360,0.9017,0.9986,0.0,0.982,1.0,1.0
rrlC:rrfC,IGR,NC_000913.3,rrlG:gltW,IGR,NC_000913.3,14,1,3.088592684448707e-33,9.692738575099427e-31,3,+,3946624,3946659,2729238,2729268,-,35,31,3946615,3946671,2729192,2729290,0.5628,0.7092,0.0769,0.9617,0.6923,0.4262
gatB,CDS,NC_000913.3,ybiJ,CDS,NC_000913.3,14,0,4.4802950091961325e-5,0.0018507814199194787,3,-,2174307,2174341,837443,837477,-,34,34,2174265,2174548,837435,837490,0.7923,1.0,1.0,1.0,0.0634,1.0
hxpB,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,14,0,1.087677797118328e-6,6.933690461844783e-5,2,+,1809456,1809488,1622827,1622860,-,33,33,1809368,1809877,1622816,1622878,0.1631,0.8925,0.0,1.0,0.744,0.3711
ubiJ,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,0.0006002088680902095,0.015235232262608353,3,+,4019756,4019793,4106346,4106373,+,37,28,4019605,4019989,4106331,4106387,0.2796,0.2832,0.0,0.0175,0.6033,1.0
glnG,CDS,NC_000913.3,arrS,ncRNA,NC_000913.3,14,0,1.1256237034226909e-11,1.297527206867729e-9,3,-,4053751,4053777,3657989,3658023,-,27,34,4053739,4053778,3657985,3658041,1.0,0.9538,1.0,1.0,1.0,0.1912
hemG,CDS,NC_000913.3,gltW:rrsG,IGR,NC_000913.3,14,0,1.0990311995793905e-33,3.5030328678137188e-31,3,+,4035322,4035359,2729521,2729553,-,37,33,4035189,4035412,2729468,2729583,1.0,0.5517,1.0,0.8647,1.0,0.1882
aroB,CDS,NC_000913.3,micF,ncRNA,NC_000913.3,14,0,1.7687118453375925e-5,0.0008380412001207809,3,-,3517391,3517420,2313134,2313168,+,29,34,3517295,3517729,2313119,2313177,0.9797,0.5497,1.0,0.3804,0.6958,1.0
accD,CDS,NC_000913.3,truA,CDS,NC_000913.3,14,0,2.424004445601777e-18,4.1559862501992647e-16,2,-,2433488,2433522,2435013,2435047,-,34,35,2432973,2433940,2434756,2435289,0.4415,0.7672,1.0,1.0,0.0,0.4273
obgE,CDS,NC_000913.3,yhbE,CDS,NC_000913.3,14,0,5.663769546873022e-29,1.534127813612701e-26,3,-,3330762,3330798,3331993,3332024,-,37,32,3330472,3331004,3331841,3332435,0.8156,0.7686,1.0,0.9264,0.6399,0.3109
speG,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,0.0003887314713519371,0.010881084119484038,3,+,1656704,1656739,4106348,4106383,+,35,36,1656204,1656789,4106344,4106388,0.9911,0.3158,0.0357,0.2456,1.0,1.0
trpD,CDS,NC_000913.3,trpC,CDS,NC_000913.3,14,0,7.413825846607716e-30,2.081364042012376e-27,3,-,1320273,1320310,1318975,1319007,-,38,33,1319773,1320968,1318508,1319724,0.6728,0.5971,1.0,0.9405,0.2608,0.047
aaeR:yhdH,IGR,NC_000913.3,arcZ,ncRNA,NC_000913.3,14,0,6.140650293951367e-5,0.0024085211046965312,3,+,3397842,3397877,3350655,3350689,+,36,34,3391723,3398902,3350642,3350697,0.5727,0.6554,0.0816,0.5417,0.6544,1.0
hisQ,CDS,NC_000913.3,argT,CDS,NC_000913.3,14,0,5.124014880408234e-24,1.1524059101831784e-21,2,-,2425704,2425736,2427232,2427262,-,32,31,2425368,2425928,2426785,2427795,0.2613,0.7148,0.7988,1.0,0.0,0.0
truA,CDS,NC_000913.3,accD,CDS,NC_000913.3,14,0,2.424004445601778e-18,4.1559862501992647e-16,3,-,2435029,2435064,2433466,2433500,-,36,34,2434775,2435569,2433085,2433831,0.7039,0.5028,1.0,0.9201,0.0825,0.1039
cspD,CDS,NC_000913.3,mepM,CDS,NC_000913.3,14,0,3.127647622780256e-7,2.197311255933135e-5,2,-,922524,922557,1940373,1940405,-,33,33,922458,922607,1940266,1941164,0.147,0.9545,0.5893,1.0,0.0,0.3563
yghB,CDS,NC_000913.3,raiA,CDS,NC_000913.3,14,0,0.001509721247128313,0.02999410789413067,2,+,3153637,3153670,2737411,2737446,+,33,35,3153482,3154077,2737380,2737538,0.1626,0.7564,0.0,0.6628,0.78,1.0
dxs,CDS,NC_000913.3,ispA,CDS,NC_000913.3,14,0,4.762220794542e-28,1.2541629758284028e-25,2,-,439312,439346,440694,440727,-,35,33,438316,439857,440226,441105,0.4461,0.452,0.9995,0.9733,0.1719,0.0
sbmC,CDS,NC_000913.3,micF,ncRNA,NC_000913.3,14,0,0.003055169089212629,0.048391933137663705,2,-,2081170,2081205,2313130,2313165,+,36,36,2081048,2081271,2313107,2313177,0.1201,0.507,0.4524,0.25,0.0,1.0
ubiF,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,4.989360761207648e-8,3.944862174327529e-6,3,+,695388,695427,1923109,1923144,-,39,36,695187,696045,1923104,1923172,0.2778,0.9508,0.0732,1.0,0.8034,0.3398
ydfC,CDS,NC_000913.3,rcsC,CDS,NC_000913.3,14,0,6.070785754103952e-18,1.0205796709164775e-15,3,+,1649254,1649292,2312751,2312783,-,38,32,1649250,1649305,2312742,2312824,1.0,1.0,1.0,1.0,1.0,1.0
yiiF,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,1.0697035463344324e-7,8.091695379216597e-6,3,+,4079891,4079925,4106351,4106384,+,34,34,4079686,4080216,4106345,4106387,0.8008,0.3697,0.0,0.2632,1.0,1.0
dksA,CDS,NC_000913.3,arrS,ncRNA,NC_000913.3,14,0,0.0008513581013999386,0.019883629314689476,3,-,160543,160578,3657985,3658020,-,35,36,160355,160620,3657984,3658027,0.057,1.0,0.5473,1.0,0.0,0.3971
waaZ,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,14,0,0.0004127552906003528,0.0114101130740349,2,-,3799401,3799439,2814836,2814868,+,38,33,3799328,3799614,2814815,2814877,0.8894,0.4799,1.0,0.1831,0.6839,1.0
yggX,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,14,0,2.6162188399388094e-9,2.4346727331098746e-7,3,+,3104133,3104165,4049956,4049991,+,32,35,3104099,3104304,4049932,4050006,0.2631,0.5311,0.0218,0.3056,0.7673,0.9907
omrB,ncRNA,NC_000913.3,accD,CDS,NC_000913.3,14,0,5.745208060457509e-6,0.0003114149756978292,3,-,2976345,2976376,2433413,2433446,-,32,33,2976343,2976385,2433062,2433653,0.1102,0.5606,0.5185,0.9453,0.0,0.2987
yacH,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,14,0,1.5924546223764485e-10,1.66278171328477e-8,3,-,121581,121615,1770431,1770467,+,34,36,121539,121656,1770394,1770477,1.0,0.5762,1.0,0.2115,1.0,1.0
csrC,ncRNA,NC_000913.3,cspE,CDS,NC_000913.3,14,0,0.0009144558976529926,0.02093832244451715,3,+,4051090,4051128,657477,657511,+,38,34,4051035,4051176,657382,657545,0.3779,0.8879,0.0,0.4306,0.5738,1.0
ymgC,CDS,NC_000913.3,ydaF,CDS,NC_000913.3,14,0,2.3585995762731397e-9,2.2057356956290898e-7,3,+,1216685,1216714,1418413,1418446,-,30,34,1216680,1216723,1418405,1418470,0.0,1.0,0.0,1.0,0.0,1.0
btuE,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,2.3349813342560836e-5,0.0010628715673465486,3,-,1793689,1793726,4106348,4106383,+,37,36,1793580,1794103,4106337,4106388,0.6947,0.3183,0.9601,0.1228,0.0109,1.0
yciU:yciU,IGR,NC_000913.3,micA,ncRNA,NC_000913.3,14,0,3.86499069111241e-5,0.0016376755797975666,3,-,1299303,1299332,2814839,2814873,+,29,35,1299260,1299424,2814821,2814877,0.8829,0.5221,0.8917,0.2676,0.8717,1.0
gabP,CDS,NC_000913.3,gabD,CDS,NC_000913.3,14,0,1.1725671875689658e-18,2.0410834772886497e-16,2,+,2794333,2794367,2792159,2792192,+,34,34,2794143,2794791,2791398,2792679,0.0817,0.6122,0.0,0.0863,0.3843,0.971
rsmJ,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,3.9017527567955884e-5,0.0016505526299798344,2,-,3639774,3639806,1923122,1923155,-,32,33,3639736,3639845,1923102,1923184,1.0,0.8169,1.0,1.0,1.0,0.2233
ybgI,CDS,NC_000913.3,pxpC,CDS,NC_000913.3,14,0,1.0258483794735372e-29,2.8602499748311482e-27,3,+,743145,743174,744656,744687,+,30,32,742753,743539,744306,745067,0.4683,0.4437,0.0,0.0676,0.9583,0.8841
ydfG,CDS,NC_000913.3,omrA,ncRNA,NC_000913.3,14,0,2.308530216221781e-7,1.6511553769398316e-5,2,+,1628020,1628059,2976109,2976142,-,39,33,1627485,1628212,2976101,2976164,0.7268,0.9146,0.0,1.0,0.9316,0.2874
ccmA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,14,0,0.0009596204169961613,0.021671085517822965,3,-,2297531,2297567,2167160,2167194,+,37,34,2297230,2297633,2167149,2167200,0.1231,0.5424,0.6645,0.407,0.0177,1.0
etk,CDS,NC_000913.3,ykgH,CDS,NC_000913.3,14,0,4.728179217487232e-13,6.074409938599737e-11,3,-,1041934,1041970,324606,324640,-,36,35,1041926,1041975,324603,324657,1.0,1.0,1.0,1.0,1.0,1.0
ptsN,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,1.1558681094958099e-5,0.0005781410032245919,3,+,3346735,3346769,1923106,1923141,-,35,36,3346598,3347073,1923104,1923168,0.3894,0.9785,0.0407,1.0,1.0,0.3786
trmJ,CDS,NC_000913.3,hcaT,CDS,NC_000913.3,14,0,5.566431447369109e-13,7.116042053794179e-11,3,-,2662181,2662217,2663330,2663354,-,37,25,2662120,2662294,2663311,2663550,1.0,1.0,1.0,1.0,1.0,1.0
ybaT,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,0.0014309021189059976,0.02886848064192168,3,+,513103,513140,1923109,1923144,-,38,35,512669,513765,1923104,1923166,0.4368,0.9424,0.072,1.0,0.9203,0.3981
rluF,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,1.7916463104085386e-5,0.0008479209424406808,3,+,4230440,4230477,4106345,4106380,+,37,35,4230350,4231021,4106328,4106388,0.1413,0.2732,0.0,0.0,0.7649,1.0
yiiD,CDS,NC_000913.3,yihY,CDS,NC_000913.3,14,0,5.305935486382585e-23,1.1488882437049319e-20,3,+,4077863,4077899,4076600,4076634,+,37,34,4077518,4078405,4076209,4076977,0.4559,0.5215,0.0698,0.0722,0.9666,0.953
rpsF,CDS,NC_000913.3,rplI,CDS,NC_000913.3,14,0,2.0694975159288944e-30,5.891183378211492e-28,3,+,4425109,4425146,4426334,4426367,+,38,34,4425043,4425371,4426086,4426606,0.0723,0.5041,0.0,0.0,0.6405,1.0
rcsC,CDS,NC_000913.3,ybjL,CDS,NC_000913.3,14,0,1.582586167839921e-8,1.3429454845095925e-6,3,-,2312779,2312813,888077,888102,-,35,26,2312735,2312829,888033,888391,1.0,1.0,1.0,1.0,1.0,0.8475
hisS,CDS,NC_000913.3,yfgM,CDS,NC_000913.3,14,0,5.098505050636287e-24,1.147574416420941e-21,3,-,2640133,2640168,2638923,2638958,-,36,36,2639815,2640537,2638686,2639125,0.3191,0.5801,0.5965,0.9629,0.0298,0.2548
glnH,CDS,NC_000913.3,flhC,CDS,NC_000913.3,14,0,3.353696149151612e-8,2.7343130903949936e-6,2,-,847309,847343,1977216,1977251,-,35,35,847198,847571,1977207,1977297,0.8849,1.0,1.0,1.0,0.5804,0.9464
wbbL,CDS,NC_000913.3,wbbL2,CDS,NC_000913.3,14,0,1.2158407529309748e-28,3.2592309899265015e-26,2,-,2103044,2103079,2101434,2101466,-,35,33,2102916,2103259,2101276,2101663,0.6965,0.8908,1.0,1.0,0.2921,0.2328
ybaQ,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,14,0,0.0006002088680902095,0.015235232262608353,3,+,508454,508488,4106341,4106373,+,34,32,508388,508793,4106330,4106387,0.792,0.2068,0.4985,0.0,1.0,1.0
hfq,CDS,NC_000913.3,mutL,CDS,NC_000913.3,14,0,6.327949398553871e-9,5.681039184047645e-7,3,+,4400329,4400362,4399056,4399088,+,33,32,4400234,4400651,4398462,4399211,0.2405,0.8906,0.0,0.5685,1.0,0.974
wbbK,CDS,NC_000913.3,wbbI,CDS,NC_000913.3,14,0,2.2531694536632697e-22,4.7523696680996003e-20,2,-,2103965,2103997,2105418,2105446,-,33,29,2103455,2104394,2105083,2106063,0.4572,0.6441,0.9428,0.9819,0.1029,0.0
lpd,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,14,0,1.2476743710872878e-6,7.858693797304705e-5,3,+,127898,127935,4049933,4049963,+,37,30,127753,128070,4049900,4050006,0.0164,0.3221,0.0,0.0093,0.111,0.9907
lolE,CDS,NC_000913.3,cobB,CDS,NC_000913.3,14,0,1.5281104559274439e-28,4.065715505484939e-26,3,+,1178405,1178437,1179907,1179938,+,32,32,1177865,1178590,1179520,1180481,0.8983,0.4613,0.4381,0.0,1.0,1.0
yebW,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,0.0001468595246498775,0.005008727141595678,3,+,1922106,1922137,1923108,1923142,-,31,34,1922088,1922228,1923103,1923174,0.0868,0.9549,0.0,1.0,0.5602,0.3204
osmF,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,14,0,6.664488677457814e-12,7.792440094326213e-10,2,-,2219343,2219373,1923106,1923141,-,31,36,2219226,2219483,1923104,1923146,0.117,0.9806,0.2781,1.0,0.0,0.5922
