name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC0770,5UTR,NC_002505,Vcr017,sRNA,NC_002505,14,0,1.5920084023290447e-13,9.967022274449487e-12,2,+,825263,825301,350275,350311,-,0.5912,0.6056,38,37,825212,825312,350275,350319
VCA0408,CDS,NC_002506,Vcr017,sRNA,NC_002505,14,1,0.0009172544337649628,0.007537547901407394,2,+,379373,379410,350277,350312,-,0.6781,0.5924,38,36,379251,379628,350275,350318
VCA1095,CDS,NC_002506,VCA1094,CDS,NC_002506,14,1,1.9026246974037082e-17,1.5630329381468503e-15,2,-,1051468,1051528,1049981,1050026,-,0.4492,0.4606,61,46,1050926,1052420,1049839,1050252
VCA1055:VCA1058,IGR,NC_002506,Vcr045,sRNA,NC_002505,14,0,7.833938112583881e-9,2.949868619630726e-7,2,+,1005520,1005552,1164287,1164324,+,0.9829,0.0027,33,38,1005490,1005644,1164278,1164325
VCA0885,CDS,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.008683822827450104,0.035755773073066696,2,-,838361,838402,21904,21938,+,0.5443,0.0518,42,35,838007,838749,21898,21940
VC2452,5UTR,NC_002505,Vcr220,sRNA,NC_002505,14,0,2.9241455602236826e-27,3.7948615229399464e-25,2,-,2634415,2634443,2653963,2654001,+,1.0,0.0439,28,38,2634414,2634449,2653951,2654007
RNaseP,CDS,NC_002505,VCA0689,3UTR,NC_002506,14,0,7.802280138067358e-12,4.2213818046151334e-10,2,-,2580848,2580891,627696,627728,-,0.6076,0.0,44,33,2580740,2581074,627691,627740
VC2340,CDS,NC_002505,VCA0689,3UTR,NC_002506,14,0,1.514864921473665e-11,8.002307307018789e-10,2,+,2492237,2492276,627692,627727,-,1.0,0.0,40,36,2492216,2492299,627689,627731
VCA0420,CDS,NC_002506,VCA0431,CDS,NC_002506,14,1,4.228637550929374e-34,6.844145981578076e-32,2,+,386578,386615,391591,391625,+,0.6374,0.4047,37,35,386472,386698,391455,391764
VCA0099:VCA0103,IGR,NC_002506,Vcr001,sRNA,NC_002505,14,0,4.065601086272137e-5,0.0006298447996929876,2,+,109685,109725,21904,21938,+,0.3477,0.0589,41,35,108063,110233,21901,21940
VC1613,3UTR,NC_002505,Vcr214,sRNA,NC_002505,14,0,1.7934726173738183e-16,1.3977800541316166e-14,2,-,1727450,1727490,2376102,2376137,+,0.3422,0.0382,40,36,1727414,1727503,2376061,2376142
VCA0279,5UTR,NC_002506,GcvB,sRNA,NC_002505,14,0,4.014448697869233e-16,3.049482282866746e-14,2,+,297970,298005,954734,954778,-,0.9929,0.7031,36,45,297968,298022,954718,954839
VCA0448,CDS,NC_002506,VCA0344,CDS,NC_002506,14,0,2.4705543918405294e-28,3.307930077836396e-26,2,+,401511,401552,340833,340866,+,0.5486,0.2444,41,34,401328,401716,340594,340974
VC0407,CDS,NC_002505,VC0406,CDS,NC_002505,14,0,1.0420346343544702e-15,7.689999635808663e-14,2,+,434555,434614,433369,433423,+,0.5142,0.7433,59,55,434344,434785,433094,433980
VCA0725,CDS,NC_002506,Vcr017,sRNA,NC_002505,14,0,0.008485429159878917,0.03518125109325326,2,-,669502,669543,350283,350317,-,0.353,0.5342,42,35,669042,669771,350275,350350
VC2726,CDS,NC_002505,Vcr228,sRNA,NC_002506,14,0,0.0017071635121127012,0.011817085184628493,2,-,2899708,2899743,787380,787421,+,0.6487,0.0606,36,41,2899355,2900145,787269,787432
VC0284,CDS,NC_002505,Vcr001,sRNA,NC_002505,14,0,1.6122370214281597e-8,5.778695664347601e-7,2,-,293553,293593,21906,21937,+,0.2172,0.0929,41,31,292627,293992,21902,21940
Vcr017,sRNA,NC_002505,VC0090,CDS,NC_002505,14,0,5.295337759727097e-5,0.0007854360396958412,2,-,350323,350365,88789,88820,-,0.4744,0.1644,43,32,350313,350368,87932,89059
VC0289,CDS,NC_002505,Vcr001,sRNA,NC_002505,14,0,3.72969513966369e-7,1.022069223169407e-5,2,-,299644,299682,21904,21937,+,0.1053,0.0839,38,34,299603,299707,21889,21941
VC2129,CDS,NC_002505,Qrr3,sRNA,NC_002506,14,0,7.315871816369745e-7,1.8652935740533324e-5,2,-,2282962,2283000,772312,772347,+,0.7746,0.1642,38,35,2282831,2283225,772285,772366
VC2364,CDS,NC_002505,VC2363,CDS,NC_002505,14,0,2.518658373801099e-19,2.2831027028193512e-17,2,-,2521223,2521271,2519438,2519469,-,0.4419,0.3769,49,31,2520237,2522308,2518958,2519829
VC2435,CDS,NC_002505,Vcr017,sRNA,NC_002505,14,0,2.893995697887864e-5,0.0004714130747678839,2,-,2609930,2609971,350287,350321,-,0.6186,0.4953,41,34,2609756,2610302,350275,350357
VC0406,CDS,NC_002505,VC0404,CDS,NC_002505,14,0,1.1842781243998694e-12,6.92717590383053e-11,2,+,433762,433816,430922,430951,+,0.4661,0.3702,54,29,433212,434256,430555,431347
VCA1056,5UTR,NC_002506,Vcr017,sRNA,NC_002505,14,0,2.5076353466817205e-10,1.157739067837528e-8,2,-,1007849,1007882,350278,350313,-,0.4172,0.58,34,36,1007843,1007892,350275,350325
VC2461,CDS,NC_002505,Vcr017,sRNA,NC_002505,14,0,0.0031205369024002692,0.017913570296090295,2,-,2644035,2644077,350280,350314,-,0.1947,0.5668,43,35,2643985,2644147,350275,350339
VC0267,5UTR,NC_002505,VqmR,sRNA,NC_002506,14,0,4.680045218085893e-17,3.776650653892202e-15,2,-,273544,273580,1031531,1031575,+,0.5018,0.0857,37,44,273492,273594,1031479,1031588
VCA0985,CDS,NC_002506,Vcr090,sRNA,NC_002506,14,0,4.716921422440269e-7,1.262543797412577e-5,2,+,935802,935823,3234,3283,+,0.4274,0.0207,21,49,935802,935825,3230,3285
VCA0314,CDS,NC_002506,VCA0465:VCA0468,IGR,NC_002506,14,0,6.48211556148785e-28,8.568424310187605e-26,2,+,324142,324206,414240,414274,+,0.5384,0.609,64,34,324013,324287,414044,414532
VC2340,5UTR,NC_002505,GcvB,sRNA,NC_002505,14,0,1.269637418936517e-9,5.366007643297569e-8,2,+,2492212,2492252,954742,954775,-,0.9851,0.7199,41,33,2492211,2492258,954718,954823
VCA0317:VCA0322,IGR,NC_002506,VCA0480:VCA0483,IGR,NC_002506,14,1,1.5103882353320073e-41,2.89243154767513e-39,2,+,326105,326196,422109,422139,+,0.7958,0.5649,92,31,325828,326522,421910,422442
VCA0884,CDS,NC_002506,VqmR,sRNA,NC_002506,14,0,0.0022056480237152305,0.01419125637443404,2,+,836208,836247,1031532,1031567,+,0.5525,0.1367,40,36,836018,836407,1031493,1031588
VC0900,CDS,NC_002505,Vcr064,sRNA,NC_002505,14,0,1.2881797939148886e-18,1.1316912755423136e-16,2,-,960144,960186,1595742,1595775,-,0.1715,0.3658,43,34,960135,960202,1595729,1595793
VCA0471,CDS,NC_002506,Vcr001,sRNA,NC_002505,14,2,0.00016447392705422686,0.002009739103942823,2,+,416435,416474,21904,21939,+,0.259,0.0268,39,36,416401,416488,21904,21940
Vcr017,sRNA,NC_002505,VC1621,5UTR,NC_002505,14,0,0.0022562283658794017,0.014423119501255315,2,-,350325,350366,1741612,1741646,+,0.455,0.5431,42,35,350316,350368,1741608,1741651
VC2595,CDS,NC_002505,Vcr214,sRNA,NC_002505,14,0,4.987241043074586e-11,2.497873377635563e-9,2,-,2763212,2763240,2376064,2376129,+,0.9907,0.114,28,65,2763190,2763323,2376040,2376143
VC1340,CDS,NC_002505,Vcr043,sRNA,NC_002505,14,0,3.8742411321707585e-10,1.7566515382573216e-8,2,+,1426948,1426988,1114709,1114741,+,0.417,0.0454,40,33,1426859,1427005,1114702,1114750
VC0334,CDS,NC_002505,Vcr214,sRNA,NC_002505,14,0,4.143738796438313e-14,2.702656974363864e-12,2,+,353268,353298,2376071,2376123,+,0.1057,0.1648,30,52,353265,353325,2376056,2376142
VC2135,3UTR,NC_002505,Vcr043,sRNA,NC_002505,14,0,6.67718022724391e-17,5.331637167575894e-15,1,-,2288660,2288691,1114711,1114745,+,1.0,0.0207,31,35,2288657,2288695,1114702,1114749
VC1571,CDS,NC_002505,Vcr001,sRNA,NC_002505,14,0,5.1915529747006454e-8,1.7136335809654994e-6,2,-,1683345,1683375,21900,21939,+,0.1906,0.0446,31,40,1682766,1683442,21883,21940
VCA0691,CDS,NC_002506,VC0025,3UTR,NC_002505,14,0,3.1107669050076116e-12,1.749522330820273e-10,2,-,629936,629963,21851,21881,+,0.1702,0.8714,28,31,629684,630041,21846,21897
VC1866,CDS,NC_002505,Vcr043,sRNA,NC_002505,14,0,0.007903250116446334,0.033497283453388184,2,+,2007026,2007065,1114664,1114705,+,0.9683,0.2718,40,42,2006935,2007133,1114607,1114748
VCA0779,3UTR,NC_002506,Vcr001,sRNA,NC_002505,14,0,3.72969513966369e-7,1.022069223169407e-5,2,-,720560,720598,21904,21938,+,0.4501,0.0696,38,35,720507,720641,21901,21940
VCA0283,3UTR,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.00036643823107624095,0.0037875034290412914,2,+,304273,304312,21904,21938,+,0.5029,0.0518,39,35,304209,304366,21900,21940
VC1124,CDS,NC_002505,Vcr017,sRNA,NC_002505,14,0,5.800788920853884e-7,1.5149325986655398e-5,2,+,1192726,1192766,350278,350313,-,0.0445,0.5776,41,36,1192726,1192771,350275,350318
Vcr017,sRNA,NC_002505,VC1087,3UTR,NC_002505,14,1,0.009641423729225784,0.038430880198596605,2,-,350319,350357,1155621,1155652,+,0.5194,0.7722,38,32,350275,350368,1155592,1155738
VC2240,CDS,NC_002505,Vcr017,sRNA,NC_002505,14,0,7.045074844616429e-5,0.0009968260376194888,2,-,2394393,2394430,350286,350322,-,0.2407,0.4868,37,36,2394248,2394500,350275,350343
VC1759:VC1772,IGR,NC_002505,Vcr214,sRNA,NC_002505,14,0,3.8334664190934663e-10,1.738855484304084e-8,2,+,1904123,1904154,2376102,2376141,+,0.7403,0.0025,31,40,1903732,1909195,2376045,2376143
VCA0316,CDS,NC_002506,VCA0417,CDS,NC_002506,14,5,1.9292148749730137e-37,3.361199689815368e-35,2,+,324802,324867,384110,384142,+,0.5325,0.6081,65,32,324607,325088,383928,384304
VC1973,3UTR,NC_002505,VqmR,sRNA,NC_002506,14,0,2.0225708484162786e-9,8.298876944614493e-8,2,-,2124301,2124345,1031508,1031540,+,1.0,0.319,45,32,2124283,2124366,1031452,1031588
VC1649,CDS,NC_002505,Vcr090,sRNA,NC_002506,14,0,2.5948453566451176e-6,5.723326738628944e-5,2,-,1775118,1775163,3246,3281,+,0.8334,0.0379,46,36,1774983,1776073,3242,3285
VCA0435,CDS,NC_002506,Vcr017,sRNA,NC_002505,14,0,0.0022562283658793944,0.014423119501255315,2,+,393750,393789,350296,350328,-,0.5403,0.4193,40,33,393679,393844,350274,350354
Vcr017,sRNA,NC_002505,VCA0382a,5UTR,NC_002506,14,2,0.005660306783379654,0.026719612069161125,2,-,350317,350353,363887,363917,+,0.5349,0.0108,36,30,350275,350368,363861,363929
VC2278,CDS,NC_002505,VrrA,sRNA,NC_002505,14,0,0.0056247183252444545,0.026602312172158978,2,-,2431938,2431977,1878736,1878767,+,0.9581,0.3998,40,32,2431922,2432114,1878684,1878823
VC1244,CDS,NC_002505,Vcr051,sRNA,NC_002505,14,0,7.081150094392529e-20,6.635317157528473e-18,2,+,1316696,1316733,1317944,1317986,+,0.2239,0.1225,37,43,1316303,1316930,1317838,1318006
Vcr076,sRNA,NC_002505,VC0855,3UTR,NC_002505,14,0,4.549810187649355e-7,1.2209693170549178e-5,2,-,2266080,2266126,922399,922427,+,0.4615,0.026,47,28,2266021,2266135,922396,922429
VC2134,CDS,NC_002505,Vcr090,sRNA,NC_002506,14,0,0.00018236208982058,0.0021851999119272443,2,-,2288520,2288555,3244,3278,+,0.3606,0.0843,35,34,2288386,2288654,3223,3285
Vcr229,sRNA,NC_002506,VCA0803,CDS,NC_002506,14,0,5.673477309325794e-5,0.0008296441202949413,2,+,897587,897644,745744,745772,-,0.6963,0.5796,57,28,897526,897723,745636,746245
VCt027:VCr011,IGR,NC_002505,VCr011:VCr012,IGR,NC_002505,14,0,2.267550601817704e-44,4.6470105354949004e-42,2,+,403620,403663,406727,406761,+,0.6209,0.398,43,34,403570,403705,406712,406784
VCt012:VCr008,IGR,NC_002505,Vcr089,sRNA,NC_002505,14,0,1.5083907208160325e-14,1.0145931068043802e-12,2,+,326046,326085,2812111,2812141,-,0.5105,0.307,40,30,325973,326103,2812095,2812162
VCA0298,5UTR,NC_002506,Vcr079,sRNA,NC_002505,14,2,4.0678834378871935e-22,4.2291141464107514e-20,2,+,314287,314321,2347174,2347210,-,0.2897,0.7713,35,36,314265,314337,2347172,2347217
VC0913,CDS,NC_002505,Vcr017,sRNA,NC_002505,14,0,5.295337759727104e-5,0.0007854360396958412,2,+,974539,974575,350275,350311,-,0.5364,0.5994,37,37,974180,975026,350274,350318
VC1012,CDS,NC_002505,VC0583,3UTR,NC_002505,14,0,9.161908542292743e-36,1.551180545234776e-33,2,-,1081144,1081184,612526,612561,-,0.8288,0.0138,40,35,1081139,1081186,612525,612565
VC0775:VC0784,IGR,NC_002505,Vssrna24,sRNA,NC_002505,14,0,0.0006421453538285032,0.0057982891034658035,2,-,838213,838256,106502,106537,+,0.255,0.0,43,35,836446,839262,106502,106538
Vcr064,sRNA,NC_002505,VCA0924,CDS,NC_002506,14,0,2.930224892307481e-12,1.654517071997441e-10,2,-,1595743,1595770,877424,877457,-,0.8021,0.4528,28,33,1595742,1595773,877397,877525
VC2616,CDS,NC_002505,VC2618,CDS,NC_002505,14,1,1.6421281246759078e-9,6.808975510846857e-8,2,-,2784555,2784595,2787213,2787245,-,0.5513,0.4077,40,32,2783914,2785329,2786678,2787755
VC0567:VC0578,IGR,NC_002505,Vcr001,sRNA,NC_002505,14,0,0.013154740648384986,0.0475981893795984,2,-,603001,603037,21903,21938,+,0.7848,0.0571,37,36,601710,607678,21895,21940
VC2174,5UTR,NC_002505,Vcr089,sRNA,NC_002505,14,0,3.239711155736234e-17,2.6367546280657817e-15,2,-,2320310,2320337,2812118,2812151,-,0.7635,0.1567,27,34,2320283,2320400,2812096,2812163
VC1410,CDS,NC_002505,VC1411,CDS,NC_002505,14,0,6.540088101879972e-32,9.766760139981802e-30,2,+,1503491,1503530,1504969,1505009,+,0.6482,0.5329,40,40,1503090,1504170,1504320,1505411
VC0990,5UTR,NC_002505,Vcr017,sRNA,NC_002505,14,0,3.930831093322888e-9,1.549272286743629e-7,2,+,1054149,1054189,350278,350313,-,0.6635,0.5846,40,36,1054131,1054214,350275,350338
VC2397,CDS,NC_002505,GcvB,sRNA,NC_002505,14,0,0.004722013457820981,0.023655533147414986,2,-,2565824,2565860,954741,954789,-,0.3499,0.6513,36,49,2565186,2566245,954719,954828
VC2773,CDS,NC_002505,Qrr1,sRNA,NC_002505,14,3,7.457701555296189e-12,4.039462224443375e-10,2,-,2957813,2957848,1089967,1090005,-,0.8935,0.5585,36,38,2957712,2958048,1089963,1090051
VCA0981,CDS,NC_002506,VqmR,sRNA,NC_002506,14,0,0.0014700461960713473,0.010606607158817916,2,-,929584,929615,1031529,1031580,+,0.3497,0.0524,32,51,929535,929847,1031475,1031588
VC2041,3UTR,NC_002505,Vcr227,sRNA,NC_002506,14,0,4.1023523146465724e-21,4.068219600871097e-19,2,+,2199264,2199298,479970,480008,+,0.6598,0.222,34,38,2199242,2199318,479937,480023
VC2507,CDS,NC_002505,Vcr229,sRNA,NC_002506,14,0,0.003604829386000897,0.019726667926159167,2,+,2697578,2697616,897659,897695,+,0.4477,0.1515,38,37,2696861,2698110,897578,897723
VCA0623,5UTR,NC_002506,Vcr001,sRNA,NC_002505,14,2,2.3952085010681505e-5,0.0004011754188530198,2,+,557004,557051,21904,21939,+,0.4618,0.0304,47,36,556866,557105,21904,21940
VC2330,CDS,NC_002505,Vcr017,sRNA,NC_002505,14,0,0.000753192174603613,0.006523297490818823,2,-,2481067,2481110,350281,350314,-,0.2595,0.5722,44,33,2480721,2481320,350275,350317
VCA0459,3UTR,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.004312180646314236,0.022245986850347683,2,+,410110,410153,21904,21939,+,0.9122,0.0393,43,36,410106,410176,21902,21940
VC1905,5UTR,NC_002505,Vcr090,sRNA,NC_002506,14,0,8.98176290584553e-21,8.732235431259924e-19,2,+,2055479,2055510,3244,3283,+,0.202,0.0241,31,39,2055470,2055534,3218,3285
VC0930:VC0934,IGR,NC_002505,Vssrna24,sRNA,NC_002505,14,0,0.007585337986193847,0.03256853385706804,2,+,997688,997722,106503,106537,+,0.5818,0.0,34,35,997487,997835,106501,106538
VC2594,CDS,NC_002505,VrrA,sRNA,NC_002505,14,0,3.540720260097073e-8,1.2039505500343207e-6,2,-,2763057,2763099,1878761,1878794,+,0.505,0.2076,43,34,2762908,2763220,1878710,1878824
VCA0728,CDS,NC_002506,Qrr2,sRNA,NC_002506,14,10,0.004188552388306915,0.021818323888530698,2,-,674062,674090,48460,48483,+,0.3158,0.4312,29,24,673304,674494,48454,48496
VC1727,5UTR,NC_002505,Qrr3,sRNA,NC_002506,14,1,0.0008032809975345299,0.00683613787311035,2,-,1866566,1866604,772312,772347,+,0.8944,0.1615,39,36,1866539,1866680,772286,772365
VCA0389:VCA0391,IGR,NC_002506,VCA0424,CDS,NC_002506,14,1,1.3656361889943253e-20,1.3175787461369127e-18,2,+,368384,368425,388586,388620,+,0.7842,0.2439,41,34,368194,368773,388352,388737
VC1382,3UTR,NC_002505,Vcr017,sRNA,NC_002505,14,0,1.5920084023290447e-13,9.967022274449487e-12,2,+,1476873,1476911,350280,350315,-,0.528,0.5644,38,35,1476826,1476928,350275,350346
VC2548:VC2558,IGR,NC_002505,Vcr082,sRNA,NC_002505,14,0,2.2312104420937253e-8,7.846698846108872e-7,2,-,2737978,2738017,2433409,2433451,-,0.1469,0.7902,39,42,2737896,2738054,2433386,2433512
VCA0917,3UTR,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.0025490674206703227,0.015606149537412952,2,-,870257,870294,21902,21939,+,0.3187,0.0411,37,38,870225,870335,21888,21940
VC0821,CDS,NC_002505,Vcr228,sRNA,NC_002506,14,0,3.3217664679569856e-6,7.132002231484657e-5,2,+,881931,881969,787386,787421,+,0.6079,0.0597,38,36,881673,882500,787341,787431
Vcr082,sRNA,NC_002505,VC2013,CDS,NC_002505,14,0,6.825814943536421e-5,0.0009710986003347002,2,-,2433476,2433510,2168015,2168046,-,0.708,0.0681,35,31,2433411,2433589,2167973,2168132
VC1197,CDS,NC_002505,Vcr228,sRNA,NC_002506,14,0,4.541932322561349e-15,3.1867360625734623e-13,2,-,1269893,1269923,787385,787429,+,0.3375,0.01,31,44,1269885,1269968,787272,787432
VCA0165,CDS,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.006951766832520016,0.03064144984583423,2,+,183106,183148,21904,21938,+,0.4241,0.0554,42,35,182066,183781,21898,21940
VC0758,CDS,NC_002505,Qrr3,sRNA,NC_002506,14,0,5.374443968547935e-10,2.3949379880806646e-8,2,+,810367,810409,772300,772335,+,0.6611,0.2804,42,35,810268,810563,772278,772369
VCA0986,CDS,NC_002506,VqmR,sRNA,NC_002506,14,0,5.1513457848331515e-11,2.574407649592231e-9,2,-,937714,937757,1031525,1031559,+,0.2822,0.1881,43,35,937624,937820,1031480,1031589
VCA0225,CDS,NC_002506,Vcr228,sRNA,NC_002506,14,0,1.5386817940053773e-10,7.296028228720296e-9,2,+,247843,247881,787390,787430,+,0.7944,0.0017,38,40,247829,247892,787361,787432
VC1382,CDS,NC_002505,Vcr017,sRNA,NC_002505,14,0,0.013861742045168593,0.04936745438503126,2,+,1476659,1476697,350278,350313,-,0.0471,0.5831,39,36,1476352,1476852,350276,350319
VCA0032,CDS,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.00016447392705422686,0.002009739103942823,2,-,39432,39473,21904,21938,+,0.7825,0.0536,41,35,39359,39568,21899,21940
VC2571,CDS,NC_002505,Vcr096,sRNA,NC_002506,14,1,1.165564624224969e-6,2.8167358545639423e-5,2,-,2751846,2751888,243938,243973,-,0.6759,0.2586,43,35,2751738,2752441,243936,243977
VCA0391,CDS,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.0055061988221562636,0.02625207408643765,1,+,369532,369571,21895,21936,+,0.5107,0.1089,39,42,369395,369681,21866,21940
VC2567,3UTR,NC_002505,Vcr001,sRNA,NC_002505,14,0,3.72969513966369e-7,1.022069223169407e-5,1,-,2748685,2748712,21903,21938,+,1.0,0.075,28,36,2748661,2748776,21889,21940
VC2578,CDS,NC_002505,VrrA,sRNA,NC_002505,14,0,3.0270466418403807e-13,1.8623855429690083e-11,1,-,2756123,2756161,1878770,1878802,+,0.5913,0.1485,38,33,2756049,2756248,1878729,1878823
VC0028,CDS,NC_002505,VC0027,CDS,NC_002505,14,0,7.699032251101389e-25,9.224590229437399e-23,1,-,25589,25626,23886,23917,-,0.567,0.5683,38,32,24951,26596,23632,24757
VC0061,CDS,NC_002505,Vcr001,sRNA,NC_002505,14,0,0.004312180646314236,0.022245986850347683,1,+,60116,60158,21904,21938,+,0.9337,0.0661,43,34,60012,60202,21901,21940
VCA0712:VCA0717,IGR,NC_002506,Vcr001,sRNA,NC_002505,14,0,0.0025490674206703227,0.015606149537412952,1,-,658919,658959,21904,21939,+,0.4914,0.0429,40,36,658260,659093,21902,21941
VCA0827,3UTR,NC_002506,Qrr4,sRNA,NC_002506,13,0,2.686351054075844e-29,3.7374064042199994e-27,2,-,772298,772333,908219,908257,-,0.9446,0.4637,35,39,772270,772371,908201,908276
VCA0155,CDS,NC_002506,TarB,sRNA,NC_002505,13,0,0.009482296922989379,0.037994543749098074,2,-,172358,172394,911239,911274,-,0.1696,0.5252,37,36,171373,172625,911230,911305
VC0732,CDS,NC_002505,Vcr096,sRNA,NC_002506,13,0,7.923798465982663e-13,4.719651293298111e-11,2,+,787756,787796,243937,243972,-,0.7087,0.2631,41,36,787614,788352,243936,243978
VC1765,CDS,NC_002505,TarB,sRNA,NC_002505,13,0,0.0054527985063605455,0.026080412752749273,2,-,1907905,1907940,911236,911270,-,0.3106,0.5659,36,34,1907647,1908509,911232,911294
VC0194,CDS,NC_002505,Vcr228,sRNA,NC_002506,13,0,1.3873754632086862e-19,1.2748637885471818e-17,2,-,198843,198879,787341,787382,+,0.9941,0.2956,36,41,198826,198953,787265,787429
VC0408,CDS,NC_002505,Vcr096,sRNA,NC_002506,13,0,0.0003798379459194295,0.0038966647078278087,2,+,435322,435407,243937,243972,-,0.1708,0.2631,86,36,435059,435447,243936,243978
VC1464,5UTR,NC_002505,Vcr017,sRNA,NC_002505,13,0,1.6346970373967917e-6,3.802080408841397e-5,2,+,1572926,1572955,350292,350326,-,0.063,0.4373,29,35,1572920,1572964,350275,350356
VC1087:VC1091,IGR,NC_002505,VCA1100,CDS,NC_002506,13,0,1.846656206579375e-42,3.6091834442964036e-40,2,+,1158390,1158416,1056223,1056274,+,0.058,0.4863,26,51,1158377,1158418,1056211,1056275
VCA0743,CDS,NC_002506,VqmR,sRNA,NC_002506,13,0,1.090901052004213e-7,3.3888121447537637e-6,2,+,687856,687893,1031525,1031562,+,0.6237,0.1682,37,37,687745,687938,1031475,1031589
VC0122,CDS,NC_002505,TarB,sRNA,NC_002505,13,1,7.66853496387618e-5,0.0010659796851578717,2,+,117197,117236,911237,911271,-,0.5478,0.5623,39,34,116264,117842,911232,911292
VC0866,3UTR,NC_002505,VqmR,sRNA,NC_002506,13,0,7.015083333167618e-9,2.6582196718139377e-7,2,-,929762,929791,1031520,1031576,+,0.7362,0.0769,29,57,929747,929796,1031479,1031588
VC2762,CDS,NC_002505,Qrr3,sRNA,NC_002506,13,0,2.4370434758904404e-6,5.4221226307221865e-5,2,-,2948973,2949014,772294,772329,+,0.341,0.3336,41,35,2948727,2949381,772285,772364
VCA0867:VCA0875,IGR,NC_002506,Vcr079,sRNA,NC_002505,13,0,2.924888302208643e-16,2.2488088576711312e-14,2,-,823595,823640,2347176,2347211,-,0.554,0.7644,45,35,823457,823746,2347174,2347217
VC0784,CDS,NC_002505,TarB,sRNA,NC_002505,13,0,2.5900218339473417e-10,1.1938408084437537e-8,2,-,841236,841258,911237,911282,-,0.4853,0.4315,22,45,841234,841260,911232,911293
VC0257,CDS,NC_002505,VCA0371,CDS,NC_002506,13,1,1.8583361657636968e-28,2.494066620397864e-26,2,+,262892,262925,357733,357764,-,0.7412,0.3338,33,32,262683,263418,357191,358038
VCA0689,CDS,NC_002506,VC1898,CDS,NC_002505,13,0,0.0005671265744027557,0.0052842154218454155,2,-,627721,627748,2044500,2044543,+,1.0,0.9753,28,44,627707,627765,2044479,2044603
VCA0121,CDS,NC_002506,Vcr220,sRNA,NC_002505,13,0,1.2754063855974327e-6,3.0601159233631056e-5,2,+,137169,137210,2653972,2654007,+,0.1257,0.0,42,36,137156,137219,2653972,2654008
VCA0593,5UTR,NC_002506,Vcr096,sRNA,NC_002506,13,0,5.298854552851143e-12,2.9295132613783146e-10,2,-,532160,532212,243938,243973,-,0.8788,0.26,53,36,532134,532251,243936,243985
Vcr017,sRNA,NC_002505,VC0493,5UTR,NC_002505,13,0,2.3777842490230822e-8,8.303225512432918e-7,2,-,350325,350365,528111,528142,-,0.454,0.1112,40,32,350321,350368,528105,528179
VC2118,CDS,NC_002505,Vcr017,sRNA,NC_002505,13,0,0.008303050154595306,0.034655045670886724,2,-,2274334,2274375,350292,350325,-,0.1555,0.4482,42,34,2273734,2274484,350275,350358
VC1939,3UTR,NC_002505,Vcr001,sRNA,NC_002505,13,0,1.5261063672583652e-6,3.584635413541273e-5,2,+,2090671,2090714,21904,21939,+,0.9218,0.0462,44,36,2090638,2090765,21900,21940
VC0678,CDS,NC_002505,Vcr017,sRNA,NC_002505,13,0,9.345752037964147e-6,0.00017810543070978204,2,+,725368,725411,350281,350316,-,0.3108,0.5527,44,35,725229,725480,350275,350343
VC2197,CDS,NC_002505,Vcr082,sRNA,NC_002505,13,1,6.4338200471371995e-9,2.4526436649414554e-7,2,-,2344269,2344348,2433397,2433437,-,0.8919,0.8335,80,40,2344190,2344415,2433386,2433499
VCA0387,5UTR,NC_002506,VCA0313,CDS,NC_002506,13,0,1.380858161363485e-27,1.8085115211310453e-25,2,+,365997,366041,323718,323753,+,0.7176,0.3641,44,36,365961,366141,323496,323864
VC1555,CDS,NC_002505,Vcr214,sRNA,NC_002505,13,0,3.528312988788996e-17,2.863462216485565e-15,2,-,1667433,1667454,2376068,2376139,+,0.4352,0.0182,22,72,1667183,1667494,2376048,2376143
VC2192,CDS,NC_002505,VrrA,sRNA,NC_002505,13,0,3.0458395639967017e-6,6.621800635987897e-5,2,-,2339969,2340013,1878744,1878777,+,0.4596,0.3254,44,34,2339818,2340417,1878718,1878817
VC2168,CDS,NC_002505,VqmR,sRNA,NC_002506,13,0,3.088985017137443e-9,1.2354205292829373e-7,2,-,2315505,2315531,1031507,1031578,+,0.8308,0.0631,26,72,2315392,2315547,1031479,1031588
VCA0449,CDS,NC_002506,TarB,sRNA,NC_002505,13,0,9.19524526943558e-14,5.859860329868947e-12,2,+,401967,401998,911235,911274,-,0.895,0.5208,32,39,401906,402030,911233,911294
VC1323,CDS,NC_002505,Vcr096,sRNA,NC_002506,13,0,1.0043090763801485e-17,8.439158805240387e-16,2,-,1408104,1408147,243936,243971,-,0.9877,0.2815,43,36,1408102,1408150,243936,243978
