name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VCA0706,CDS,NC_002506,VCA0705,CDS,NC_002506,15,0,1.4587082144597696e-37,5.915431202339536e-35,2,-,648697,648737,647297,647327,-,0.6019,0.3574,41,31,648163,649429,646880,647741
VC0247,CDS,NC_002505,VC0246,CDS,NC_002505,15,1,6.030057663936465e-8,6.037718572635493e-6,2,+,254252,254290,253124,253157,+,0.2621,0.6981,39,34,254069,254456,252928,253397
VC1760,CDS,NC_002505,VC1763,CDS,NC_002505,15,3,1.3651071150822796e-21,3.3842381281365386e-19,2,-,1900525,1900563,1903147,1903180,-,0.2705,0.6154,38,34,1898214,1901423,1902893,1903581
VC1760,CDS,NC_002505,Vcr068,sRNA,NC_002505,15,0,1.0963908985822883e-30,3.712119171266092e-28,2,-,1899749,1899785,1897827,1897860,-,0.4957,0.5767,37,33,1898947,1901072,1897778,1897948
VC0254,CDS,NC_002505,VC0252:VC0254,IGR,NC_002505,15,1,6.847071837189685e-15,1.241803097257832e-12,2,+,261765,261800,260526,260557,+,0.1375,0.3274,36,32,261575,261887,260474,260595
VC2577,CDS,NC_002505,VC2573,CDS,NC_002505,15,0,1.3655321304110806e-11,1.9868056942094565e-9,2,-,2755749,2755790,2753344,2753375,-,0.6842,0.522,42,32,2755603,2756006,2753163,2753605
VCt001:VCr002,IGR,NC_002505,VCr019:VCr020,IGR,NC_002505,15,1,1.0548416579884272e-47,5.3355634952505356e-45,2,+,55637,55679,2928057,2928092,-,0.5105,0.3963,43,35,55565,55721,2928042,2928133
VCA0759,CDS,NC_002506,VCA0760,CDS,NC_002506,15,1,8.555783077690399e-24,2.312227257572376e-21,2,-,703138,703221,704278,704305,-,0.7478,0.25,84,27,702970,703369,704099,704493
VC0466,3UTR,NC_002505,VC0468,CDS,NC_002505,15,0,2.539489282529538e-33,9.282949518903687e-31,2,-,495640,495680,497258,497287,-,0.6217,0.5926,40,30,495512,495798,496985,497791
VC2452:VC2454,IGR,NC_002505,VC2454,CDS,NC_002505,15,1,9.690732842080924e-21,2.3088884226832596e-18,2,-,2636723,2636760,2638299,2638334,-,0.224,0.252,38,35,2635891,2637321,2637584,2638647
VC0526,CDS,NC_002505,VC0528,CDS,NC_002505,15,1,4.184036214247913e-18,8.979571647661144e-16,2,+,559058,559097,560453,560485,+,0.7591,0.3959,40,32,558897,559477,560080,560751
VCA0099,CDS,NC_002506,VCA0098,CDS,NC_002506,15,0,2.383605227621565e-40,1.0310530991928213e-37,2,+,107648,107688,106457,106489,+,0.2334,0.253,41,32,107207,107910,105764,106695
VC2278,CDS,NC_002505,VC2277,CDS,NC_002505,15,1,2.4562032859724824e-29,7.971857197945746e-27,2,-,2432901,2432938,2431477,2431512,-,0.2124,0.7187,38,36,2432708,2433146,2431369,2431718
VC0533,CDS,NC_002505,Qrr3,sRNA,NC_002506,15,3,3.4502321423728703e-7,3.070627001244171e-5,2,+,564455,564492,772311,772346,+,0.217,0.1776,38,36,563800,564617,772283,772365
VCA1028:VCA1032,IGR,NC_002506,VCA1033,CDS,NC_002506,15,0,6.602267956152656e-19,1.4611084941305728e-16,2,-,981370,981407,983132,983166,-,0.0694,0.6008,37,34,980216,981683,982642,983774
VC0398,CDS,NC_002505,VC0402,CDS,NC_002505,15,1,5.255391796285501e-5,0.002654960390032191,2,+,424516,424573,428440,428472,+,0.3793,0.5439,57,33,423393,425282,427863,429214
VCA0692,CDS,NC_002506,VCA0693,CDS,NC_002506,15,1,7.441067198758368e-40,3.1893829342149654e-37,2,-,631029,631069,632640,632672,-,0.6704,0.4367,40,33,630722,631547,632235,633367
VCA0563,CDS,NC_002506,VCA0564,3UTR,NC_002506,15,0,3.272525241858061e-32,1.1552919727536019e-29,2,+,501145,501198,503147,503180,+,0.4031,0.4544,54,34,500238,501783,503139,503196
VCA0882,CDS,NC_002506,VCA0880,CDS,NC_002506,15,1,1.4843626252037857e-28,4.7080191810904144e-26,2,+,834201,834236,832908,832942,+,0.3377,0.3214,35,35,833882,834434,832772,833048
VC0762,CDS,NC_002505,VC0759,CDS,NC_002505,15,2,2.840717470907311e-15,5.264910633010938e-13,2,+,814784,814838,811884,811918,+,0.4754,0.2647,54,35,814238,815319,811244,812172
VC2605,CDS,NC_002505,VC2606,CDS,NC_002505,15,0,5.116848851351331e-18,1.0919256796750315e-15,2,-,2774667,2774703,2776006,2776047,-,0.7407,0.3222,36,41,2774616,2774802,2775748,2776574
VCA0110,CDS,NC_002506,VCA0112,CDS,NC_002506,15,0,6.167707168959704e-18,1.3106029472765008e-15,2,+,120276,120312,122587,122621,+,0.4574,0.6284,36,34,119786,121014,122075,123400
VCA0303,CDS,NC_002506,VCA0465,CDS,NC_002506,15,10,1.741559997095723e-33,6.406617006911443e-31,2,+,317685,317757,413554,413586,+,0.5658,0.4086,72,33,317559,317902,413362,413709
VC0469,CDS,NC_002505,VC0467,CDS,NC_002505,15,0,1.1922804281000913e-27,3.6478692098035537e-25,2,-,498187,498252,496662,496695,-,0.563,0.2954,66,33,497908,498606,496389,496878
CsrB,sRNA,NC_002505,VC0985,3UTR,NC_002505,15,0,9.939036233735188e-23,2.5893614802706672e-20,2,-,196670,196713,1050165,1050199,+,0.6341,0.7618,43,34,196538,196818,1050159,1050202
VCA0852,CDS,NC_002506,VCA0851,CDS,NC_002506,15,0,1.1893637085443605e-30,4.0250923653527685e-28,2,-,803983,804024,802489,802519,-,0.3265,0.58,41,30,803539,804403,802101,802922
VCA1075,CDS,NC_002506,VCA1077,CDS,NC_002506,15,0,5.186777265751359e-19,1.1519191038519e-16,2,+,1028631,1028670,1030146,1030176,+,0.6596,0.6514,39,31,1028277,1029369,1029529,1031259
VCA0963,5UTR,NC_002506,VCA0960:VCA0963,IGR,NC_002506,15,0,3.471483076781702e-28,1.0837117773351854e-25,2,-,913324,913365,911623,911653,-,0.6977,0.2004,42,31,913228,913510,910703,912055
VC1765,CDS,NC_002505,VC1767,CDS,NC_002505,15,0,2.349035333984153e-11,3.3453418908227865e-9,2,-,1907652,1907688,1911384,1911417,-,0.3928,0.6123,36,33,1906639,1908731,1910864,1912259
VC2499,CDS,NC_002505,VC2500,CDS,NC_002505,15,0,2.7241027026638986e-28,8.546517380881603e-26,2,-,2684610,2684647,2685884,2685922,-,0.6088,0.4035,37,38,2684296,2685146,2685488,2686300
VC2548:VC2558,IGR,NC_002505,VC2547,CDS,NC_002505,15,0,4.808726424166799e-8,4.882384981493676e-6,2,-,2735739,2735816,2729294,2729325,-,0.4987,0.3898,78,32,2732620,2737725,2727094,2730773
VC2659,3UTR,NC_002505,VC2656,CDS,NC_002505,15,0,4.6004070104454015e-11,6.410885647929612e-9,2,+,2830126,2830164,2828075,2828105,+,0.6553,0.2512,39,31,2830064,2830237,2826796,2828557
VC0559:VC0565,IGR,NC_002505,VC0565,CDS,NC_002505,15,0,1.3796985474404835e-19,3.1534679933914884e-17,2,-,597730,597771,599052,599084,-,0.1405,0.3558,41,32,597175,598101,598565,599440
VC2772,CDS,NC_002505,VC2775,CDS,NC_002505,15,0,5.894675583944863e-17,1.1945764813231073e-14,2,-,2957453,2957487,2959972,2960004,-,0.2848,0.5498,35,32,2957099,2957720,2959210,2961013
VCA0052,CDS,NC_002506,VCA0051,CDS,NC_002506,15,0,5.200463097513445e-7,4.475877132829025e-5,2,-,60248,60304,58690,58723,-,0.6854,0.6195,57,34,59807,61061,58256,59174
VC0444,CDS,NC_002505,VC0446,CDS,NC_002505,15,0,2.1278204313257946e-20,5.012565529701145e-18,2,-,472989,473025,475622,475663,-,0.5594,0.6693,36,41,472584,473341,474911,477249
VqmR,sRNA,NC_002506,VCA0446,CDS,NC_002506,15,0,0.0021922666583840166,0.04525191184943702,2,+,1031507,1031544,400164,400191,+,0.5356,0.466,37,27,1031453,1031569,400122,400281
VCA0190,CDS,NC_002506,VCA0191:VCA0193,IGR,NC_002506,15,0,1.0633322546271975e-18,2.3346625965765267e-16,2,+,206804,206841,208725,208764,+,0.5714,0.8045,37,39,206601,207024,208578,208991
VC0715:VC0719,IGR,NC_002505,VC0719,CDS,NC_002505,15,1,9.714423700115913e-31,3.2920349257139766e-28,2,+,771040,771199,772674,772709,+,0.4124,0.3575,160,36,770309,771885,772275,772964
VC2765,CDS,NC_002505,VC2763,CDS,NC_002505,15,0,8.298805192338691e-14,1.4074216363316082e-11,2,-,2951916,2951956,2949875,2949905,-,0.5932,0.4782,41,30,2951554,2952392,2949687,2950127
VC0276,CDS,NC_002505,VC0275,CDS,NC_002505,15,1,1.0241618435305003e-27,3.1450042119234955e-25,2,-,281619,281692,280052,280083,-,0.5401,0.5773,74,32,280882,282295,279541,280758
VC1285,CDS,NC_002505,VC1282,CDS,NC_002505,15,0,3.2234035780642063e-25,9.124147499239997e-23,2,+,1360755,1360794,1358186,1358217,+,0.4772,0.3226,40,32,1360341,1361129,1357594,1358520
VCA0897,CDS,NC_002506,VCA0895,CDS,NC_002506,15,0,3.168023956065047e-21,7.746683140520267e-19,2,+,852075,852115,848570,848602,+,0.5081,0.4329,41,32,851795,852360,847530,849891
VC2590,CDS,NC_002505,VC2594,CDS,NC_002505,15,0,2.4804464806657645e-16,4.875738955093996e-14,2,-,2761065,2761112,2763080,2763114,-,0.4839,0.3174,47,34,2760716,2761391,2762892,2763226
VC1506:VC1509,IGR,NC_002505,VC1509,CDS,NC_002505,15,0,2.5727145172644984e-21,6.3156113665744e-19,2,-,1621168,1621207,1622389,1622423,-,0.4358,0.446,39,35,1620796,1621599,1622050,1622755
VCA0058,CDS,NC_002506,VCA0056,CDS,NC_002506,15,0,8.317857945636474e-19,1.8353788836332514e-16,2,+,65964,66000,63778,63810,+,0.5172,0.3535,37,33,65573,66403,63414,64087
VC2579,CDS,NC_002505,VC2575,CDS,NC_002505,15,0,3.453303710495474e-16,6.731795659733155e-14,2,-,2756516,2756555,2754151,2754181,-,0.4398,0.3192,39,31,2756219,2756735,2754095,2754230
VC2516,CDS,NC_002505,VC2519,CDS,NC_002505,15,0,8.448199649742783e-30,2.78274823079963e-27,2,-,2703990,2704023,2705759,2705794,-,0.7352,0.4467,34,35,2703893,2704225,2705423,2706134
VCA0111,CDS,NC_002506,VCA0112,CDS,NC_002506,15,1,2.841357954367615e-19,6.385674144952396e-17,2,+,121503,121543,122812,122843,+,0.5536,0.4791,41,32,121087,121975,122169,123564
VC1237,CDS,NC_002505,VC1240,CDS,NC_002505,15,0,2.2481333718181702e-28,7.076824855565893e-26,2,+,1312190,1312230,1314118,1314157,+,0.3332,0.5729,40,39,1311823,1312569,1313944,1314474
VC2402,CDS,NC_002505,VC2404,CDS,NC_002505,15,4,5.385933432111072e-13,8.676690341064981e-11,2,-,2571750,2571785,2574140,2574178,-,0.3854,0.4413,36,39,2571361,2572204,2573612,2574561
VC2617,CDS,NC_002505,Vcr222,sRNA,NC_002505,15,1,6.343849219668577e-10,8.003234720800624e-8,2,-,2785896,2785933,2783856,2783889,-,0.4822,0.2706,37,33,2785585,2786277,2783820,2783941
VC2698,CDS,NC_002505,VC2699,CDS,NC_002505,15,0,6.345163485732996e-15,1.153276750387435e-12,2,+,2865428,2865468,2867014,2867046,+,0.6759,0.61,40,33,2864946,2866307,2866573,2867838
VC2519,CDS,NC_002505,VC2516,CDS,NC_002505,15,1,8.448199649742761e-30,2.78274823079963e-27,2,-,2705685,2705722,2704117,2704151,-,0.5868,0.246,37,34,2705362,2706073,2703989,2704243
VC2694,CDS,NC_002505,VC2693,CDS,NC_002505,15,0,1.0742167407444934e-22,2.7927965492402306e-20,2,+,2862397,2862434,2860959,2860991,+,0.3558,0.6409,38,32,2861940,2862652,2860587,2861443
VCA0279,CDS,NC_002506,VCA0280,CDS,NC_002506,15,0,2.5291222342086467e-28,7.948043821245549e-26,2,+,298138,298171,299681,299728,+,0.7793,0.24,34,48,297989,298508,299058,299993
VCA1036,CDS,NC_002506,Vcr036,sRNA,NC_002505,15,4,0.0013491580759093567,0.03268267047388339,2,-,987599,987635,840378,840415,-,0.0751,0.5921,36,38,987443,987661,840378,840433
VC1338,CDS,NC_002505,VC1337,5UTR,NC_002505,15,1,4.1734949209594547e-17,8.51274205890173e-15,2,+,1423122,1423154,1420779,1420808,+,0.5849,0.0307,32,30,1422060,1424100,1420712,1420828
VC2333,CDS,NC_002505,VC2329:VC2333,IGR,NC_002505,15,0,4.734633215233221e-18,1.0120833179810735e-15,2,+,2483811,2483846,2482355,2482393,+,0.2952,0.065,35,38,2483511,2484175,2482255,2482509
VCA0019,CDS,NC_002506,VCA0020,CDS,NC_002506,15,1,5.358761092920698e-29,1.719223499740934e-26,2,+,22743,22775,24836,24869,+,0.7384,0.5472,33,34,22510,23399,23599,26040
VC0171,CDS,NC_002505,VC0173,CDS,NC_002505,15,0,1.973500304534613e-16,3.897572478901861e-14,2,+,171250,171287,173346,173383,+,0.4145,0.6235,38,37,170395,171915,173019,173843
VC0561,5UTR,NC_002505,VC0564,CDS,NC_002505,15,0,2.4073208624597485e-34,9.073019948596104e-32,2,+,596236,596269,598176,598209,+,0.5137,0.2068,34,33,596190,596308,598081,598257
VC1617,CDS,NC_002505,VC1614,CDS,NC_002505,15,0,1.4782682767145957e-25,4.2337367192185087e-23,2,-,1730406,1730439,1728568,1728609,-,0.531,0.4035,34,41,1730109,1730717,1727962,1729057
VC1001,CDS,NC_002505,VC1003,CDS,NC_002505,15,2,3.235972989773e-27,9.74228500247039e-25,2,+,1072548,1072585,1074040,1074071,+,0.4904,0.5054,38,32,1071976,1073174,1073829,1074317
VC2178,CDS,NC_002505,Vssrna24,sRNA,NC_002505,15,0,1.0159079463987863e-7,9.844575710013886e-6,2,-,2323167,2323209,106499,106533,+,0.6964,0.0607,42,35,2322908,2323751,106494,106535
VC2646,CDS,NC_002505,VC2645,CDS,NC_002505,15,0,2.02896314429995e-25,5.784504755201056e-23,2,+,2819743,2819793,2817773,2817805,+,0.5317,0.4393,50,33,2818664,2820842,2817272,2818182
VC2408,CDS,NC_002505,VC2407,CDS,NC_002505,15,0,3.163137635212323e-28,9.899174040876219e-26,2,-,2579368,2579404,2578067,2578121,-,0.6429,0.6521,36,54,2579260,2579569,2577718,2578437
VC1893,CDS,NC_002505,VC1895,CDS,NC_002505,15,0,3.47592304045472e-30,1.160679173031698e-27,2,-,2041165,2041200,2042347,2042378,-,0.2965,0.2598,36,32,2040852,2041438,2042247,2042490
VC0418,CDS,NC_002505,VC0420,CDS,NC_002505,15,0,5.551053802019326e-14,9.517148973482588e-12,2,+,445004,445067,447554,447587,+,0.285,0.7679,64,34,444631,445175,446789,449085
VC1077,CDS,NC_002505,VC2221,CDS,NC_002505,15,1,4.1984652914691784e-6,0.00029867636048683694,2,-,1145743,1145782,2375965,2375995,+,0.516,0.5343,39,30,1145503,1145970,2375921,2376010
VCA0963,CDS,NC_002506,VCA0960:VCA0963,IGR,NC_002506,15,0,1.2857118401969344e-22,3.329998090445367e-20,2,-,912888,912920,911474,911508,-,0.3899,0.2696,33,35,912417,913197,910804,911944
Vcr014,sRNA,NC_002505,VC0190,CDS,NC_002505,15,0,1.5341553313129555e-26,4.526419760444345e-24,2,+,196332,196366,194833,194882,+,0.6694,0.6919,35,50,196225,196462,194255,195526
VC0257,CDS,NC_002505,VC1789,CDS,NC_002505,15,3,9.448680379237959e-38,3.8399549302566666e-35,2,+,263016,263097,1937824,1937857,-,0.5989,0.6122,81,33,262682,263461,1937599,1938184
VC1198,CDS,NC_002505,VC1199,CDS,NC_002505,15,0,1.1186491896537528e-27,3.4281632973894353e-25,2,+,1271903,1271943,1273652,1273684,+,0.4765,0.4208,40,33,1270718,1272746,1273449,1273843
VC1372,CDS,NC_002505,VC1372:VC1376,IGR,NC_002505,15,4,8.778368004171076e-23,2.2893563999235558e-20,2,+,1462680,1462720,1464570,1464606,+,0.5827,0.8283,41,36,1462183,1463345,1463695,1469299
VC0245,CDS,NC_002505,VC0242,CDS,NC_002505,15,0,1.7342704817101425e-5,0.0010331702939777958,2,+,252093,252133,248770,248806,+,0.6131,0.3693,41,37,251560,252783,247914,249302
VC2023,CDS,NC_002505,VC2021,CDS,NC_002505,15,0,2.9533096844636135e-22,7.517156917686713e-20,2,-,2176686,2176726,2174942,2174975,-,0.63,0.4704,41,33,2176347,2177232,2174565,2175293
VC1972,CDS,NC_002505,VC1975,CDS,NC_002505,15,2,3.0428284988066644e-13,4.976532124661734e-11,2,-,2123734,2123770,2126838,2126871,-,0.5253,0.5019,36,33,2123286,2124100,2126062,2127747
VC0213,CDS,NC_002505,VC0212,CDS,NC_002505,15,1,1.508617200677036e-25,4.3173698827968606e-23,2,-,220969,221009,219619,219651,-,0.3881,0.7392,40,33,220727,221285,219392,219866
VC1004,CDS,NC_002505,VC0998,CDS,NC_002505,15,1,0.000130225838434415,0.005570307366836475,2,+,1075025,1075068,1068280,1068313,+,0.556,0.3145,43,33,1074488,1075789,1067064,1069370
VCt091:VCr021,IGR,NC_002505,VCr021:VCr022,IGR,NC_002505,15,0,4.42260851798486e-42,1.988469781424071e-39,2,-,2931711,2931738,2933348,2933381,-,0.4765,0.7227,28,34,2931678,2931744,2933284,2933501
VC1856,CDS,NC_002505,VC1855,CDS,NC_002505,15,0,1.6117132069846467e-22,4.1571761610796065e-20,2,+,1996792,1996831,1995209,1995241,+,0.4761,0.5323,40,32,1996377,1997087,1994435,1995977
VC2505,CDS,NC_002505,VC2506,CDS,NC_002505,15,1,1.5492319423823132e-31,5.373443168634838e-29,2,-,2692972,2693033,2694739,2694768,-,0.5679,0.5598,61,30,2692684,2693408,2693977,2695918
VC0892,5UTR,NC_002505,VC0893,CDS,NC_002505,15,1,6.167166209548625e-33,2.2209322887310147e-30,2,+,950824,950859,952158,952189,+,0.7683,0.4695,35,31,950799,950921,951940,952411
VCA0018,CDS,NC_002506,VCA0019,CDS,NC_002506,15,0,4.06115345308418e-33,1.473083109508951e-30,2,+,21564,21665,23084,23118,+,0.454,0.3153,101,34,20609,22405,22560,23382
VC1128,CDS,NC_002505,VC1126,CDS,NC_002505,15,4,3.2774386470909667e-26,9.559231073921324e-24,2,-,1195810,1195842,1194282,1194318,-,0.6638,0.3055,32,36,1195485,1196561,1193586,1194738
VCA0667:VCA0674,IGR,NC_002506,VCA0675,CDS,NC_002506,15,0,2.655972309081169e-35,1.0225221679240343e-32,2,-,608467,608505,610248,610285,-,0.13,0.7213,39,37,607425,608851,609832,611259
VC1180,CDS,NC_002505,VC1181,CDS,NC_002505,15,0,1.0486703141909446e-26,3.1197112858789937e-24,2,-,1252976,1253038,1254488,1254515,-,0.4297,0.5486,62,28,1252109,1253661,1253913,1255434
VC1266,CDS,NC_002505,VC1264,CDS,NC_002505,15,0,6.147747762861909e-22,1.5449526185164708e-19,2,+,1341081,1341118,1338601,1338638,+,0.6393,0.3654,38,37,1340755,1341629,1337961,1339113
VC1202,CDS,NC_002505,VC1205,CDS,NC_002505,15,1,3.423688334415252e-10,4.435972014700141e-8,2,-,1277090,1277130,1281008,1281037,-,0.479,0.6,40,29,1276334,1277655,1280557,1281769
VC1925,CDS,NC_002505,VC1926,CDS,NC_002505,15,0,1.7700737012679817e-32,6.3050393829997766e-30,2,+,2076762,2076798,2078252,2078282,+,0.4304,0.4436,37,30,2076230,2077454,2077706,2078879
VC0524,CDS,NC_002505,VC0528,CDS,NC_002505,15,0,1.300467930551259e-22,3.365899897761547e-20,2,+,558171,558210,560387,560436,+,0.4967,0.467,39,49,557994,558363,560148,560769
VC1000,CDS,NC_002505,VC1001,CDS,NC_002505,15,0,6.702626384596976e-16,1.2885735022985537e-13,2,+,1071284,1071326,1072601,1072640,+,0.6206,0.4175,43,39,1070933,1071667,1071957,1073124
VC0085,CDS,NC_002505,VC0088,CDS,NC_002505,15,1,2.8301083133825628e-22,7.215769554908377e-20,2,+,84137,84177,85918,85951,+,0.3491,0.4129,41,34,83071,84705,85575,86260
VCA0020,CDS,NC_002506,VCA0019,CDS,NC_002506,15,0,5.358761092920702e-29,1.719223499740934e-26,2,+,25251,25290,22775,22812,+,0.43,0.6601,39,37,23810,26528,22529,23335
VC0576,CDS,NC_002505,VC0577:VC0582,IGR,NC_002505,15,1,3.533836323791516e-18,7.601484933647624e-16,2,+,607176,607210,608659,608704,+,0.5822,0.82,35,45,606898,607483,608210,610834
VC2178,CDS,NC_002505,VC2180,CDS,NC_002505,15,1,2.729721167354598e-25,7.755901416441205e-23,2,-,2323338,2323374,2325415,2325445,-,0.4971,0.5568,36,31,2322908,2323789,2324923,2325907
VC2232,CDS,NC_002505,VC2230:VC2232,IGR,NC_002505,15,2,9.551619833377945e-28,2.9355142612050136e-25,2,-,2387483,2387518,2385949,2385979,-,0.4223,0.2301,35,30,2386955,2387929,2385234,2386588
VC1098,CDS,NC_002505,VC1097,CDS,NC_002505,15,0,1.3008274599210313e-26,3.8500758625515686e-24,2,-,1168343,1168384,1166680,1166714,-,0.5012,0.4182,41,34,1167752,1168776,1166241,1167543
VCA0823,CDS,NC_002506,VCA0822,CDS,NC_002506,14,0,2.72231655242981e-19,6.123625716584156e-17,2,-,769728,769784,768239,768290,-,0.3886,0.8331,56,52,769577,769902,768065,768658
VC2221,CDS,NC_002505,VC2738,3UTR,NC_002505,14,0,5.649685747733012e-5,0.0028153232431541247,2,+,2375926,2375965,2911657,2911692,+,1.0,0.472,40,36,2375908,2376010,2911642,2911703
VCr023:VCt092,IGR,NC_002505,VCr002:VCr003,IGR,NC_002505,14,0,1.3637025033508694e-38,5.6675732062923725e-36,2,-,2936911,2936949,58719,58751,+,0.611,0.3583,38,33,2936779,2937040,58683,58770
VCA0155,CDS,NC_002506,VCA0153,CDS,NC_002506,14,0,1.407567114079756e-22,3.6355951484135166e-20,2,-,171901,171937,170530,170563,-,0.4746,0.3829,36,34,171691,172564,170362,170682
VC0959,CDS,NC_002505,VC0961,CDS,NC_002505,14,0,2.4874615621668847e-25,7.078262314074544e-23,2,-,1023896,1023934,1025371,1025404,-,0.674,0.6491,38,33,1023728,1024164,1025003,1026052
VC0778,CDS,NC_002505,VC0776,CDS,NC_002505,14,0,2.9779498137161404e-36,1.1716512373458032e-33,2,+,834868,834932,833097,833130,+,0.6347,0.3242,65,33,834492,835512,832719,833462
VC1488,CDS,NC_002505,VC1486,CDS,NC_002505,14,0,3.51717743027373e-30,1.1739340038947556e-27,2,-,1594013,1594081,1592398,1592440,-,0.6238,0.284,68,42,1593424,1594796,1591466,1592968
VC2192,CDS,NC_002505,VC2195,CDS,NC_002505,14,0,1.4049621399949767e-11,2.0425956721613273e-9,2,-,2340083,2340124,2342663,2342700,-,0.3381,0.6031,41,38,2339549,2340401,2342400,2343083
VC1245,CDS,NC_002505,VC1242,CDS,NC_002505,14,0,6.372736604173919e-15,1.1574498235556277e-12,2,+,1317312,1317345,1315395,1315435,+,0.4658,0.3992,33,41,1316920,1317669,1314900,1315804
VC0319,CDS,NC_002505,VC0319:VCt014,IGR,NC_002505,14,0,1.7511161379622647e-16,3.467472551481158e-14,2,+,332825,332865,334150,334181,+,0.844,0.6846,41,31,332671,333155,333889,334527
VC1087,CDS,NC_002505,VC1084,CDS,NC_002505,14,0,0.0006896776657153366,0.02028213829221074,2,+,1154858,1154956,1150824,1150926,+,0.5481,0.2899,98,102,1154286,1155585,1150100,1151296
VCA0819,CDS,NC_002506,VCA0821,3UTR,NC_002506,14,0,1.0449623210746802e-28,3.3283796689312884e-26,2,+,766012,766046,767981,768016,+,0.3431,0.8267,35,36,765884,766126,767956,768019
VC0685,CDS,NC_002505,VC0683,CDS,NC_002505,14,0,9.8470410717042e-26,2.838538758262552e-23,2,+,733234,733270,731686,731720,+,0.4495,0.6727,37,34,732725,733589,731540,732076
VC2545,3UTR,NC_002505,VC2142,5UTR,NC_002505,14,0,0.0002712330026743422,0.00997239390493171,2,+,2726612,2726642,2297445,2297479,-,0.996,0.271,30,34,2726610,2726644,2297426,2297484
VC0683,3UTR,NC_002505,VC0682,CDS,NC_002505,14,0,3.778676616107469e-21,9.206992063762924e-19,2,+,732075,732111,730218,730327,+,0.9027,0.4242,36,110,732059,732128,729414,731055
Vcr229,sRNA,NC_002506,VC2544,CDS,NC_002505,14,0,1.6416175434926918e-5,0.0009856973691244452,2,+,897587,897626,2725040,2725084,+,0.6974,0.8179,40,45,897526,897718,2724894,2725892
VCA0591,CDS,NC_002506,VCA0588,CDS,NC_002506,14,1,1.8913277218930453e-19,4.2902871203176913e-17,2,-,528963,529001,525683,525714,-,0.7827,0.4446,39,32,528551,530111,524813,526291
CsrD,sRNA,NC_002506,VC2182,CDS,NC_002505,14,0,1.6519269587976467e-14,2.9316931977690234e-12,2,-,783973,784015,2326998,2327031,+,0.449,0.8577,43,33,783862,784130,2326927,2327345
VC1021,CDS,NC_002505,VC1022:VC1024,IGR,NC_002505,14,0,2.3908646153603818e-29,7.7631415318122e-27,2,+,1091012,1091050,1092435,1092468,+,0.4425,0.6694,39,33,1090744,1091545,1092220,1092739
VCA0496,CDS,NC_002506,VCA0495,CDS,NC_002506,14,0,6.805147926408475e-21,1.6311874562264238e-18,2,+,430689,430724,429532,429626,+,0.2364,0.5437,36,95,430380,430848,429233,430062
VC0066,CDS,NC_002505,VC0065,CDS,NC_002505,14,0,9.090966535564096e-36,3.534277591851754e-33,2,+,65729,65766,64451,64483,+,0.3323,0.6575,37,32,65408,66082,64224,64695
VC1730,3UTR,NC_002505,VC1726,CDS,NC_002505,14,0,1.2182742417875547e-15,2.305028153475646e-13,2,-,1866978,1867020,1864690,1864761,-,0.9607,0.3914,42,72,1866925,1867171,1863996,1865286
VC2338,CDS,NC_002505,VC2336,5UTR,NC_002505,14,0,4.338503390303511e-25,1.2233374023001907e-22,2,-,2488387,2488420,2486419,2486452,-,0.7178,0.4923,34,34,2487542,2489739,2486310,2486561
VCA0128,CDS,NC_002506,VCA0129,CDS,NC_002506,14,0,2.1810317428096212e-42,9.871103105137555e-40,2,+,142818,142861,144236,144268,+,0.5461,0.3661,43,33,142349,143335,143755,144572
VCA1105,CDS,NC_002506,VCA1104,3UTR,NC_002506,14,2,3.665073283180946e-28,1.1431975681527373e-25,2,-,1061800,1061836,1059974,1060005,-,0.5578,0.4033,37,31,1061628,1062153,1059846,1060076
VC1622,CDS,NC_002505,Vcr045,sRNA,NC_002505,14,0,1.5079985235981654e-7,1.4242723412959935e-5,2,+,1743410,1743461,1164284,1164318,+,0.5188,0.1223,52,34,1743154,1743627,1164273,1164325
VCA0632,CDS,NC_002506,VCA0629,CDS,NC_002506,14,0,3.3554071631411344e-31,1.153179898800909e-28,2,-,569092,569142,566813,566880,-,0.4073,0.3819,50,68,568804,569303,566323,567295
Vcr106,sRNA,NC_002506,VC0038,CDS,NC_002505,14,0,2.846570623974356e-5,0.0015765764789981446,2,+,926579,926614,36557,36583,-,0.7603,0.66,36,27,926569,926620,36513,36596
VC0577,CDS,NC_002505,VC0574,CDS,NC_002505,14,0,0.000196831991832556,0.007766531209055435,2,+,607843,607883,605435,605478,+,0.3747,0.4731,41,44,607547,608025,604933,606015
VC1956,CDS,NC_002505,VC1957,CDS,NC_002505,14,0,5.2824335107316534e-23,1.3882157800348228e-20,2,-,2109704,2109745,2110869,2110898,-,0.936,0.1542,42,30,2109626,2109893,2110714,2110954
VC2456,CDS,NC_002505,VC2455,CDS,NC_002505,14,0,4.8915463766148915e-19,1.089244626654166e-16,2,-,2640119,2640153,2638790,2638829,-,0.2174,0.5697,35,39,2639805,2640419,2638651,2639006
