name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC2308,CDS,NC_002505,VC2309,CDS,NC_002505,11,3,5.291129245850466e-25,1.938472673014776e-22,2,+,2459846,2459884,2461170,2461202,+,0.6816,0.2163,39,33,2459645,2460107,2460719,2461456
VC0136,CDS,NC_002505,VC0130:VC0136,IGR,NC_002505,11,3,1.819920317687396e-9,2.9062599943908996e-7,2,+,131003,131033,129176,129235,+,0.5852,0.3425,30,60,130795,131385,127835,130450
Vcr042,sRNA,NC_002505,Spot42,sRNA,NC_002505,11,0,1.498085680164423e-6,0.0001618781217035325,2,-,1087559,1087597,106133,106170,+,0.3882,0.1293,39,38,1087553,1087598,106109,106182
VCA0025,CDS,NC_002506,VCt094:VCr024,IGR,NC_002505,11,1,2.578177088119669e-7,3.184365692814036e-5,2,+,31713,31752,2937415,2937435,-,0.1144,0.4345,39,21,31198,31860,2937415,2937450
VC2534,CDS,NC_002505,VC2534:VC2536,IGR,NC_002505,11,0,2.0080700380642056e-17,5.3141207180489075e-15,2,+,2715774,2715811,2717243,2717276,+,0.7655,0.6901,38,34,2715460,2716058,2716923,2718018
VCA0022:VCA0025,IGR,NC_002506,VCA0025,CDS,NC_002506,11,0,2.780828250203171e-21,8.784677251192135e-19,2,+,29125,29168,30924,30956,+,0.5731,0.6597,44,33,28223,30109,30491,31811
VC1716,CDS,NC_002505,VC1717:VC1719,IGR,NC_002505,11,0,4.953763726558512e-14,1.0959593116083825e-11,2,-,1854954,1855020,1857045,1857081,-,0.5512,0.3658,67,36,1854404,1855416,1856602,1857402
VC1345,CDS,NC_002505,VC1344,CDS,NC_002505,11,0,2.4137726160007116e-28,9.886363866324198e-26,2,+,1433047,1433090,1431804,1431837,+,0.5764,0.6637,44,33,1432643,1433621,1431491,1432282
VC2476,CDS,NC_002505,VC2471:VC2474,IGR,NC_002505,11,0,3.070573556591376e-9,4.801176469596051e-7,2,-,2657336,2657390,2653821,2653864,-,0.539,0.3435,54,44,2657062,2657608,2652844,2654488
VC2586,CDS,NC_002505,VC2590,CDS,NC_002505,11,0,0.00020552058872349763,0.011625387556514974,2,-,2759526,2759563,2761220,2761281,-,0.3987,0.1764,38,61,2759362,2759683,2760874,2761414
VC1407,CDS,NC_002505,VC1406,CDS,NC_002505,11,2,1.0745176008783e-23,3.724722445096541e-21,2,+,1500214,1500247,1498983,1499013,+,0.5399,0.3576,33,30,1499907,1500645,1498569,1499378
VC2629,CDS,NC_002505,VC2628,CDS,NC_002505,11,0,8.732552089843522e-13,1.7895615553625336e-10,2,-,2800696,2800735,2799520,2799557,-,0.5456,0.8069,40,37,2800506,2800995,2799336,2799864
VCA0275,5UTR,NC_002506,VC0254,CDS,NC_002505,11,0,5.976779424374778e-17,1.543992812552569e-14,2,-,292702,292740,261306,261338,+,1.0,0.516,39,33,292683,292764,260901,261903
VC2561,CDS,NC_002505,VC2561:VC2564,IGR,NC_002505,11,5,1.965357487101675e-26,7.552917443099105e-24,2,-,2742720,2742750,2744781,2744816,-,0.5127,0.4318,31,36,2742406,2743198,2743616,2745570
VC0477,3UTR,NC_002505,VC0476,CDS,NC_002505,11,1,6.721432240671643e-11,1.2141201356816188e-8,2,+,509268,509305,507829,507860,+,0.7591,0.0745,37,32,509228,509336,507803,507943
VC2625,CDS,NC_002505,VC2628,CDS,NC_002505,11,0,2.3417400439774982e-8,3.327660302968213e-6,2,-,2796522,2796562,2799906,2799942,-,0.4201,0.4573,40,36,2796121,2796826,2799403,2800456
VC1073,CDS,NC_002505,VC1069,CDS,NC_002505,11,0,2.8864951353182493e-9,4.52744373337598e-7,2,+,1140827,1140866,1136924,1136959,+,0.6382,0.3372,39,35,1139766,1142786,1136556,1137300
VC0452:VC0455,IGR,NC_002505,VC0455,CDS,NC_002505,11,0,3.350347794571528e-17,8.7555871908604e-15,2,-,485757,485794,487225,487259,-,0.2392,0.328,38,35,484808,486121,487007,487548
VC0540,CDS,NC_002505,VC0539,CDS,NC_002505,11,0,9.975818266754308e-19,2.8039660054577e-16,2,+,572364,572406,571184,571216,+,0.4612,0.7891,43,32,572113,572725,571035,571647
VCA0774:VCA0779,IGR,NC_002506,VCA0774,CDS,NC_002506,11,0,1.862696372582117e-14,4.223933828480618e-12,2,-,718844,718887,717094,717127,-,0.6239,0.6712,44,33,718313,720156,716805,717450
VC2070:VC2073,IGR,NC_002505,VC2073,CDS,NC_002505,11,0,5.641014834248857e-25,2.0636472937576817e-22,2,-,2228963,2229002,2230497,2230532,-,0.3642,0.4233,40,36,2228680,2229484,2230336,2230714
VCA0118,CDS,NC_002506,VCA0120,CDS,NC_002506,11,0,1.0437054680416166e-22,3.4817524563172683e-20,2,+,130716,130755,133691,133724,+,0.4664,0.6462,40,33,130441,130930,132504,135306
VCA0007:VCA0009,IGR,NC_002506,VCA0009,5UTR,NC_002506,11,0,1.2280779874293016e-19,3.595355188183103e-17,2,+,6899,6949,8217,8248,+,0.7952,0.153,50,32,6621,7159,8063,8304
VC2653,5UTR,NC_002505,VC2651,CDS,NC_002505,11,1,4.2259784028447336e-14,9.382518868906125e-12,2,-,2824752,2824788,2823379,2823408,-,0.837,0.6535,37,30,2824721,2824832,2823046,2823611
VC0828,CDS,NC_002505,VC0829,CDS,NC_002505,11,0,9.777859929953949e-17,2.502338355205691e-14,2,+,890718,890752,891973,892006,+,0.6001,0.3783,35,33,890483,890969,891717,892490
VC1097,CDS,NC_002505,VCA0004,3UTR,NC_002506,11,0,9.574149196107567e-5,0.00620583557011384,2,-,1167318,1167355,4362,4399,+,0.1364,0.0,38,37,1167258,1167476,4346,4403
VCA0781,CDS,NC_002506,VCA0768,CDS,NC_002506,11,1,0.0006818855306490702,0.02944156091352312,2,-,724791,724828,711966,711999,-,0.5828,0.5665,37,34,723796,726090,711439,712700
VC0679,CDS,NC_002505,Vcr052,sRNA,NC_002505,11,0,1.064120624231151e-5,0.0009431067889793611,2,-,725659,725704,1332931,1332963,+,0.535,0.0871,45,33,725532,725757,1332911,1332980
VC2294,CDS,NC_002505,VC2289,CDS,NC_002505,11,0,1.03627266392069e-5,0.0009212976952203032,2,-,2448719,2448759,2444252,2444287,-,0.5785,0.4879,40,35,2448222,2449464,2443982,2444708
VC0926,CDS,NC_002505,VC0928,5UTR,NC_002505,11,0,2.4854835524104866e-23,8.504202749658816e-21,2,+,989483,989524,991055,991084,+,0.5935,0.328,42,30,989060,989963,991005,991107
VCA0337,CDS,NC_002506,VCA0334,CDS,NC_002506,11,0,1.726303062458342e-21,5.505354009873763e-19,2,+,336267,336308,334886,334916,+,0.7643,0.5262,41,31,336037,336887,334584,335339
VC2259,CDS,NC_002505,VCA0184,3UTR,NC_002506,11,0,1.2459258522590703e-5,0.0010830247305893164,2,-,2414602,2414640,203411,203443,-,0.78,0.0194,39,32,2414487,2414782,203399,203460
VC0252:VC0254,IGR,NC_002505,VC0250,CDS,NC_002505,11,0,4.956361141936182e-7,5.8603992362888696e-5,2,+,260478,260521,256744,256774,+,0.9682,0.4685,44,30,260458,260596,256351,257238
VC2007:VC2009,IGR,NC_002505,VC2009,CDS,NC_002505,11,0,2.8426488632415863e-22,9.311837912120836e-20,2,-,2161867,2161907,2163262,2163295,-,0.2893,0.2986,41,34,2161420,2162341,2162648,2163648
VC0709,CDS,NC_002505,VC0710,3UTR,NC_002505,11,1,2.899826568608589e-12,5.74872209565564e-10,2,+,758047,758083,759579,759614,+,0.7978,0.0,36,36,757839,758512,759540,759640
VC0203:VC0205,IGR,NC_002505,VC0203,CDS,NC_002505,11,0,8.411495858278392e-28,3.3817669514532536e-25,2,+,212802,212841,211331,211362,+,0.6674,0.5358,39,32,212669,213009,211111,211695
VC1426,CDS,NC_002505,VC1425,3UTR,NC_002505,11,1,5.68902200938633e-27,2.2231594436835557e-24,2,-,1524441,1524479,1523002,1523037,-,0.6537,0.043,39,36,1524226,1524822,1522994,1523055
VCA0129,CDS,NC_002506,VCA0128,CDS,NC_002506,11,1,1.348106577778802e-32,6.2122152805076074e-30,2,+,144104,144136,142590,142627,+,0.5302,0.6734,32,38,143642,144510,142112,142964
VC1903,CDS,NC_002505,VC1910:VC1924,IGR,NC_002505,11,1,7.287539789750437e-5,0.0049336100872429895,2,-,2052814,2052940,2062772,2062804,+,0.6551,0.8661,127,32,2052005,2053922,2061128,2067271
VC0343,CDS,NC_002505,VC0345,CDS,NC_002505,11,1,7.165627405258038e-8,9.597800582767179e-6,2,+,365046,365077,367543,367596,+,0.6607,0.7327,32,53,364939,365258,367065,368817
VC2257,3UTR,NC_002505,VC2258,CDS,NC_002505,11,0,1.1610347016493058e-9,1.8911524593884515e-7,2,-,2412851,2412883,2414028,2414073,-,0.9495,0.2134,32,46,2412836,2412908,2413890,2414224
VC0962,CDS,NC_002505,VC0960,CDS,NC_002505,11,0,1.7287298257986054e-17,4.586963440754761e-15,2,-,1026815,1026856,1024751,1024782,-,0.5591,0.512,41,32,1026350,1027459,1024586,1024958
VCA0202,CDS,NC_002506,VC0254,3UTR,NC_002505,11,0,1.1036354104926868e-21,3.5360685058492563e-19,2,-,220228,220252,261916,261949,+,0.077,0.6715,25,34,220216,220256,261905,261980
VC1226,CDS,NC_002505,VC1226:VC1236,IGR,NC_002505,11,3,1.3011458933692271e-17,3.479381880077054e-15,2,+,1302275,1302310,1304652,1304682,+,0.5018,0.7379,35,30,1301927,1302568,1303470,1306445
VCA0061,CDS,NC_002506,VCA0058,CDS,NC_002506,11,0,1.94278539424996e-6,0.00020545204374521384,2,+,68026,68064,66211,66243,+,0.4677,0.2134,38,32,67442,68565,66023,66444
VC2129,CDS,NC_002505,VC2127,CDS,NC_002505,11,3,3.555734785515803e-8,4.9491584717850435e-6,2,-,2283073,2283106,2280361,2280392,-,0.5504,0.4683,33,31,2282887,2283264,2280130,2280542
VC2055,CDS,NC_002505,VC2053,CDS,NC_002505,11,1,1.21423252968316e-6,0.00013385516770451894,2,-,2211709,2211743,2210576,2210617,-,0.2602,0.6903,34,42,2211580,2211905,2210485,2210813
VCA0820,CDS,NC_002506,VCA0817,CDS,NC_002506,11,0,1.8997407976436376e-17,5.034513578841567e-15,2,+,766889,766929,763999,764030,+,0.5298,0.4105,40,32,766128,767677,763707,764281
VC2409,CDS,NC_002505,VC2403,CDS,NC_002505,11,1,7.144958806156954e-6,0.0006625873085763804,2,-,2579975,2580009,2572806,2572837,-,0.5881,0.5431,35,31,2579627,2580512,2572365,2573444
VC2146,CDS,NC_002505,VC2149,CDS,NC_002505,11,0,9.639193931339233e-16,2.343846921968456e-13,2,-,2301408,2301446,2302538,2302573,-,0.8054,0.2195,39,35,2301313,2301552,2302366,2302652
VC1776,CDS,NC_002505,VC1775,CDS,NC_002505,11,0,4.430215193211983e-23,1.4977944276175626e-20,2,-,1926770,1926806,1925390,1925436,-,0.3594,0.7537,37,47,1926322,1927078,1925222,1925708
VC2476,5UTR,NC_002505,VC2475,CDS,NC_002505,11,0,4.537186727876439e-21,1.4237525657852172e-18,2,-,2657641,2657670,2656350,2656428,-,1.0,0.5155,30,78,2657627,2657671,2655946,2656516
VC0130,3UTR,NC_002505,VC0128,CDS,NC_002505,11,0,7.375519275657273e-12,1.4222934758797239e-9,2,+,126411,126451,122395,122427,+,0.3983,0.5487,40,32,126249,126529,122015,122779
VC1953,CDS,NC_002505,VC1952,CDS,NC_002505,11,1,2.799319482422193e-20,8.487232519291513e-18,2,-,2107603,2107665,2105701,2105733,-,0.4901,0.3882,62,33,2107034,2108192,2104313,2106633
VC2001,CDS,NC_002505,VC2000,CDS,NC_002505,11,0,1.1860196912459488e-12,2.4095372411405666e-10,2,+,2153742,2153783,2152516,2152553,+,0.6241,0.7101,42,38,2153417,2154320,2152252,2153074
VC0907,CDS,NC_002505,VC0905,CDS,NC_002505,11,1,1.754625714466096e-24,6.268273489433942e-22,2,-,967163,967212,965531,965564,-,0.5571,0.5404,49,34,966708,967570,965220,965832
VC0957,3UTR,NC_002505,VCA0059,CDS,NC_002506,11,0,0.000459480952132258,0.021920118809614798,2,+,1021990,1022025,66544,66596,-,1.0,0.7152,36,53,1021984,1022031,66530,66775
VC0459,CDS,NC_002505,VC0460,CDS,NC_002505,11,0,1.3018338066992927e-12,2.6394890630043446e-10,2,-,489213,489248,490404,490436,-,0.7562,0.0868,35,32,489143,489328,490204,490519
VC2024,CDS,NC_002505,VC2020,5UTR,NC_002505,11,0,3.296724312825511e-6,0.00033246346076704064,2,-,2177464,2177503,2174393,2174426,-,0.8311,0.3069,40,34,2177295,2177931,2174339,2174478
VC0485,5UTR,NC_002505,Vcr024,sRNA,NC_002505,11,0,2.7293231933098413e-25,1.0104866471348733e-22,1,-,516199,516251,514685,514717,-,0.7817,0.2727,53,33,516136,516330,514660,514764
VC0243,CDS,NC_002505,VC0543,3UTR,NC_002505,11,0,0.00020420608767677,0.011567098083442631,2,+,249989,250028,575796,575828,+,0.4051,0.0,39,33,249945,250144,575777,575837
Vcr229,sRNA,NC_002506,VCA0935,5UTR,NC_002506,11,0,0.00047453720011477395,0.02246909188012026,2,+,897560,897598,886727,886755,+,0.8319,0.3771,39,28,897526,897721,886666,886822
VC1265,CDS,NC_002505,VC1267,CDS,NC_002505,11,1,1.6675589390841225e-28,6.85610146619075e-26,2,+,1340228,1340266,1342340,1342370,+,0.3461,0.3861,38,30,1339309,1340516,1341947,1342799
VC1866,5UTR,NC_002505,VC1865,CDS,NC_002505,11,3,0.0012307509553527607,0.0452397198876252,2,+,2006879,2006910,2005408,2005446,+,0.5551,0.7993,31,39,2006815,2006964,2005130,2005652
VC2450,5UTR,NC_002505,VC2448,CDS,NC_002505,11,0,6.238937623229853e-9,9.473139014070842e-7,2,-,2630710,2630750,2628930,2628963,-,1.0,0.4088,41,34,2630702,2630772,2628557,2629335
VCt001:VCr002,IGR,NC_002505,VCr017:VCt084,IGR,NC_002505,11,11,1.4603696549339587e-8,2.1273762708209933e-6,2,+,55586,55608,2679465,2679495,-,0.686,0.5709,22,31,55533,55779,2679360,2679615
VC2657,CDS,NC_002505,VC2659:VC2661,IGR,NC_002505,11,0,4.9024722670147e-9,7.51428169621717e-7,2,+,2828860,2828897,2830412,2830446,+,0.6034,0.5478,38,35,2828579,2829304,2830231,2830658
VC0232,CDS,NC_002505,VC0230,CDS,NC_002505,11,1,9.01257967099464e-11,1.6134734082497654e-8,2,-,237188,237225,234957,235001,-,0.273,0.457,38,45,236955,237309,234646,235319
VC1283,CDS,NC_002505,VC1279:VC1281,IGR,NC_002505,11,0,5.246750804602206e-13,1.0894400509735198e-10,2,+,1358836,1358874,1356320,1356364,+,0.5845,0.3481,39,45,1358664,1359011,1355677,1356886
VCA0265,CDS,NC_002506,VCA0267,CDS,NC_002506,11,1,1.4741663601052985e-24,5.28640547292877e-22,2,+,282479,282514,284061,284097,+,0.5206,0.5734,36,37,282309,282690,283613,284525
VC2332,CDS,NC_002505,Vcr078,sRNA,NC_002505,11,0,8.469779398687609e-5,0.005601354876854256,2,-,2482054,2482092,2332952,2332986,-,0.4853,0.6358,39,35,2481805,2482294,2332939,2333012
VC1909,CDS,NC_002505,VC1910,CDS,NC_002505,11,0,9.55829405132685e-16,2.3256766334961834e-13,2,+,2059279,2059313,2060503,2060537,+,0.8912,0.3642,34,34,2059186,2059766,2060239,2060827
VC0855,CDS,NC_002505,VC0856,CDS,NC_002505,11,0,4.109898035871501e-18,1.1262047381983943e-15,2,+,921372,921405,922949,922980,+,0.5022,0.6073,34,32,920593,922088,922613,923635
VC2502,CDS,NC_002505,VC2503,CDS,NC_002505,11,0,6.406334946666264e-14,1.4065839741197815e-11,2,+,2688540,2688576,2690260,2690299,+,0.1415,0.4403,37,39,2688469,2688613,2689641,2691437
VC2088,CDS,NC_002505,VC2087,CDS,NC_002505,11,0,4.768459863074982e-14,1.0561631973361415e-11,2,-,2249836,2249872,2247796,2247856,-,0.5958,0.5708,37,60,2249530,2250180,2246924,2248864
VC0014,CDS,NC_002505,VC0012,3UTR,NC_002505,11,0,8.083613241800509e-12,1.5539105594687289e-9,2,+,10282,10357,8825,8857,+,0.733,0.0,76,33,10045,11079,8822,8861
VC2408,CDS,NC_002505,RNaseP,CDS,NC_002505,11,1,3.0736479354276086e-5,0.002378312822994296,2,-,2579370,2579402,2580924,2580955,-,0.6352,0.3659,32,32,2579260,2579575,2580716,2581107
VC2247,CDS,NC_002505,VC2248,3UTR,NC_002505,11,0,9.631325442246753e-23,3.217238470993021e-20,2,-,2402016,2402098,2403129,2403161,-,0.8931,0.4085,82,33,2401974,2402492,2403109,2403202
VC2406,CDS,NC_002505,VC2401,CDS,NC_002505,11,2,5.717247225404118e-5,0.0040177502533855596,2,-,2576568,2576601,2570474,2570508,-,0.6378,0.4915,34,34,2576013,2577520,2570050,2570923
VC2019,CDS,NC_002505,VC2016,CDS,NC_002505,11,2,5.433301206151495e-7,6.377590758290514e-5,2,-,2173462,2173500,2170558,2170586,-,0.4477,0.4658,39,29,2172869,2174035,2170278,2170840
VC2451,CDS,NC_002505,VC2448,5UTR,NC_002505,11,1,4.770342252535835e-8,6.543641532301888e-6,2,-,2632077,2632108,2629649,2629678,-,0.4339,0.0356,32,29,2630885,2633014,2629623,2629692
VC0211:VC0216,IGR,NC_002505,Vcr200,sRNA,NC_002505,11,0,8.530537694976466e-15,1.972719571159498e-12,2,+,219990,220027,218159,218193,+,0.8569,0.5399,38,35,219533,220953,218049,218334
VC1953,CDS,NC_002505,VC1956,CDS,NC_002505,11,0,1.4597227274099888e-8,2.1270507608526658e-6,2,-,2107704,2107743,2110260,2110302,-,0.4069,0.3196,39,43,2107135,2108215,2109786,2110557
VC0116:VC0122,IGR,NC_002505,VC0116,CDS,NC_002505,11,0,1.9849270542701083e-14,4.4963730182304765e-12,1,+,112759,112798,110870,110897,+,0.732,0.4127,39,28,112063,114175,110458,111416
VC0470,CDS,NC_002505,VC0467,CDS,NC_002505,11,0,3.505305170113074e-15,8.262113398380863e-13,2,-,498978,499019,496624,496652,-,0.6522,0.372,41,29,498790,499229,496321,496832
Vcr008,sRNA,NC_002505,GcvB,sRNA,NC_002505,11,0,3.1856388017338804e-9,4.974383241857718e-7,2,+,158909,158950,954804,954837,-,1.0,0.4131,41,34,158896,158986,954718,954887
VC0351:VC0354,IGR,NC_002505,VC0348,CDS,NC_002505,11,0,1.353988525969057e-7,1.7466037874275753e-5,2,+,374756,374795,371213,371246,+,0.5986,0.3784,40,33,374506,374953,370535,371724
VCA0066,CDS,NC_002506,VCA0067,3UTR,NC_002506,11,0,9.859009118933736e-27,3.820999971930376e-24,1,+,75776,75856,77385,77419,+,0.6877,0.625,81,34,75332,76305,77355,77434
VCA1057,CDS,NC_002506,VCA1057:VCA1060,IGR,NC_002506,11,0,2.822139687850437e-27,1.1138138262539106e-24,2,-,1008484,1008521,1009929,1009963,-,0.5152,0.354,37,34,1008201,1008741,1009553,1010260
VC0265,CDS,NC_002505,VC0267,CDS,NC_002505,11,0,1.9071508633538568e-19,5.540370692972352e-17,2,-,271213,271250,272871,272901,-,0.5832,0.6327,38,30,270798,271778,272620,273396
VC0124,CDS,NC_002505,VC0127,CDS,NC_002505,11,1,1.4321664327729624e-12,2.8990596308757905e-10,2,+,119116,119150,121611,121645,+,0.3712,0.5602,35,34,119051,119192,121344,122020
VC0443,CDS,NC_002505,VC0446,CDS,NC_002505,11,0,5.322329163646249e-8,7.255248507545097e-6,2,-,472229,472266,475574,475603,-,0.4032,0.6945,38,30,471765,472512,474888,476665
VC0754,CDS,NC_002505,VC0752,CDS,NC_002505,11,1,7.27616577617929e-21,2.267650548052898e-18,2,+,806097,806136,804471,804501,+,0.7985,0.6244,40,30,806041,806222,804010,805014
VCA0236,CDS,NC_002506,VCA0239:VCA0247,IGR,NC_002506,11,0,1.5605556235370447e-12,3.1504866577261467e-10,2,+,257613,257675,261616,261660,+,0.6646,0.9403,63,44,257509,257802,261343,262442
VCA0972,CDS,NC_002506,VCA0970:VCA0972,IGR,NC_002506,11,0,3.860268089466514e-26,1.4666780057016178e-23,2,-,919300,919337,917736,917789,-,0.2567,0.5652,38,53,918955,919605,917465,918167
VCA0123,CDS,NC_002506,VCA0121,CDS,NC_002506,11,0,1.4099696700903455e-23,4.8673832700472785e-21,2,+,138828,138863,136647,136683,+,0.5914,0.5099,36,36,137818,140056,136146,137014
VC0258,3UTR,NC_002505,VC0250,CDS,NC_002505,11,2,1.7625338937679172e-6,0.00018785360007244207,2,+,264363,264393,256974,257016,+,0.425,0.2528,31,42,264238,264461,256255,257302
VCA0697,CDS,NC_002506,VCA0699,CDS,NC_002506,11,2,2.5053214872584838e-26,9.60351992641935e-24,2,+,636449,636483,638012,638041,+,0.3045,0.4253,35,30,635273,637042,637640,638539
VCt049:VCr014,IGR,NC_002505,VCr017:VCt084,IGR,NC_002505,11,11,5.435196798289423e-9,8.290339402269882e-7,2,+,764511,764534,2679496,2679525,-,0.802,0.4663,23,30,764480,764570,2679430,2679604
VC0105,CDS,NC_002505,VCA0166,5UTR,NC_002506,11,0,0.000887396085921511,0.03577815572512519,2,+,101457,101499,184161,184193,+,0.38,0.5104,42,33,101114,101810,184139,184243
VCA1069,CDS,NC_002506,VCA1069:VCA1070,IGR,NC_002506,11,1,8.564898719685305e-29,3.548533856408524e-26,2,-,1018936,1019001,1020642,1020669,-,0.8383,0.2507,65,27,1018659,1019382,1020554,1020700
VC1222:VC1226,IGR,NC_002505,VC1226:VC1236,IGR,NC_002505,11,1,5.525854996343952e-18,1.504904139027812e-15,2,+,1300995,1301049,1303112,1303140,+,0.7627,0.9431,55,29,1300699,1301851,1302729,1303570
VC0430,CDS,NC_002505,VC0429,CDS,NC_002505,11,0,3.83873620058745e-13,8.042824866317018e-11,2,-,460584,460621,458589,458621,-,0.5622,0.5306,37,32,460311,460947,457529,459564
VCA0189,CDS,NC_002506,VCA0191:VCA0193,IGR,NC_002506,11,2,2.710719372313296e-18,7.487896399945536e-16,2,+,206052,206084,208952,208981,+,0.5581,0.5662,32,29,205633,206548,208692,209219
Vcr079,sRNA,NC_002505,VC2202,CDS,NC_002505,11,0,2.2001299485915135e-22,7.240152463496663e-20,2,-,2347244,2347280,2348657,2348688,-,0.5592,0.3213,37,32,2347177,2347359,2348302,2348986
VC2233,5UTR,NC_002505,VC2232,CDS,NC_002505,11,1,1.842212342987392e-24,6.574935265349483e-22,2,-,2388766,2388798,2387455,2387495,-,1.0,0.4128,32,40,2388760,2388808,2387002,2387739
VC2572,CDS,NC_002505,VC2585,CDS,NC_002505,11,0,5.654888303435006e-8,7.680790012647412e-6,2,-,2752913,2752955,2759130,2759165,-,0.4016,0.3943,43,36,2752533,2753094,2758999,2759229
VC0346,3UTR,NC_002505,VC0348,CDS,NC_002505,11,0,3.001253185030268e-8,4.214760821866598e-6,2,+,370006,370049,371409,371441,+,0.6642,0.2273,43,32,369985,370067,371095,371761
VC2193,CDS,NC_002505,VC2197,CDS,NC_002505,11,0,5.925905619336031e-5,0.0041393708893456786,2,-,2341025,2341059,2344681,2344713,-,0.4349,0.5508,35,33,2340588,2341346,2344183,2345349
VC2575,CDS,NC_002505,VC2581,CDS,NC_002505,11,0,6.586636550777517e-10,1.0965720126548559e-7,2,-,2754177,2754218,2757446,2757480,-,0.3628,0.3169,42,34,2754113,2754258,2757182,2757670
VC0813,CDS,NC_002505,VC0812,CDS,NC_002505,11,0,1.6404059761323326e-24,5.871367565641343e-22,2,-,870156,870195,868173,868201,-,0.4063,0.5478,40,29,870002,870408,866857,869229
VC0456,CDS,NC_002505,VC0461,CDS,NC_002505,11,0,1.737170776161212e-14,3.944034630192138e-12,2,-,488006,488045,490817,490850,-,0.3892,0.5912,39,34,487627,488252,490577,491201
VC0156:VC0158,IGR,NC_002505,VC0156,CDS,NC_002505,11,0,6.424806700142462e-22,2.0792998230476093e-19,2,+,147900,147938,146112,146142,+,0.6929,0.579,38,30,147334,149045,145460,146874
VC2772,CDS,NC_002505,VC2771,CDS,NC_002505,11,0,4.5774071260960777e-10,7.713560644104088e-8,2,-,2957511,2957548,2956368,2956402,-,0.2182,0.5931,37,34,2957396,2957720,2956248,2956580
VC1510,CDS,NC_002505,VC1512,CDS,NC_002505,11,1,3.555738202612836e-24,1.254498738142625e-21,2,-,1622978,1623010,1624589,1624623,-,0.74,0.5543,32,34,1622876,1623266,1624383,1624927
VC2198,CDS,NC_002505,VC2194,CDS,NC_002505,11,1,7.672968767321953e-7,8.783054532846464e-5,2,-,2345841,2345877,2342141,2342172,-,0.4614,0.2551,36,31,2345597,2346084,2341867,2342379
VC2567,CDS,NC_002505,VC2564,CDS,NC_002505,11,0,1.0246976252595179e-17,2.754800386480472e-15,2,-,2749200,2749238,2746913,2746946,-,0.5412,0.4011,39,34,2748929,2749521,2746318,2747446
GcvB,sRNA,NC_002505,VC2478,CDS,NC_002505,11,1,1.7767335864503328e-5,0.0014783384896425642,2,-,954831,954867,2658120,2658151,+,0.4461,0.1437,37,31,954768,954922,2657964,2658213
VC2579,CDS,NC_002505,VC2574,5UTR,NC_002505,11,0,2.7212650398982352e-11,5.0393735103486e-9,2,-,2756410,2756451,2753994,2754024,-,0.6503,0.07,41,31,2756219,2756616,2753987,2754044
Vcr022,sRNA,NC_002505,VC0436,CDS,NC_002505,11,0,6.459364109282598e-5,0.00445174387489594,2,+,468390,468425,466886,466917,+,0.8993,0.4752,36,32,468340,468478,466807,466975
VC1983,CDS,NC_002505,VC1985,3UTR,NC_002505,11,0,3.3568879188585965e-13,7.059771891880079e-11,2,-,2134794,2134828,2137071,2137103,-,0.467,0.0,34,32,2134084,2135412,2137055,2137114
Vcr090,sRNA,NC_002506,VC2065,CDS,NC_002505,11,1,0.0006042236103871226,0.02690288530307111,2,+,3203,3238,2220917,2220945,-,0.9825,0.5436,36,29,3201,3265,2220802,2221160
VC1746,CDS,NC_002505,VC1745,CDS,NC_002505,11,0,2.02829426173517e-21,6.456136899652812e-19,2,-,1882068,1882104,1880713,1880746,-,0.4399,0.6491,36,33,1881746,1882302,1880259,1881115
VC0015,CDS,NC_002505,VC0012,3UTR,NC_002505,11,0,2.509827861094296e-12,4.99529007065109e-10,2,+,12058,12096,8813,8847,+,0.6047,0.0,39,35,11289,13517,8799,8861
VC0467,CDS,NC_002505,VC0461:VC0466,IGR,NC_002505,11,0,1.4109450693865964e-16,3.578058865373936e-14,2,-,496563,496603,494791,494823,-,0.5306,0.1729,41,32,496306,496814,494022,495405
VC2462,CDS,NC_002505,VC2460,CDS,NC_002505,11,0,3.598474316293487e-10,6.126961608482306e-8,2,-,2644549,2644586,2642886,2642927,-,0.6094,0.5828,38,42,2644223,2645089,2642562,2643253
VC0398,CDS,NC_002505,VC0037,3UTR,NC_002505,11,2,1.2101766302570169e-5,0.0010559717582891055,2,+,424708,424744,35943,35978,-,0.2842,0.8331,36,36,423253,425130,35941,35983
MicX,sRNA,NC_002506,VCA0945,CDS,NC_002506,11,0,7.670539829852039e-7,8.780941231187834e-5,2,-,893485,893523,896425,896457,-,0.3795,0.6317,38,33,893371,893646,896008,897231
VC0919,CDS,NC_002505,VC0916,CDS,NC_002505,11,2,3.3119994748698317e-18,9.11707418470516e-16,2,+,982099,982134,978915,978947,+,0.5185,0.3933,35,32,981866,982337,978686,979107
VCt005:VC0162,IGR,NC_002505,Vcr008:Vcr009,IGR,NC_002505,11,0,8.830829772610771e-11,1.5824397482291045e-8,2,+,156961,156999,159134,159167,+,0.3908,0.5213,39,33,156416,157305,159022,159301
