name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC2572,CDS,NC_002505,VC2571,CDS,NC_002505,23,1,2.3673711545669567e-22,3.0347076012864663e-20,2,-,2752816,2752856,2751596,2751628,-,0.5574,0.896,41,32,2752568,2753161,2751498,2751840
VC2461,CDS,NC_002505,VrrA,sRNA,NC_002505,23,0,9.285027863723982e-11,5.770771486155779e-9,2,-,2643640,2643681,1878779,1878815,+,0.7771,0.0535,42,36,2643555,2643832,1878729,1878823
VC0208,CDS,NC_002505,TfoR,sRNA,NC_002505,23,0,4.8831153880571715e-8,2.1682044602463324e-6,2,-,216172,216208,2236654,2236702,+,0.6554,0.0395,36,49,216019,216460,2236606,2236709
VC0413,CDS,NC_002505,Vcr090,sRNA,NC_002506,23,1,0.0035473492026341286,0.02834945791039802,2,+,438040,438078,3247,3280,+,0.4541,0.0566,39,33,437813,438229,3228,3285
VC2576,CDS,NC_002505,VC2577,CDS,NC_002505,23,0,3.0032905787825487e-37,6.219260068320875e-35,2,-,2754508,2754554,2755833,2755863,-,0.8118,0.4214,47,30,2754220,2754838,2755601,2756043
VC1042,CDS,NC_002505,Vcr076,sRNA,NC_002505,23,0,1.3795528675091438e-6,4.611067500502352e-5,2,-,1110931,1110970,2266024,2266059,-,0.2283,0.6392,40,35,1110398,1111227,2266015,2266098
VCA0277,CDS,NC_002506,Vcr001,sRNA,NC_002505,23,3,1.8090893834979697e-26,2.7472793090194165e-24,2,-,296177,296213,21904,21938,+,0.2403,0.0533,36,35,295968,296288,21901,21940
VC2060,CDS,NC_002505,VC2058,CDS,NC_002505,23,1,1.317253310460606e-33,2.4938750587193325e-31,2,-,2215143,2215181,2213888,2213919,-,0.5337,0.4798,38,31,2214767,2215522,2213668,2214143
VC2270,CDS,NC_002505,Vcr017,sRNA,NC_002505,22,0,6.185451962579755e-12,4.302756895394639e-10,2,-,2424987,2425084,350287,350320,-,0.5024,0.5079,97,34,2424695,2425271,350275,350348
VCA0827,3UTR,NC_002506,Qrr2,sRNA,NC_002506,22,12,2.7397451695008225e-12,1.9637910255447698e-10,2,-,772307,772339,48490,48519,+,0.8827,0.2152,32,29,772285,772457,48474,48555
VCA0662,CDS,NC_002506,Vcr090,sRNA,NC_002506,22,0,2.657489481679558e-8,1.229035358659778e-6,2,-,597833,597874,3246,3279,+,0.9042,0.0674,42,34,597767,598411,3209,3285
VC0781,3UTR,NC_002505,Vcr076,sRNA,NC_002505,22,1,1.3793804795833201e-11,9.350564202824907e-10,2,+,838189,838224,2266023,2266071,-,0.729,0.5381,36,48,838169,838274,2266016,2266118
VC1839,CDS,NC_002505,VC1837,CDS,NC_002505,22,0,5.231526081272721e-31,9.17242796711356e-29,2,-,1980394,1980433,1978978,1979025,-,0.4482,0.4966,39,48,1980035,1980689,1978467,1979371
VC0520,5UTR,NC_002505,TfoR,sRNA,NC_002505,22,1,2.8062534069138625e-5,0.0006591136019520313,2,-,554978,555013,2236661,2236708,+,0.4748,0.0,36,47,554965,555034,2236603,2236709
VC1844,CDS,NC_002505,VC1845,CDS,NC_002505,22,0,4.4119296933912875e-26,6.578129875058183e-24,2,-,1983736,1983786,1985425,1985463,-,0.4551,0.4349,51,38,1982911,1984404,1984922,1985858
VC0144,CDS,NC_002505,Vcr227,sRNA,NC_002506,22,0,1.7827493381747123e-5,0.0004455553825289229,2,+,135311,135352,479984,480020,+,0.8382,0.0357,41,37,135194,135784,479952,480023
VC2602,5UTR,NC_002505,Vcr090,sRNA,NC_002506,22,0,1.3513215076110737e-7,5.562959588453705e-6,2,-,2772633,2772674,3236,3270,+,1.0,0.1703,42,35,2772628,2772678,3201,3285
VC1919,5UTR,NC_002505,Vcr096,sRNA,NC_002506,22,0,5.162612124611698e-23,6.797005132777187e-21,2,-,2069199,2069244,243936,243971,-,0.8152,0.2864,45,36,2069177,2069282,243935,243978
VC2086,CDS,NC_002505,VC2084,CDS,NC_002505,22,0,7.658397558515311e-28,1.2266043388712453e-25,2,-,2245901,2245942,2243608,2243645,-,0.5923,0.4908,41,37,2245387,2246651,2243203,2244075
VCA0086,CDS,NC_002506,Vcr090,sRNA,NC_002506,22,0,1.598777515297396e-12,1.1649482826937855e-10,2,+,96815,96857,3245,3278,+,0.86,0.0832,43,33,96743,96904,3230,3286
VC1971,CDS,NC_002505,VC1968:VC1971,IGR,NC_002505,22,0,6.443372042738329e-37,1.3237970127749044e-34,2,-,2122711,2122767,2121122,2121155,-,0.4011,0.4633,56,33,2122037,2123224,2120635,2121554
VC0324,5UTR,NC_002505,VC0327,CDS,NC_002505,22,0,1.655911999722388e-35,3.323577500701547e-33,2,+,337743,337781,339910,339950,+,1.0,0.5005,38,41,337731,337809,339779,340134
VC0977,5UTR,NC_002505,TfoR,sRNA,NC_002505,22,0,7.12527192362515e-18,7.428477737592707e-16,2,-,1043219,1043254,2236636,2236682,+,0.2545,0.1944,36,46,1043197,1043270,2236604,2236709
VC0408,CDS,NC_002505,VC0406,CDS,NC_002505,22,0,1.0587932496276784e-27,1.6864014680459939e-25,2,+,435072,435111,433639,433678,+,0.594,0.5353,40,40,434832,435337,433236,434010
VCA0133,5UTR,NC_002506,Spot42,sRNA,NC_002505,22,1,4.024905747869865e-13,3.0879666485561865e-11,2,+,147755,147778,106107,106174,+,0.327,0.0997,23,67,147710,147786,106078,106184
VC0147,CDS,NC_002505,VC0149,CDS,NC_002505,22,0,4.961563573445022e-36,1.0028473021354388e-33,2,+,137615,137653,139176,139215,+,0.4372,0.6237,39,39,137002,138158,138886,139773
VCA0779,CDS,NC_002506,Vcr090,sRNA,NC_002506,22,0,5.090717850259785e-12,3.5724019163626217e-10,2,-,721016,721060,3247,3279,+,0.7609,0.0619,45,33,720897,721174,3235,3286
VC2168,3UTR,NC_002505,Qrr3,sRNA,NC_002506,22,8,2.4101956691066194e-21,2.9499458847276606e-19,2,-,2315247,2315278,772296,772331,+,0.4681,0.3152,32,35,2315232,2315283,772269,772364
VCA0975,CDS,NC_002506,VC2398,CDS,NC_002505,22,0,8.545949842327669e-23,1.1159289342558996e-20,2,-,923923,923950,2566842,2566895,-,0.0994,0.5079,27,53,923920,923951,2566839,2566976
VC0343,CDS,NC_002505,Vcr220,sRNA,NC_002505,22,0,9.260792729260372e-40,2.027449599686244e-37,2,+,365137,365179,2653969,2654005,+,0.4645,0.0135,43,36,365124,365202,2653963,2654007
VC0917,5UTR,NC_002505,Vcr017,sRNA,NC_002505,22,0,1.0633854048907852e-22,1.384161278842307e-20,2,+,979403,979441,350281,350320,-,0.337,0.5044,38,39,979311,979474,350273,350354
MicX,sRNA,NC_002506,VC1260,3UTR,NC_002505,22,0,6.844972858449724e-5,0.001408457168493386,2,-,893406,893442,1334047,1334078,-,0.6122,0.2008,37,31,893349,893511,1334044,1334114
VCA0742,3UTR,NC_002506,Vcr090,sRNA,NC_002506,22,2,0.001855084656741407,0.01818743374055115,2,+,687549,687584,3237,3272,+,0.6176,0.1462,36,36,687514,687650,3205,3285
VC0836,CDS,NC_002505,Vcr214,sRNA,NC_002505,22,0,2.1615927728838723e-26,3.2653134195224453e-24,2,+,898649,898672,2376062,2376140,+,0.0134,0.0104,24,79,898583,898680,2376041,2376144
VC0026,5UTR,NC_002505,TfoR,sRNA,NC_002505,22,0,3.3805955273947243e-7,1.2897535893861449e-5,2,-,23035,23071,2236662,2236700,+,0.7743,0.0577,37,39,22996,23084,2236592,2236709
VC1349:VC1353,IGR,NC_002505,VrrA,sRNA,NC_002505,22,0,0.00027032441927076726,0.004337871139270897,2,+,1441468,1441509,1878782,1878816,+,0.1416,0.0491,41,34,1441298,1441585,1878760,1878823
VC1902,CDS,NC_002505,TfoR,sRNA,NC_002505,22,0,1.5916881208538574e-10,9.660358765211882e-9,2,+,2051399,2051435,2236662,2236702,+,0.6625,0.0434,36,40,2051254,2051502,2236612,2236709
VC2501,5UTR,NC_002505,VqmR,sRNA,NC_002506,22,0,1.5515707934801908e-11,1.045607164336034e-9,2,+,2686505,2686542,1031531,1031569,+,0.3939,0.1203,37,39,2686436,2686577,1031474,1031588
VC0539,CDS,NC_002505,TfoR,sRNA,NC_002505,22,0,0.0028222313749661264,0.02423631756806614,2,+,571282,571322,2236660,2236696,+,0.7119,0.0878,41,36,571032,571786,2236608,2236709
VC0706,CDS,NC_002505,VC1318,3UTR,NC_002505,22,0,6.869449391065247e-5,0.0014121436878503021,2,-,756387,756443,1401282,1401318,-,0.5583,0.3996,57,37,756240,756569,1401280,1401350
VCA1020:VCA1024,IGR,NC_002506,TfoR,sRNA,NC_002505,22,0,1.8938829123432475e-14,1.5880011805030593e-12,2,-,971474,971507,2236648,2236704,+,0.0394,0.0301,34,56,971418,971548,2236607,2236710
VC2030,CDS,NC_002505,Vcr224,sRNA,NC_002506,22,0,3.1541035817070684e-17,3.1741761553424064e-15,2,+,2182212,2182255,14723,14758,+,0.7567,0.0738,44,35,2182164,2182636,14696,14765
VC0174:VC0177,IGR,NC_002505,Vcr227,sRNA,NC_002506,22,0,1.2400714761040807e-17,1.2770689440761132e-15,2,+,177423,177453,479970,480014,+,0.0823,0.1343,31,44,176411,177585,479958,480023
VC0217,3UTR,NC_002505,Vcr092,sRNA,NC_002506,22,0,5.974693412137035e-43,1.395302383795371e-40,2,+,226020,226062,100645,100677,+,0.4156,0.048,43,32,226005,226112,100571,100684
VC0389,CDS,NC_002505,Vcr229,sRNA,NC_002506,22,1,1.9030653994899023e-5,0.00047156031739151714,2,-,408252,408325,897631,897696,+,0.4401,0.1498,73,65,407528,408827,897526,897725
VC0256,CDS,NC_002505,VCA0371,CDS,NC_002506,22,1,5.946905880636271e-49,1.558768211261022e-46,2,+,262530,262572,357876,357910,-,0.4063,0.1663,43,35,262342,262673,357381,358041
VC2202:VC2206,IGR,NC_002505,VC2201,CDS,NC_002505,22,0,7.194615796636769e-35,1.4133899061407953e-32,2,-,2349317,2349352,2347583,2347616,-,0.8724,0.5231,36,34,2349128,2349503,2347336,2347974
VC2424,CDS,NC_002505,Vcr089,sRNA,NC_002505,22,0,7.481815857848889e-20,8.569007894814441e-18,2,+,2597704,2597744,2812107,2812142,-,0.9702,0.289,41,36,2597654,2597774,2812095,2812162
VCA0791,CDS,NC_002506,Vcr227,sRNA,NC_002506,22,0,0.0001535401757466053,0.0027549595862660613,2,-,736411,736449,479979,480013,+,0.266,0.1524,39,34,736150,736634,479958,480023
VCA0317:VCA0322,IGR,NC_002506,TfoR,sRNA,NC_002505,22,0,0.0003913817877741788,0.0057864546344205394,2,+,326610,326642,2236651,2236695,+,0.4175,0.0969,33,45,325867,327131,2236592,2236709
VCA0003:VCA0008,IGR,NC_002506,IGR4,CDS,NC_002506,22,0,1.0628644573276794e-74,3.992906311778847e-72,2,-,4408,4435,449211,449257,-,0.9068,0.5742,28,47,4394,4437,449209,449310
VC1922,CDS,NC_002505,TfoR,sRNA,NC_002505,22,0,0.00022984343198200502,0.003812107057516046,2,-,2073491,2073526,2236648,2236686,+,0.5307,0.1633,36,38,2073330,2073771,2236601,2236709
VC0583,CDS,NC_002505,Qrr3,sRNA,NC_002506,22,1,6.924497356423943e-10,3.920762692353557e-8,2,-,613045,613084,772309,772344,+,0.2134,0.1873,39,36,612711,613185,772278,772365
VC0884,5UTR,NC_002505,Qrr2,sRNA,NC_002506,22,7,0.00046158145795508994,0.006563928929061237,2,+,944303,944341,48478,48507,+,0.2492,0.2872,38,29,944220,944379,48457,48555
VC1538,CDS,NC_002505,Spot42,sRNA,NC_002505,22,0,4.380454575470331e-5,0.0009638578426698996,2,-,1650110,1650153,106133,106168,+,0.6581,0.151,43,35,1650005,1650318,106099,106183
Vcr017,sRNA,NC_002505,Vcr031:VC0634,IGR,NC_002505,22,0,7.081959742109211e-32,1.267224859963513e-29,2,-,350325,350362,676249,676283,+,0.4471,0.1772,37,34,350311,350368,676215,676306
VC0660,CDS,NC_002505,Vcr089,sRNA,NC_002505,22,1,1.786369149234304e-5,0.0004463434677178408,2,-,705951,705991,2812096,2812119,-,0.713,0.6384,40,24,705604,706253,2812095,2812133
VCA0248,5UTR,NC_002506,Spot42,sRNA,NC_002505,22,0,4.571226288321328e-9,2.3500098748747017e-7,2,+,268296,268327,106135,106176,+,0.4802,0.0755,32,42,268292,268343,106087,106183
VC1972,5UTR,NC_002505,VqmR,sRNA,NC_002506,22,0,9.7217122475375e-10,5.4159107933365205e-8,2,-,2124256,2124297,1031523,1031559,+,1.0,0.1888,41,37,2124238,2124325,1031438,1031589
VC0087,CDS,NC_002505,Vcr076,sRNA,NC_002505,22,0,0.006162920373591097,0.041023484183548606,2,+,85304,85342,2266024,2266060,-,0.2896,0.6305,38,36,85058,85441,2266016,2266132
VC0073,CDS,NC_002505,VC0072,CDS,NC_002505,22,0,4.3699116154886087e-44,1.0399918593030373e-41,2,+,74353,74391,72722,72771,+,0.3945,0.4538,39,49,73909,74672,71794,73605
VC1768,CDS,NC_002505,Vcr227,sRNA,NC_002506,22,0,2.400169348927662e-5,0.0005759423172665102,2,-,1913565,1913600,479982,480017,+,0.076,0.0902,35,36,1913273,1913668,479958,480023
VC2438,CDS,NC_002505,VqmR,sRNA,NC_002506,22,0,0.00019855541877520988,0.003385314454067177,2,-,2614910,2614953,1031532,1031574,+,0.4921,0.0891,43,43,2613821,2615873,1031475,1031588
VCr020:VCt088,IGR,NC_002505,VCt004:VCr005,IGR,NC_002505,22,15,5.925215026126084e-10,3.3829830728537456e-8,2,-,2931210,2931242,152896,152928,+,0.3767,0.3358,33,33,2931100,2931314,152783,152962
Vcr076,sRNA,NC_002505,VCA0935,3UTR,NC_002506,22,0,0.00034451475559655763,0.005235394852414147,2,-,2266098,2266131,887221,887254,+,0.3046,0.4023,33,34,2266053,2266135,887201,887302
VC0080,CDS,NC_002505,VC0078,CDS,NC_002505,22,0,6.8878642695485e-33,1.278732447169769e-30,2,+,78544,78581,77008,77045,+,0.4266,0.5171,37,37,78060,79064,76776,77219
VC0477,3UTR,NC_002505,TfoR,sRNA,NC_002505,22,0,2.560492657009723e-12,1.8400095141503397e-10,2,+,509263,509295,2236665,2236705,+,0.8288,0.0189,33,41,509234,509304,2236608,2236709
VC0043,CDS,NC_002505,VC0042,CDS,NC_002505,22,0,1.794573880701598e-33,3.3886159366419026e-31,2,-,41212,41252,39845,39877,-,0.5259,0.4638,40,33,40617,41954,39155,40487
VC0994,5UTR,NC_002505,VC2699,3UTR,NC_002505,22,0,5.92333984037185e-53,1.6683880120552762e-50,2,-,1060975,1061016,2867851,2867884,+,0.4127,0.8163,42,33,1060855,1061062,2867844,2867887
VC1557,CDS,NC_002505,VC1555,CDS,NC_002505,22,1,9.742066079915283e-46,2.4083713143211756e-43,2,-,1668766,1668804,1667325,1667376,-,0.3765,0.5457,39,52,1668225,1669105,1667150,1667647
VCA0356,CDS,NC_002506,VqmR,sRNA,NC_002506,22,1,3.5466728217691925e-10,2.0774455100818058e-8,2,+,347455,347496,1031537,1031576,+,0.7919,0.0788,42,39,347304,347872,1031474,1031589
VC1904:VC1906,IGR,NC_002505,GcvB,sRNA,NC_002505,22,0,0.00268803550302221,0.023434674929762884,2,-,2056184,2056220,954723,954758,-,0.463,0.7992,36,36,2056013,2056644,954717,954800
VCt009:VCt010,IGR,NC_002505,Spot42,sRNA,NC_002505,22,0,4.971700975589106e-10,2.867670328594669e-8,2,+,167659,167692,106155,106182,+,0.9939,0.0263,33,28,167639,167714,106146,106184
VC2418,CDS,NC_002505,Vcr227,sRNA,NC_002506,22,0,2.2912106326899993e-14,1.9105514809457296e-12,2,-,2593135,2593172,479971,480012,+,0.2954,0.1608,37,41,2593113,2593301,479951,480024
VC1509,CDS,NC_002505,Vcr090,sRNA,NC_002506,22,0,6.101070052414278e-10,3.477852276253593e-8,2,-,1622374,1622418,3241,3275,+,0.5092,0.109,44,35,1622224,1622785,3226,3285
VC0156,5UTR,NC_002505,Vcr089,sRNA,NC_002505,22,0,3.445970523516196e-13,2.6544423773671524e-11,2,+,145310,145347,2812103,2812132,-,0.8795,0.4471,37,29,145285,145391,2812095,2812163
VC0248,CDS,NC_002505,VC0250,CDS,NC_002505,22,1,1.0421544611725005e-15,9.531993711708898e-14,2,+,254603,254638,256410,256443,+,0.5939,0.7633,36,33,254502,254760,256167,257207
VCt061:VC1600,IGR,NC_002505,Qrr1,sRNA,NC_002505,22,0,0.004038290239601712,0.030911293821188537,2,-,1712593,1712635,1089981,1090014,-,0.8865,0.4628,43,33,1712449,1713074,1089964,1090053
VC1702,CDS,NC_002505,Qrr2,sRNA,NC_002506,22,2,7.723436361943368e-11,4.844279037200996e-9,2,+,1834229,1834263,48499,48536,+,0.5771,0.1101,35,37,1834116,1834386,48473,48555
VC1167:Trp leader,IGR,NC_002505,Vcr076,sRNA,NC_002505,22,0,2.641097683053752e-8,1.2222422629823809e-6,2,+,1245279,1245332,2266021,2266059,-,0.4336,0.6406,54,38,1240973,1246037,2266016,2266104
VC1702,5UTR,NC_002505,TarB,sRNA,NC_002505,22,0,4.743680744469641e-28,7.653218262360618e-26,2,+,1834070,1834103,911236,911274,-,0.9429,0.5183,34,39,1834068,1834123,911229,911317
GcvB,sRNA,NC_002505,VC1992,CDS,NC_002505,22,0,4.7198392661094276e-7,1.7554291395132787e-5,2,-,954848,954898,2144074,2144104,+,0.3598,0.7916,50,31,954717,954922,2143996,2144762
VC2485,CDS,NC_002505,GcvB,sRNA,NC_002505,22,0,2.813732125777921e-13,2.1804278544484096e-11,2,-,2666450,2666491,954733,954770,-,0.6837,0.7438,41,38,2666280,2666516,954717,954860
VC1455,CDS,NC_002505,Vcr017,sRNA,NC_002505,22,0,0.0042923235068406404,0.03223930050706008,2,+,1566017,1566053,350279,350320,-,1.0,0.5069,36,41,1566010,1566088,350274,350361
VC0763,CDS,NC_002505,Vcr029,sRNA,NC_002505,22,0,9.649835865794647e-32,1.7213471976513677e-29,2,+,816943,816983,642761,642798,-,0.0466,0.483,40,38,816697,817014,642729,642863
MicX,sRNA,NC_002506,VCA0124,CDS,NC_002506,22,0,2.7034577044742603e-7,1.0516846205606938e-5,2,-,893396,893442,140889,140915,+,0.641,0.2268,47,27,893271,893511,140882,140944
VC0634,CDS,NC_002505,Vcr227,sRNA,NC_002506,22,0,1.7827493381747123e-5,0.0004455553825289229,2,+,676680,676719,479979,480017,+,0.4203,0.0811,39,39,676443,676865,479958,480023
VC1263,CDS,NC_002505,Vcr082,sRNA,NC_002505,22,1,9.673859348150317e-25,1.369103915586471e-22,2,+,1337486,1337526,2433395,2433430,-,0.2866,0.8581,40,35,1337418,1337654,2433386,2433473
VC2062,CDS,NC_002505,VC2059,CDS,NC_002505,22,0,2.9083055333677767e-17,2.9329842328164174e-15,2,-,2216756,2216798,2214438,2214474,-,0.7424,0.3558,42,37,2216466,2217418,2214139,2214670
VCA0483,CDS,NC_002506,TfoR,sRNA,NC_002505,22,0,9.495200067549777e-9,4.676157939924158e-7,2,+,423033,423075,2236668,2236707,+,0.6264,0.0014,42,40,422935,423131,2236608,2236709
VC0567,CDS,NC_002505,VC0566,3UTR,NC_002505,22,0,1.0582203323866824e-59,3.244926374999612e-57,2,-,601312,601351,599595,599630,-,0.5982,0.0794,39,35,601154,601589,599593,599649
VC0838,CDS,NC_002505,Vcr043,sRNA,NC_002505,22,0,3.605649793272453e-5,0.0008191843389662734,2,+,900471,900511,1114688,1114728,+,0.3072,0.1264,41,41,900379,900543,1114636,1114748
VC2580,CDS,NC_002505,Vcr017,sRNA,NC_002505,22,0,0.0015956626705492495,0.016345305734954598,2,-,2756771,2756814,350278,350312,-,0.9482,0.5879,44,35,2756725,2757052,350275,350346
VCA0675,CDS,NC_002506,VCA0667:VCA0674,IGR,NC_002506,22,2,3.0950562459368135e-35,6.160385356640461e-33,2,-,610710,610749,608170,608200,-,0.4781,0.2047,39,31,609982,611495,606621,608826
VC0403,CDS,NC_002505,Vcr001,sRNA,NC_002505,22,0,3.488147704232338e-13,2.6862106609343825e-11,2,+,429895,429928,21901,21935,+,0.4027,0.1261,33,35,429450,430228,21882,21940
VC2130,CDS,NC_002505,VC2128,CDS,NC_002505,22,0,5.798745203780863e-34,1.1073365633154785e-31,2,-,2284003,2284054,2282007,2282043,-,0.4731,0.3182,51,36,2283329,2284618,2280969,2282590
VC1768,CDS,NC_002505,Vcr090,sRNA,NC_002506,22,0,0.004631606415955396,0.03394638701418381,2,-,1912906,1912949,3246,3281,+,0.5508,0.0455,43,36,1912297,1913536,3228,3285
VCA0214,3UTR,NC_002506,Vcr090,sRNA,NC_002506,22,0,5.867680403968781e-14,4.7681548446916755e-12,2,-,232270,232311,3240,3274,+,0.9056,0.1298,41,34,232232,232331,3201,3285
VC1892,CDS,NC_002505,Vcr076,sRNA,NC_002505,22,0,0.005187429130289987,0.036628979421707085,2,-,2040026,2040065,2266023,2266058,-,0.656,0.6457,39,36,2039947,2040243,2266016,2266090
VC1028:VC1031,IGR,NC_002505,TfoR,sRNA,NC_002505,22,1,1.0089097290572472e-5,0.00027052711685852563,2,+,1096399,1096437,2236664,2236701,+,0.7265,0.0472,38,38,1096123,1096842,2236608,2236710
VC1683,CDS,NC_002505,Vcr229,sRNA,NC_002506,22,0,4.8608243699571454e-5,0.0010529279294666039,2,+,1818164,1818210,897594,897667,+,0.1077,0.2949,46,74,1817931,1818256,897527,897724
VCr022:VCr023,IGR,NC_002505,VCr017:VCt084,IGR,NC_002505,22,9,5.6450189602074525e-25,8.068750581991744e-23,2,-,2933822,2933855,2679523,2679553,-,0.5382,0.3698,34,30,2933770,2933875,2679481,2679608
VCA0847:VCA0858,IGR,NC_002506,TfoR,sRNA,NC_002505,22,0,4.219650578344951e-5,0.0009347094317694499,2,+,792429,792471,2236660,2236695,+,0.8685,0.0983,42,35,790146,796664,2236593,2236710
VC0346,3UTR,NC_002505,VrrA,sRNA,NC_002505,22,1,6.580627720092993e-5,0.0013629231238869177,2,+,369995,370036,1878777,1878813,+,0.7947,0.0719,42,36,369959,370079,1878740,1878823
VC2762,CDS,NC_002505,Qrr4,sRNA,NC_002506,22,3,0.0061123498147895704,0.04079566732767083,2,-,2948945,2948986,908228,908268,-,0.362,0.3541,42,41,2948614,2949225,908201,908299
VC0281:VC0287,IGR,NC_002505,TfoR,sRNA,NC_002505,22,0,3.6902801083287325e-5,0.0008351066350957748,2,+,294293,294333,2236649,2236708,+,0.2697,0.0,41,59,291521,294578,2236602,2236709
VC0704,5UTR,NC_002505,Qrr3,sRNA,NC_002506,22,2,6.081348496107617e-28,9.767421592671112e-26,2,-,754730,754763,772312,772347,+,0.363,0.161,33,35,754719,754768,772285,772368
VC0556,5UTR,NC_002505,TfoR,sRNA,NC_002505,22,0,2.6712968163753175e-19,2.9867637543901896e-17,2,+,590033,590060,2236641,2236704,+,0.8926,0.0287,27,63,590008,590066,2236602,2236709
VCr001:VCt001,IGR,NC_002505,VCr021:VCr022,IGR,NC_002505,22,9,1.851819196000954e-32,3.383194694718102e-30,2,+,55358,55387,2933386,2933416,-,0.9963,0.6253,30,31,55336,55405,2933291,2933451
VCA0218:Vcr096,IGR,NC_002506,TfoR,sRNA,NC_002505,22,0,0.005877456222908751,0.03976798363512,2,-,240542,240580,2236667,2236703,+,0.4803,0.0322,39,37,238048,243833,2236623,2236709
Vcr026,sRNA,NC_002505,VC0490,CDS,NC_002505,22,0,0.000349721313321711,0.005301323689818891,2,-,523196,523267,524669,524774,-,0.3792,0.1747,71,106,522818,523437,523478,525103
VC2202,CDS,NC_002505,TarB,sRNA,NC_002505,22,1,7.605502155512465e-9,3.799640036839704e-7,2,-,2348482,2348514,911235,911273,-,0.5439,0.5376,33,39,2348124,2349005,911232,911297
VC0211,CDS,NC_002505,Vcr090,sRNA,NC_002506,22,3,4.448900533656605e-7,1.6615500151821088e-5,2,+,219044,219083,3246,3277,+,0.4157,0.0904,40,32,218653,219310,3230,3285
VC1273,3UTR,NC_002505,GcvB,sRNA,NC_002505,22,0,7.033726268880138e-17,6.911280195353074e-15,2,+,1348761,1348805,954719,954753,-,0.6209,0.8242,44,35,1348744,1348815,954718,954760
VCA0933:VCA0935,IGR,NC_002506,Vcr076,sRNA,NC_002505,22,0,0.00011349966520621466,0.0021474031911115164,2,+,886530,886561,2266019,2266058,-,1.0,0.6484,32,39,886514,886572,2266016,2266085
VC2061,CDS,NC_002505,VC2063,CDS,NC_002505,21,1,1.729225069212032e-20,2.0432833809793796e-18,2,-,2216090,2216123,2218307,2218341,-,0.4693,0.6959,34,34,2215753,2216458,2217727,2219994
VCr020:VCt088,IGR,NC_002505,VCr023:VCt092,IGR,NC_002505,21,11,1.3667588930325656e-8,6.590730908665017e-7,2,-,2931209,2931241,2936877,2936909,-,0.3803,0.6181,33,32,2931129,2931315,2936786,2937079
VCA0939,5UTR,NC_002506,Qrr3,sRNA,NC_002506,21,10,3.8461608383861204e-18,4.062958605187311e-16,2,+,890205,890234,772305,772340,+,0.8095,0.2332,29,35,890179,890242,772272,772365
VC1479,CDS,NC_002505,Vcr059,sRNA,NC_002505,21,2,2.24122232477549e-8,1.0480033000088583e-6,2,-,1585452,1585493,1579081,1579112,-,0.5515,0.6357,42,31,1585352,1585611,1579063,1579128
VC1865,5UTR,NC_002505,VC2404,CDS,NC_002505,21,0,8.463375888732548e-33,1.5631376001959925e-30,2,+,2005039,2005083,2574573,2574608,-,0.7022,0.0441,44,35,2005024,2005112,2573711,2574654
VC2548,CDS,NC_002505,Vcr089,sRNA,NC_002505,21,0,0.004399055119379708,0.03275553378012678,2,-,2732166,2732207,2812098,2812127,-,0.2124,0.5096,41,30,2731972,2732355,2812095,2812159
VC0637,5UTR,NC_002505,TfoR,sRNA,NC_002505,21,0,8.325006641303214e-11,5.20340109136246e-9,2,+,678080,678117,2236668,2236702,+,0.4529,0.044,37,35,678076,678124,2236608,2236710
VC1773,CDS,NC_002505,Vssrna24,sRNA,NC_002505,21,0,2.148176603245315e-8,1.0070178061229261e-6,2,-,1922931,1922966,106496,106534,+,0.8869,0.0366,36,39,1922852,1923567,106481,106538
VC0532,CDS,NC_002505,VC0530,CDS,NC_002505,21,0,1.9799178550100558e-38,4.2250269379606774e-36,2,+,563457,563494,561822,561871,+,0.4244,0.4406,37,50,563131,563724,561246,562348
VCA0676,CDS,NC_002506,TarB,sRNA,NC_002505,21,0,1.4820852715621096e-12,1.0840486855693143e-10,2,+,611717,611755,911234,911269,-,0.9777,0.5796,39,36,611685,611787,911231,911282
VC0319,CDS,NC_002505,Vcr082,sRNA,NC_002505,21,0,4.946668443598432e-12,3.4764153852580904e-10,2,+,333550,333588,2433396,2433434,-,0.0901,0.8432,38,39,333446,333624,2433386,2433472
VC0289,CDS,NC_002505,VrrA,sRNA,NC_002505,21,0,2.5311230221453797e-6,7.949992057354521e-5,2,-,299513,299554,1878767,1878804,+,0.2367,0.135,41,38,298777,299764,1878710,1878823
VC0837,CDS,NC_002505,GcvB,sRNA,NC_002505,21,0,0.0029772499977308063,0.02514198084229471,2,+,899634,899666,954756,954799,-,0.0535,0.6022,32,43,899623,899692,954718,954884
VCA0832,CDS,NC_002506,GcvB,sRNA,NC_002505,21,0,8.326636484927725e-6,0.00022799747860346604,2,-,777824,777860,954755,954792,-,0.1822,0.6349,37,38,777546,777921,954718,954883
VC1663,CDS,NC_002505,VrrA,sRNA,NC_002505,21,1,1.3360138982668505e-8,6.452230001868755e-7,2,+,1794942,1794982,1878754,1878788,+,0.6914,0.2473,40,35,1794824,1795178,1878692,1878824
