name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
VC0392,CDS,NC_002505,VC0392:VC0397,IGR,NC_002505,12,0,2.5121889045353657e-21,6.284236912511905e-19,2,+,414653,415557,416036,420252,+
VC2609,CDS,NC_002505,VC2610,CDS,NC_002505,12,3,9.241294353223815e-21,2.257938852961604e-18,2,+,2779269,2779733,2779773,2780717,+
rplA,3UTR,NC_002505,rplL,CDS,NC_002505,12,0,5.445175873682879e-8,5.764356781089927e-6,2,+,338931,338992,339974,340145,+
VC1216,CDS,NC_002505,VC2361,CDS,NC_002505,12,0,7.567789158392873e-5,0.003577213081060835,2,+,1294571,1295611,2517129,2517523,+
VC1159:aspS,IGR,NC_002505,aspS,CDS,NC_002505,12,0,2.9580874601996064e-12,4.69942218826921e-10,2,+,1233707,1238030,1238235,1239877,+
VC1840,CDS,NC_002505,tolB,CDS,NC_002505,12,0,2.6598277138841227e-19,6.117649500621084e-17,2,-,1980722,1981072,1977396,1978343,-
tig:VC1927,IGR,NC_002505,tig,CDS,NC_002505,12,0,1.5505251245242561e-16,3.12577150706543e-14,2,-,2075380,2077168,2073965,2075250,-
VCA0728,CDS,NC_002506,VCA0678,CDS,NC_002506,12,0,0.0008307526728391426,0.022325316753345904,2,-,672805,674626,612605,615050,+
apaG,CDS,NC_002505,apaH,CDS,NC_002505,12,3,1.7813081801808883e-25,5.173078653885466e-23,2,-,471272,471669,470454,471238,-
VCA0817,CDS,NC_002506,VCA0818,CDS,NC_002506,12,2,6.742501982147537e-26,1.9939136200497917e-23,2,+,763691,764257,764651,765492,+
VC1651,CDS,NC_002505,VC1653,CDS,NC_002505,12,1,1.9251376411734816e-21,4.836295002351552e-19,2,-,1779599,1780901,1782792,1784347,-
VCA1013:VCA1016,IGR,NC_002506,VCA1016,CDS,NC_002506,12,1,9.931543754110167e-33,3.631436131937044e-30,2,-,963697,964490,965309,965608,-
VC0468,CDS,NC_002505,VC0470,CDS,NC_002505,12,2,3.1202152181983867e-19,7.158635298836679e-17,2,-,497048,497860,498732,499420,-
VC0747,CDS,NC_002505,hscA,CDS,NC_002505,12,0,4.842313781066054e-14,8.57569455462788e-12,2,+,800628,801196,803878,805500,+
fliR,CDS,NC_002505,VC2063,CDS,NC_002505,12,1,0.0016991353040140646,0.03643407282934596,2,-,2276330,2277002,2218924,2219866,-
VC0376:VC0379,IGR,NC_002505,pgi,CDS,NC_002505,12,1,3.4184833397287345e-16,6.784517641550078e-14,2,+,393058,393813,390449,391542,+
lolB,CDS,NC_002505,ipk,CDS,NC_002505,12,4,1.3734193308801383e-15,2.6482142965669186e-13,2,+,2326312,2326854,2326995,2327813,+
VC1099:VC1101,IGR,NC_002505,VC1096:VC1099,IGR,NC_002505,12,0,2.5664024039049372e-33,9.564700794873598e-31,2,+,1170069,1170587,1168848,1169181,+
VC2299,CDS,NC_002505,VC2297,CDS,NC_002505,12,0,7.980169631245235e-28,2.53694008754168e-25,2,+,2453568,2454023,2451805,2452837,+
VC1671,CDS,NC_002505,VC1628,CDS,NC_002505,12,1,1.3562746120878966e-7,1.3508835008800782e-5,2,+,1803886,1804761,1751582,1752394,-
VCA0058,CDS,NC_002506,VCA0061,CDS,NC_002506,12,1,1.597499348345463e-10,2.2136361671126323e-8,2,+,66023,66444,67442,68661,+
Vcr229,sRNA,NC_002506,VCA0558,CDS,NC_002506,12,0,0.002429912199865665,0.04608237959921393,2,+,897527,897725,495265,496041,+
Vcr229,sRNA,NC_002506,aspA,CDS,NC_002505,12,0,8.890628367778965e-5,0.00407506114606051,2,+,897544,897723,2865060,2866284,+
Vcr089,sRNA,NC_002505,rpsE,CDS,NC_002505,12,0,8.600579810358463e-5,0.003964675790415407,2,-,2812095,2812121,2756253,2756672,-
VC1509,CDS,NC_002505,VC1511,CDS,NC_002505,12,2,1.5854197919296527e-25,4.614224211409652e-23,2,-,1621976,1622754,1623379,1624180,-
VC1781,CDS,NC_002505,VC1783,CDS,NC_002505,12,0,1.4156536175053354e-27,4.451366463898843e-25,2,+,1930392,1930851,1931763,1932458,+
leuO,CDS,NC_002505,VC2484,CDS,NC_002505,12,2,1.2699694216451418e-12,2.060748538589227e-10,2,-,2666169,2666846,2664294,2665968,-
VC1774,CDS,NC_002505,VC1773,CDS,NC_002505,12,2,4.831040627741061e-35,1.8820339362689972e-32,2,-,1923891,1925010,1922823,1923869,-
VC1527:VC1531,IGR,NC_002505,VC1527,CDS,NC_002505,12,0,5.5334999387107465e-24,1.5267798402187849e-21,2,+,1643250,1644129,1641325,1643013,+
VC0333,CDS,NC_002505,nudC,CDS,NC_002505,12,0,9.286284521708371e-24,2.548366839418642e-21,2,+,351613,352133,349483,350202,+
VC1282,CDS,NC_002505,VC1283,CDS,NC_002505,12,2,4.0606317983000077e-23,1.0867499548982235e-20,2,+,1357388,1358561,1358682,1359036,+
VC2251,CDS,NC_002505,VC2255,CDS,NC_002505,12,0,7.846276800976191e-10,1.0239575737063108e-7,2,-,2405602,2406094,2411227,2411944,-
,,NC_002505,VC0040,CDS,NC_002505,12,10,2.3222399545188535e-5,0.0013363429592088028,2,-,38698,837642,37835,38445,+
VCA1051,CDS,NC_002506,VCA1053,CDS,NC_002506,12,0,1.0131112521089877e-33,3.818331147617357e-31,2,-,1001799,1002165,1003230,1003621,-
VC2233,5UTR,NC_002505,VC2232,CDS,NC_002505,12,0,3.669695724835804e-25,1.0532334686789623e-22,2,-,2388761,2388917,2387327,2387736,-
VC2660,CDS,NC_002505,VC2662,CDS,NC_002505,12,1,7.033683607496062e-13,1.1621733715000226e-10,2,-,2830319,2830766,2831924,2832435,-
VC2660,CDS,NC_002505,VC2660:VC2662,IGR,NC_002505,12,3,2.6971789190229935e-20,6.481298906636771e-18,2,-,2830202,2830631,2831145,2831636,-
VC2164,CDS,NC_002505,VC2165,CDS,NC_002505,12,2,1.1960902138365483e-22,3.1489569410394864e-20,2,+,2312281,2313699,2313745,2314103,+
VC1299:VC1304,IGR,NC_002505,VC1304,CDS,NC_002505,12,0,9.095209341883425e-23,2.4052682628418204e-20,2,+,1383298,1385158,1385643,1386889,+
VC0701:rluD,IGR,NC_002505,tyrA:VC0700,IGR,NC_002505,12,1,1.318653243695958e-6,0.0001086842088454761,2,+,751060,755273,745863,748101,+
VC0188,CDS,NC_002505,VC0181:VC0188,IGR,NC_002505,12,0,2.522618352023043e-15,4.804248575050505e-13,1,+,192847,194008,191031,191969,+
VC2523,CDS,NC_002505,VC2528,CDS,NC_002505,12,1,2.5840625867087954e-17,5.428860779934489e-15,2,+,2708540,2709550,2711123,2711805,+
VC1199,CDS,NC_002505,VC1200,CDS,NC_002505,12,2,4.8007099924186895e-29,1.581557557540477e-26,2,+,1273398,1273810,1274603,1275307,+
VC1311,CDS,NC_002505,alr2,CDS,NC_002505,12,1,1.8426983460967802e-23,4.999869578263199e-21,2,-,1392736,1393538,1393859,1394892,-
VC0469,CDS,NC_002505,VC0468,CDS,NC_002505,12,6,6.24089975446376e-20,1.475809719698793e-17,2,-,497883,498545,496905,497848,-
VC0790,CDS,NC_002505,VC0791,CDS,NC_002505,12,0,7.129975548447243e-22,1.823893385073668e-19,2,-,845639,846115,846742,847958,-
VC0539,CDS,NC_002505,VC0540,CDS,NC_002505,12,2,5.734790855360708e-24,1.582022361735129e-21,2,+,571035,571647,571887,572725,+
VCA0898,3UTR,NC_002506,VC0517,CDS,NC_002505,12,0,4.902234043995593e-5,0.0025017792811032665,2,+,853918,854022,550444,552083,-
VCA0898,3UTR,NC_002506,rpoB,CDS,NC_002505,12,0,0.000501645192407308,0.015547300814633026,2,+,853918,854023,341386,343190,+
VC0220,CDS,NC_002505,VC0221,CDS,NC_002505,12,6,7.014025784815839e-19,1.5813343176375138e-16,2,+,226876,227302,227545,228123,+
VC2757:VC2760,IGR,NC_002505,VC2760,CDS,NC_002505,12,0,1.3506954674143525e-35,5.338281714429016e-33,2,-,2942779,2945383,2946034,2946645,-
VC0215,CDS,NC_002505,VC0212,CDS,NC_002505,12,0,1.1571583848437933e-18,2.5878238939495325e-16,2,-,222104,222784,219379,220085,-
VC0638,CDS,NC_002505,nusA,CDS,NC_002505,12,0,0.00015861374023244144,0.006464424216045216,2,+,680117,680845,683841,685325,+
VCA0119,CDS,NC_002506,VCA0116,CDS,NC_002506,12,1,9.926271067404825e-26,2.9131674208997456e-23,2,+,131099,132193,126568,128755,+
thiH:VC0069,IGR,NC_002505,thiE,CDS,NC_002505,12,2,7.48650261655734e-15,1.3938324888581261e-12,2,+,66573,69141,62186,63216,+
VC0268,CDS,NC_002505,VC0270,CDS,NC_002505,12,0,6.631375619620175e-19,1.4971302669416083e-16,2,+,273587,274144,275712,276632,+
VCA1091,CDS,NC_002506,VCA1089,CDS,NC_002506,12,0,1.3079154337585005e-34,5.035238173465226e-32,2,-,1046419,1046945,1044701,1045670,-
VC1746,CDS,NC_002505,VC1745,CDS,NC_002505,12,1,7.540468775705508e-27,2.3083362065121916e-24,2,-,1881717,1882240,1880308,1880966,-
VC0149,3UTR,NC_002505,VC0150:VC0152,IGR,NC_002505,12,1,1.5692304495251846e-21,3.9509654942915115e-19,2,+,139841,139966,141283,142085,+
VC0433:rplU,IGR,NC_002505,obgE,CDS,NC_002505,12,0,1.8579321473241176e-10,2.5641259494664175e-8,2,+,465558,466323,467599,468374,+
VC0041,CDS,NC_002505,VC0038:VC0041,IGR,NC_002505,12,2,3.713052301969985e-20,8.870256367606271e-18,2,-,38555,39178,36980,38344,-
VC0969,CDS,NC_002505,VC0968,CDS,NC_002505,12,2,6.367596331917742e-34,2.407915803858195e-31,2,-,1033244,1033996,1032172,1032806,-
VC1106,CDS,NC_002505,VC1110,CDS,NC_002505,12,0,3.3050412894584477e-21,8.226973893970153e-19,2,+,1176329,1176935,1179251,1180202,+
serB,3UTR,NC_002505,VC2033,CDS,NC_002505,12,0,2.14997797292783e-5,0.0012520092881542835,2,-,2501695,2501802,2187716,2189894,-
VC0830,CDS,NC_002505,VC0829,CDS,NC_002505,12,1,8.086176356359026e-27,2.4743615524612217e-24,2,+,892668,892904,891305,892489,+
VCA0674,3UTR,NC_002506,VCA0678,CDS,NC_002506,12,0,1.3775987305953622e-9,1.7522395768674868e-7,2,-,609009,609173,612872,615051,+
VC2531,CDS,NC_002505,tuf:secE,IGR,NC_002505,12,1,7.625242155064179e-29,2.4958641210202956e-26,2,+,2713683,2713743,336549,336634,+
VC0050:VC0054,IGR,NC_002505,VC0050,CDS,NC_002505,12,2,4.943571731136811e-23,1.3199291645848692e-20,2,+,48446,49848,47691,48245,+
VC0050:VC0054,IGR,NC_002505,VC0049,CDS,NC_002505,12,1,3.829943969527474e-21,9.504614123945592e-19,2,+,48344,49944,47173,47636,+
VC0050:VC0054,IGR,NC_002505,VC0055,CDS,NC_002505,12,0,6.179523708939837e-23,1.643660541074679e-20,2,+,48742,49914,50668,51589,+
VC0828,CDS,NC_002505,VC0829,CDS,NC_002505,12,1,6.2604374851201915e-22,1.6042504685798557e-19,2,+,890470,891099,891502,892479,+
VC2408,CDS,NC_002505,mraW,CDS,NC_002505,12,7,6.387897932637372e-15,1.1941325441175074e-12,2,-,2579262,2579576,2579574,2580493,-
slmA,CDS,NC_002505,VC0213,CDS,NC_002505,12,5,1.3394020547233255e-19,3.120174533723775e-17,2,-,221355,221835,220368,221242,-
VC1510,CDS,NC_002505,VC1511,CDS,NC_002505,12,3,2.900035842207718e-26,8.693197331149162e-24,2,-,1622873,1623231,1623292,1624302,-
VC0960,CDS,NC_002505,VC0961,CDS,NC_002505,12,5,4.316025414672201e-21,1.0691057388588166e-18,1,-,1024631,1024993,1025021,1026020,-
VC1148,5UTR,NC_002505,VC1149,CDS,NC_002505,12,3,3.347172919404754e-23,8.979307292296849e-21,2,-,1220005,1220162,1220387,1221875,-
VC1522:VC1530,IGR,NC_002505,VC1532,CDS,NC_002505,12,2,5.0576619729267386e-24,1.3970613232357667e-21,2,-,1642256,1643821,1644661,1645438,-
VC1511,CDS,NC_002505,VC1512,CDS,NC_002505,12,3,3.3387878036402847e-22,8.641543200378944e-20,2,-,1623288,1623963,1624398,1624966,-
VC1229,CDS,NC_002505,VC2033,3UTR,NC_002505,12,1,0.0006258394493228569,0.018268735514035774,2,-,1304579,1304908,2187564,2187615,-
VC1084,CDS,NC_002505,VC1086,CDS,NC_002505,12,0,4.7602609515905634e-32,1.7120536374415706e-29,2,+,1150135,1151239,1152711,1153427,+
envZ,CDS,NC_002505,VC2706:envZ,IGR,NC_002505,12,2,7.61289386108613e-26,2.244088537146313e-23,2,-,2887331,2888365,2884601,2886446,-
VC1464,CDS,NC_002505,VC1455,CDS,NC_002505,12,5,2.281122452665449e-33,8.512279608439081e-31,2,+,1573080,1573246,1566049,1566353,+
VC1257,CDS,NC_002505,VC1256,CDS,NC_002505,12,1,1.4419955322670973e-18,3.209691738479633e-16,2,-,1329115,1329742,1327310,1328434,-
VCA0184,3UTR,NC_002506,VC1318,3UTR,NC_002505,12,0,5.190127838951309e-7,4.653839945079448e-5,2,-,203397,203448,1401285,1401357,-
VCA0767,CDS,NC_002506,VCA0765,CDS,NC_002506,12,2,8.409821893402504e-20,1.977573517895174e-17,2,+,710643,711259,709068,709969,+
VC0553,CDS,NC_002505,VC0552,CDS,NC_002505,12,5,1.7493107379462294e-22,4.5800081891696665e-20,2,+,586685,587121,585704,586618,+
VC0225:VC0229,IGR,NC_002505,VC0229,CDS,NC_002505,12,2,9.358188446609945e-20,2.194966831487469e-17,2,-,232037,233437,233797,234559,-
VC2342,5UTR,NC_002505,VC2343,CDS,NC_002505,12,1,2.4906918722180747e-19,5.739405638878e-17,2,-,2497473,2497630,2498551,2499059,-
VCA0334,CDS,NC_002506,VCA0337,CDS,NC_002506,12,1,4.346132820061199e-27,1.3413552267155134e-24,2,+,334584,335339,336037,336887,+
VCA0190,CDS,NC_002506,VCA0189,CDS,NC_002506,12,4,1.1591812203263555e-24,3.2720303977538745e-22,2,+,206610,207053,205593,206621,+
Vcr201,sRNA,NC_002505,VC0428,CDS,NC_002505,12,0,1.117089598597025e-13,1.9382097610598647e-11,2,+,455259,455354,456866,456976,-
ruvC,5UTR,NC_002505,cysS,CDS,NC_002505,12,1,1.1748016930787447e-22,3.094219290401941e-20,2,-,1987178,1987249,1987284,1988660,-
ruvC,5UTR,NC_002505,ruvB,CDS,NC_002505,12,1,1.212528587137841e-24,3.4213010910036653e-22,2,-,1987175,1987249,1984911,1985877,-
VCA0177:VCA0179,IGR,NC_002506,VCA0176,CDS,NC_002506,12,3,4.1391346155743874e-27,1.2793483982422819e-24,2,+,195090,196059,193102,194449,+
cobU,CDS,NC_002505,VC1242,CDS,NC_002505,12,0,3.391360844517693e-22,8.774525668778851e-20,2,+,1313424,1313879,1314928,1315828,+
VC2545,5UTR,NC_002505,VC2033,CDS,NC_002505,12,0,0.0001240466545372438,0.0053263315506207705,2,+,2726033,2726088,2187608,2189974,-
VC0715,3UTR,NC_002505,pfkA,CDS,NC_002505,12,0,1.332945933010494e-7,1.3295385312053416e-5,2,+,769272,769307,2856780,2856983,-
VCA0101,CDS,NC_002506,VCA0100,3UTR,NC_002506,12,0,4.874399055353569e-32,1.7526753929519983e-29,2,-,108865,109824,107738,107845,-
VC2434,CDS,NC_002505,VC2432,3UTR,NC_002505,12,2,3.989474729633989e-24,1.1069896624747854e-21,2,-,2609274,2609678,2607642,2607822,-
VC2009,CDS,NC_002505,VC2007:VC2009,IGR,NC_002505,12,2,3.8236126876642754e-28,1.2293667141391344e-25,2,-,2162577,2163601,2161420,2162287,-
hisG,5UTR,NC_002505,hisD,CDS,NC_002505,12,0,6.267743499158185e-19,1.4180827522939232e-16,2,+,1201036,1201167,1202175,1202886,+
VCA0134,CDS,NC_002506,VCA0133,CDS,NC_002506,12,1,2.688601017000727e-31,9.470514975407895e-29,2,+,148493,149252,147809,148461,+
yieM,3UTR,NC_002506,VCA0763,CDS,NC_002506,12,0,7.736696992283545e-22,1.9753170893157886e-19,2,-,704919,705077,706649,708039,-
VCA1018,CDS,NC_002506,VCA1018:VCA1020,IGR,NC_002506,12,1,1.1276427731370911e-30,3.8961508156987e-28,2,-,966196,966824,967649,968062,-
VC0503,3UTR,NC_002505,VC0503:VC0512,IGR,NC_002505,12,0,9.928885205361081e-22,2.521016294621093e-19,2,+,536699,536861,537756,539539,+
VC1344,CDS,NC_002505,VC1345,CDS,NC_002505,12,0,4.083784553901028e-34,1.553878437849424e-31,2,+,1431491,1432354,1432643,1433658,+
VC2073,CDS,NC_002505,VC2070:VC2073,IGR,NC_002505,12,0,1.3074659162839433e-30,4.510438442248585e-28,2,-,2230336,2230714,2228680,2229484,-
VC0064,CDS,NC_002505,VC0061,CDS,NC_002505,12,1,7.589991981714484e-18,1.6330764444858455e-15,2,+,64017,64232,60164,61683,+
sbcB,CDS,NC_002505,VC1232,CDS,NC_002505,12,2,1.684887770491274e-26,5.095307807537226e-24,2,-,1307229,1308493,1306156,1306780,-
VC2343,5UTR,NC_002505,VC2342,CDS,NC_002505,12,0,3.284089217134269e-12,5.191533279031911e-10,1,-,2499120,2499218,2495524,2497329,-
Vcr016,sRNA,NC_002505,VC0548,CDS,NC_002505,12,0,4.733052164905687e-21,1.170040887262971e-18,2,+,215911,215970,580572,580799,+
VC2168:VC2172,IGR,NC_002505,ushA,CDS,NC_002505,12,0,4.5008845341593984e-23,1.2034800587918854e-20,2,-,2316854,2317820,2318683,2319985,-
VC1325,CDS,NC_002505,VC1321:VC1325,IGR,NC_002505,12,0,5.530778550806808e-26,1.6382143788422088e-23,2,+,1409375,1409994,1407995,1408791,+
VC1010,3UTR,NC_002505,VC1012,CDS,NC_002505,12,2,2.145564794327754e-24,6.006727772790822e-22,2,-,1079855,1079908,1081012,1081499,-
frsA,CDS,NC_002505,proA,CDS,NC_002505,12,3,7.113588226513912e-20,1.6778610051557948e-17,2,-,2430165,2431277,2427181,2428066,-
VC1425,3UTR,NC_002505,potC,CDS,NC_002505,12,2,8.015821727932998e-33,2.93972965675108e-30,2,-,1522994,1523055,1524226,1524822,-
alr,3UTR,NC_002505,pgi,CDS,NC_002505,12,1,1.1334844908040565e-16,2.3065413452271488e-14,2,+,389085,389215,390514,391530,+
VC1316,CDS,NC_002505,VC1315,CDS,NC_002505,12,5,1.867421672882335e-24,5.239008397963795e-22,2,+,1399841,1400152,1398539,1399837,+
VCA0009,CDS,NC_002506,VCA0007,CDS,NC_002506,12,2,1.4065595424122305e-25,4.100158704494035e-23,2,+,8283,8490,5642,6441,+
VC0911:VC0913,IGR,NC_002505,Vcr043,sRNA,NC_002505,12,0,8.965829623741971e-17,1.834621815137509e-14,2,+,973042,973167,1114588,1114666,+
VCA0067,CDS,NC_002506,VCA0065,CDS,NC_002506,12,0,4.258998354387364e-29,1.4059292949295274e-26,2,+,76812,77255,73020,75133,+
VCA0135,CDS,NC_002506,VCA0133,CDS,NC_002506,12,0,2.7874488164627427e-31,9.80695846986464e-29,2,+,149382,149971,147857,148525,+
VC1932:VC1940,IGR,NC_002505,VC1941,CDS,NC_002505,12,2,2.187014655988181e-21,5.483873061467271e-19,2,-,2087538,2090450,2091655,2092420,-
VC2044,3UTR,NC_002505,VC2033,3UTR,NC_002505,12,1,6.989946933626645e-7,6.112643544595521e-5,2,-,2202555,2202598,2187550,2187608,-
VC1822,3UTR,NC_002505,VC1817:VC1822,IGR,NC_002505,12,2,3.223740957779071e-23,8.660820950821324e-21,2,-,1962846,1963029,1960673,1962606,-
VC0542,CDS,NC_002505,recA,CDS,NC_002505,12,6,1.7733482507674084e-13,3.03354764612577e-11,1,+,574056,574574,575023,575729,+
glyS,3UTR,NC_002505,glyQ,CDS,NC_002505,12,0,2.193874069807586e-22,5.717489309153287e-20,2,-,16806,16882,18964,19750,-
VC2761,3UTR,NC_002505,VCA0184,CDS,NC_002506,12,0,1.0585532387599091e-26,3.2237341231532903e-24,2,+,2948000,2948061,203438,203599,-
VC1614,CDS,NC_002505,VC1610:VC1613,IGR,NC_002505,12,0,1.484092000639688e-31,5.261696487446347e-29,2,-,1727963,1729049,1725943,1727260,-
VCA0139:VCA0141,IGR,NC_002506,VCA0141,CDS,NC_002506,12,0,1.6023981580575357e-36,6.461575008451636e-34,2,-,154183,155037,155431,157176,-
VC0480:VC0482,IGR,NC_002505,VC0480,CDS,NC_002505,12,0,1.0899441521343286e-21,2.760774471921219e-19,2,+,511994,512338,510762,511127,+
VC1285,CDS,NC_002505,VC1284,CDS,NC_002505,12,2,6.916456448352433e-28,2.203543167915292e-25,2,+,1360399,1361113,1359278,1360338,+
VC1006,CDS,NC_002505,VC1005,CDS,NC_002505,12,0,2.4615960257304284e-24,6.881010121490146e-22,2,-,1077428,1078082,1076030,1076649,-
VC0251,3UTR,NC_002505,VC0254,CDS,NC_002505,12,1,7.62650834428954e-15,1.4190004545636225e-12,2,+,259754,259817,261014,261822,+
VCA0110,CDS,NC_002506,VCA0112,CDS,NC_002506,12,0,6.455900874677724e-37,2.634364028642668e-34,2,+,119472,120996,122124,123543,+
VC0629:VC0631,IGR,NC_002505,VC0629,CDS,NC_002505,12,1,3.7363126722308023e-31,1.3088940546630434e-28,2,+,670693,671637,668132,670301,+
VC0464,CDS,NC_002505,VC0462,CDS,NC_002505,12,1,2.458977387899316e-29,8.177857021582449e-27,2,+,493563,494314,491291,492256,+
VC0464,CDS,NC_002505,VC0463,CDS,NC_002505,12,3,3.045576610314908e-28,9.815733894376559e-26,2,+,493562,494289,492446,493352,+
VC1775,CDS,NC_002505,VC1776,CDS,NC_002505,12,1,9.718944069527863e-29,3.172692660580207e-26,2,-,1925222,1926013,1926322,1927078,-
VC1411,3UTR,NC_002505,VC1410,CDS,NC_002505,12,0,2.3077828844921242e-24,6.458414940444409e-22,2,+,1505812,1505877,1503227,1503846,+
VC1126,3UTR,NC_002505,mnmA,CDS,NC_002505,12,0,5.094727121166159e-22,1.3082702358874994e-19,2,-,1193315,1193356,1195499,1196514,-
VCA1089,CDS,NC_002506,VCA1091,CDS,NC_002506,12,1,1.3079154337585135e-34,5.035238173465226e-32,2,-,1045008,1045589,1046440,1047101,-
flhB,3UTR,NC_002505,VC2118,CDS,NC_002505,12,2,3.0522775282269945e-17,6.3797242092296666e-15,2,-,2274943,2275105,2273537,2274165,-
recX:alaS,IGR,NC_002505,alaS,CDS,NC_002505,12,0,1.7607867712080697e-19,4.080472124375189e-17,2,+,576399,576479,577710,578999,+
VCA0560:VCA0570,IGR,NC_002506,ddl,CDS,NC_002506,12,0,4.251275946876033e-24,1.1778557266447338e-21,2,-,507860,508056,509248,510170,-
acpP,5UTR,NC_002505,VC2024,CDS,NC_002505,11,0,4.0447757938232915e-9,4.913979901235969e-7,2,-,2174339,2174478,2177295,2177931,-
VC2475,CDS,NC_002505,VC2476,5UTR,NC_002505,11,0,3.3361494704493657e-23,8.953001518022666e-21,2,-,2655946,2656516,2657627,2657671,-
uppP,CDS,NC_002505,pcm,CDS,NC_002505,11,5,4.603622189092677e-11,6.664267647964911e-9,2,+,558900,559651,563086,563619,+
VC2108,CDS,NC_002505,VC2369,CDS,NC_002505,11,0,0.001650863299597952,0.035745152313766716,2,-,2265189,2265780,2525688,2527630,-
VCA0059,CDS,NC_002506,VC0957,3UTR,NC_002505,11,0,8.759975057283119e-7,7.498655924602638e-5,2,-,66530,66603,1021984,1022031,+
VCA0213,CDS,NC_002506,VC0216,CDS,NC_002505,11,0,1.3322818671303939e-6,0.00010970911106668001,2,-,230535,231916,224690,225143,+
VC0647,CDS,NC_002505,VC1719:VC1725,IGR,NC_002505,11,2,0.0020483387494250683,0.04124827843373718,2,+,690337,692083,1861429,1862706,-
Vcr202,sRNA,NC_002505,VC0038,CDS,NC_002505,11,0,0.0010888679930581096,0.02692385206636359,2,-,481139,481214,36532,36697,-
murE,CDS,NC_002505,VC2402,CDS,NC_002505,11,0,1.726640601897387e-7,1.6912556247561985e-5,2,-,2576065,2577424,2571033,2572225,-
VC0413,CDS,NC_002505,VC0420,CDS,NC_002505,11,1,0.0027234663239959576,0.04964259247560763,2,+,437841,438232,446996,450572,+
rplV,CDS,NC_002505,rplE,CDS,NC_002505,11,0,6.959926335598141e-5,0.0033404534534927158,2,-,2761410,2761680,2758385,2758889,-
rpsS,CDS,NC_002505,rplV,CDS,NC_002505,11,11,1.5274149126329256e-8,1.739671406738129e-6,2,-,2761756,2762051,2761505,2761735,-
recA,3UTR,NC_002505,VC0243,CDS,NC_002505,11,0,3.923685369751847e-7,3.604631021366522e-5,2,+,575777,575837,249945,250144,+
VC0731,3UTR,NC_002505,VC2361,5UTR,NC_002505,11,2,0.00046560774143127053,0.01473155006107465,2,-,786550,786604,2517075,2517142,+
VC0731,3UTR,NC_002505,VC2277,3UTR,NC_002505,11,0,1.5207236873933e-5,0.0009318807678682515,2,-,786550,786601,2431345,2431384,-
VC0633,CDS,NC_002505,VC2112,3UTR,NC_002505,11,0,9.34254288310799e-8,9.547240068603978e-6,2,-,674984,675831,2270200,2270325,-
VC2524,CDS,NC_002505,VC2529,CDS,NC_002505,11,1,5.186822023083092e-16,1.020864729473864e-13,2,+,2709611,2710085,2711952,2713151,+
rpsD,CDS,NC_002505,VC2573,CDS,NC_002505,11,11,1.107502294324513e-8,1.2824623674053173e-6,2,-,2752609,2753193,2753175,2753586,-
VC0329,CDS,NC_002505,rpoB,5UTR,NC_002505,11,0,8.684764949943045e-10,1.1274792163753259e-7,2,+,344664,348698,340273,340375,+
cysS,CDS,NC_002505,ruvA,5UTR,NC_002505,11,1,5.217625734592539e-19,1.1852335730135249e-16,2,-,1987529,1988642,1986557,1986622,-
cyaA,CDS,NC_002505,clpP,CDS,NC_002505,11,2,0.00022396043398690565,0.00845236115160513,2,+,116152,117746,2073218,2073813,-
VC0059:ccrB,IGR,NC_002505,VC0048,CDS,NC_002505,11,0,1.3372352353989189e-8,1.53519093791565e-6,2,+,59124,59161,47052,47154,+
VC0059:ccrB,IGR,NC_002505,VC1103,CDS,NC_002505,11,0,0.000540620201359174,0.01641213028394285,2,+,53647,59160,1172957,1173507,+
VC0059:ccrB,IGR,NC_002505,VCA0025,CDS,NC_002506,11,0,6.800026439291437e-6,0.0004646345622098037,1,+,53774,55412,31415,31888,+
acpP,CDS,NC_002505,fabG,CDS,NC_002505,11,0,0.0011391259376919123,0.02776600120783961,2,-,2174109,2174195,2175162,2175319,-
VC2430,CDS,NC_002505,VC2431,5UTR,NC_002505,11,0,7.309762469991347e-12,1.1246611113991604e-9,2,-,2603721,2605437,2607467,2607628,-
VC0581,CDS,NC_002505,VC0578,CDS,NC_002505,11,0,4.329799815625502e-18,9.430595131299093e-16,2,-,609741,611334,608133,608674,-
VC0998,CDS,NC_002505,VC1008:uvrB,IGR,NC_002505,11,2,0.0009140962545981084,0.02386469534876391,2,+,1065318,1069028,1079555,1084052,+
FlaX,sRNA,NC_002505,VC2187,CDS,NC_002505,11,2,6.859539099645168e-5,0.003302511243910912,2,-,2334411,2334485,2333160,2333983,-
VC1649,CDS,NC_002505,VrrA,sRNA,NC_002505,11,0,1.147752527219399e-5,0.0007326997642302348,2,-,1775719,1775921,1878684,1878770,+
VC0440,3UTR,NC_002505,obgE,CDS,NC_002505,11,3,1.2143916540158617e-11,1.840587460102031e-9,2,+,470298,470415,467297,468307,+
rpmC,CDS,NC_002505,rplD,CDS,NC_002505,11,0,1.578910115522843e-8,1.795124980364495e-6,2,-,2760093,2760293,2763201,2763788,-
VC1629,CDS,NC_002505,VC1577,CDS,NC_002505,11,1,0.00105219623323727,0.026298822992974185,2,-,1753063,1754953,1687475,1688210,-
