name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
VCA0375,VCA0375,Vcr017,Vcr017,gene,srna,0.16693418940609953,-1.0,11,"1,2",16.29,9.1e-9,2.86,2.29,NC_002506,360205,360266,NC_002505,-350294,-350285
IG.VCA0559|VCA0561,IG.VCA0559|VCA0561,Vcr017,Vcr017,igr,srna,0.24322230828814873,-1.0,11,1,221.09,0.0,1.63,2.29,NC_002506,498141,498149,NC_002505,-350289,-350286
VC2703,VC2703,Vcr017,Vcr017,gene,srna,0.4792176039119804,-1.0,11,1,48.06,0.0,1.74,2.29,NC_002505,-2875325,-2875304,NC_002505,-350293,-350286
U3.VC0430,VC0430,Vcr096,Vcr096,gene,srna,0.7348367029548989,-1.0,11,1,807.03,0.0,1.53,7.08,NC_002505,-460085,-460004,NC_002506,-243950,-243947
VCA0458,VCA0458,Vcr001,Vcr001,gene,srna,0.14779602420051857,-1.0,11,1,511.18,0.0,0.54,21.29,NC_002506,408823,408896,NC_002505,21904,21905
VC1011,VC1011,VrrA,VrrA,gene,srna,0.33475026567481403,-1.0,11,1,91.36,0.0,0.66,9.23,NC_002505,-1080566,-1080503,NC_002505,1878787,1878790
U5.VC2009 -> VC2009,VC2009,Vcr220,Vcr220,gene,srna,0.0,-1.0,11,1,244.37,0.0,0.07,2.47,NC_002505,-2163664,-2163610,NC_002505,2653966,2653973
VC2128,VC2128,Vcr228,Vcr228,gene,srna,0.32487091222030984,-1.0,11,1,207.8,0.0,0.16,1.3,NC_002505,-2281798,-2281765,NC_002506,787390,787396
U5.VC0611,VC0612,Vssrna24,Vssrna24,gene,srna,0.8709796672828096,-1.0,11,1,2.35,0.0193194169,Inf,19.49,NC_002505,-644260,-644236,NC_002505,106495,106499
VC0492,VC0492,Vcr076,Vcr076,gene,srna,0.16780354706684858,-1.0,11,1,4.67,0.0056536018,0.16,66.78,NC_002505,-526399,-526387,NC_002505,-2266046,-2266028
VC2397,VC2397,Vcr043,Vcr043,gene,srna,0.3422459893048128,-1.0,11,1,6.37,6.5833e-6,0.08,19.76,NC_002505,-2565582,-2565580,NC_002505,1114709,1114714
VC0089 -> U3.VC0089,VC0089,Vcr017,Vcr017,gene,srna,0.6564181398923905,-1.0,11,1,92.12,0.0,0.18,2.29,NC_002505,87575,87580,NC_002505,-350293,-350286
Vcr017,Vcr017,VC0179,VC0179,srna,gene,-1.0,0.43975155279503103,11,1,9.6,1.168e-7,2.01,2.44,NC_002505,-350329,-350305,NC_002505,181260,181294
U5.VC0329,rpoB,U3.VC1247,VC1247,gene,gene,0.904971098265896,0.4316546762589928,11,1,286.64,0.0,0.25,1.2,NC_002505,344437,344438,NC_002505,-1318758,-1318738
IG.VC2646|VC2647,IG.VC2646|VC2647,Qrr4,Qrr4,igr,srna,0.8135593220338984,-1.0,11,1,21.44,0.0,16.12,0.67,NC_002505,2821331,2821349,NC_002506,-908256,-908242
U5.VC1099,VC1099,Vcr082,Vcr082,gene,srna,0.0,-1.0,11,1,194.0,0.0,0.18,58.63,NC_002505,1169201,1169263,NC_002505,-2433398,-2433398
Vcr017,Vcr017,U5.VC1442 -> VC1442,VC1442,srna,gene,-1.0,0.0,11,1,6.53,4.2634e-6,2.01,0.27,NC_002505,-350323,-350304,NC_002505,-1539599,-1539532
U5.VCA0933,VCA0933,Vcr001,Vcr001,gene,srna,0.0,-1.0,11,1,102.24,0.0,0.05,21.29,NC_002506,885953,885999,NC_002505,21901,21905
Vcr017,Vcr017,VC0241,VC0241,srna,gene,-1.0,0.4369482976040353,11,1,43.7,0.0,2.01,0.31,NC_002505,-350332,-350308,NC_002505,247477,247489
VCA0978,VCA0978,Vcr017,Vcr017,gene,srna,0.25121241513094084,-1.0,11,1,22.56,0.0,0.77,2.29,NC_002506,-926995,-926991,NC_002505,-350294,-350286
VC0147 -> U5.VC0148,VC0147,Vcr065,Vcr065,gene,srna,0.6915254237288135,-1.0,11,1,473.7,0.0,2.93,0.52,NC_002505,138111,138136,NC_002505,1617211,1617214
U5.VC1384,VC1382,Vcr017,Vcr017,gene,srna,0.9111540318686625,-1.0,11,1,18.42,3.0e-10,0.12,2.29,NC_002505,1476902,1476941,NC_002505,-350294,-350287
VC2292 -> U3.VC2292,VC2292,Vcr084,Vcr084,gene,srna,0.5160944206008584,-1.0,11,1,83.45,0.0,0.19,0.79,NC_002505,-2446798,-2446778,NC_002505,-2553995,-2553983
VCA0931,VCA0931,Vcr017,Vcr017,gene,srna,0.47384066587395957,-1.0,11,1,552.72,0.0,Inf,2.29,NC_002506,-884794,-884751,NC_002505,-350289,-350286
U5.VC0408 -> U3.VC0407,VC0407,Vcr017,Vcr017,gene,srna,0.449468085106383,-1.0,11,"1,2",7.06,3.8623e-6,0.48,2.29,NC_002505,434800,434868,NC_002505,-350293,-350286
IG.VCA0329b|VCA0330,IG.VCA0329b|VCA0330,Vcr017,Vcr017,igr,srna,0.6606786427145709,-1.0,11,"1,2",3.0,0.0008774329,1.6,2.29,NC_002506,332113,332195,NC_002505,-350293,-350286
rplV -> U5.rpsC,rplV,VqmR,VqmR,gene,srna,0.24525316455696203,-1.0,11,"1,2",19.77,5.61e-8,0.02,0.94,NC_002505,-2761494,-2761401,NC_002506,1031503,1031553
gpsA -> U5.cysE,gpsA,Vcr079,Vcr079,gene,srna,0.671664167916042,-1.0,11,"1,2",508.44,0.0,4.06,1.07,NC_002505,-2823067,-2823004,NC_002505,-2347193,-2347185
VC0246,VC0246,Vcr017,Vcr017,gene,srna,0.34186471663619744,-1.0,11,"1,2",7.4,0.0001471804,0.58,2.29,NC_002505,253402,253493,NC_002505,-350293,-350286
VC1279,VC1279,Vcr017,Vcr017,gene,srna,0.5072840790842872,-1.0,11,"1,2",18.7,6.3e-8,0.41,2.29,NC_002505,1354701,1354793,NC_002505,-350293,-350281
VC2615,VC2615,GcvB,GcvB,gene,srna,0.4298808432630614,-1.0,11,2,12.36,8.5e-9,0.89,3.38,NC_002505,-2783140,-2783139,NC_002505,-954734,-954729
VC0304,VC0304,VqmR,VqmR,gene,srna,0.08031232571109871,-1.0,11,2,24.85,0.0,0.26,1.81,NC_002505,-316081,-316002,NC_002506,1031515,1031553
U3.VCA0432,VCA0432,Vcr017,Vcr017,gene,srna,0.502724795640327,-1.0,11,2,45.5,0.0,1.81,7.06,NC_002506,392409,392483,NC_002505,-350293,-350286
U5.VCA0279,VCA0279,GcvB,GcvB,gene,srna,0.0,-1.0,11,2,76.8,0.0,0.55,3.38,NC_002506,297969,297989,NC_002505,-954786,-954734
VC1776,VC1776,Vcr017,Vcr017,gene,srna,0.056856187290969896,-1.0,11,2,23.66,1.0e-10,0.9,7.06,NC_002505,-1926885,-1926863,NC_002505,-350287,-350281
Vcr017,Vcr017,U5.VC1442 -> VC1442,VC1442,srna,gene,-1.0,0.0,11,2,2.27,0.0241454687,6.15,0.57,NC_002505,-350324,-350323,NC_002505,-1539597,-1539539
VCA0975,VCA0975,Vcr001,Vcr001,gene,srna,0.3075187969924812,-1.0,11,2,38.76,0.0,0.24,32.75,NC_002506,-923199,-923180,NC_002505,21905,21909
VCA0366,VCA0366,VqmR,VqmR,gene,srna,0.5562753036437247,-1.0,11,2,17.75,7.0e-10,Inf,1.81,NC_002506,354505,354587,NC_002506,1031519,1031554
thrA -> U3.thrA,thrA,Vcr082,Vcr082,gene,srna,0.83943457774556,-1.0,11,2,25.08,0.0,1.05,67.13,NC_002505,-2519884,-2519805,NC_002505,-2433399,-2433397
IG.VCA0044|VCA0055,IG.VCA0044|VCA0055,Vcr001,Vcr001,igr,srna,0.04376506406190537,-1.0,11,2,22.8,2.0e-10,0.7,32.75,NC_002506,54604,54694,NC_002505,21905,21909
VC2703,VC2703,Vcr001,Vcr001,gene,srna,0.2713936430317848,-1.0,11,2,11.75,4.67e-8,4.98,32.75,NC_002505,-2875775,-2875703,NC_002505,21904,21905
VC0706,Vcr034,Vcr043,Vcr043,srna,srna,-1.0,-1.0,11,2,5.97,9.2237e-6,0.42,33.38,NC_002505,-756375,-756302,NC_002505,1114703,1114716
VC1853,VC1853,VqmR,VqmR,gene,srna,0.22381930184804927,-1.0,11,2,51.78,0.0,0.52,1.81,NC_002505,-1992259,-1992221,NC_002506,1031516,1031553
VC2765 -> U5.VC2764,VC2765,U3.VC0025 -> Vcr001,Vcr001,gene,srna,0.6054888507718696,-1.0,11,2,9.01,4.516e-7,0.08,32.75,NC_002505,-2951594,-2951555,NC_002505,21900,21911
lolA,lolA,VqmR,VqmR,gene,srna,0.15401785714285715,-1.0,11,2,14.12,5.2e-9,1.04,1.81,NC_002505,1177301,1177388,NC_002506,1031531,1031554
U5.VC2188,VC2188,Vcr090,Vcr090,gene,srna,0.0,-1.0,11,2,7.06,1.9671e-6,0.34,4.89,NC_002505,-2335884,-2335843,NC_002506,3245,3250
thrA,Thr leader,Vcr228,Vcr228,srna,srna,-1.0,-1.0,11,2,14.65,1.4e-9,1.45,2.45,NC_002505,-2522199,-2522102,NC_002506,787393,787396
VC1932,VC1932,Vcr228,Vcr228,gene,srna,0.0,-1.0,11,2,230.16,0.0,0.71,2.45,NC_002505,-2084089,-2084068,NC_002506,787362,787396
GcvB,GcvB,Vcr008,Vcr008,srna,srna,-1.0,-1.0,11,2,14.26,1.8e-9,2.79,0.81,NC_002505,-954878,-954802,NC_002505,158944,158982
VC0264,VC0264,Vcr001,Vcr001,gene,srna,0.4871025794841032,-1.0,11,2,96.91,0.0,0.57,32.75,NC_002505,270010,270049,NC_002505,21904,21905
IG.VC0386|metH,IG.VC0386|metH,Vcr001,Vcr001,igr,srna,0.8763612217795484,-1.0,11,2,Inf,0.0,1.24,32.75,NC_002505,407935,407976,NC_002505,21904,21906
VC2201,VC2201,Vcr090,Vcr090,gene,srna,0.3167701863354037,-1.0,11,2,11.47,1.94e-8,0.39,4.89,NC_002505,-2347564,-2347520,NC_002506,3217,3250
IG.tdh|VCA0875,IG.tdh|VCA0875,Vcr001,Vcr001,igr,srna,0.19104764190567622,-1.0,11,2,96.91,0.0,3.39,32.75,NC_002506,-836181,-836120,NC_002505,21903,21905
U5.VC2550,VC2549,Spot42,Spot42,gene,srna,0.5874200426439232,-1.0,11,2,29.42,0.0,3.17,47.58,NC_002505,2733381,2733389,NC_002505,106145,106153
U3.hemE,hemE,Vcr001,Vcr001,gene,srna,0.69108049311095,-1.0,11,2,35.24,0.0,0.41,32.75,NC_002505,351606,351622,NC_002505,21903,21905
U3.malQ -> U5.VCA0015,VCA0015,Vcr096,Vcr096,gene,srna,0.0,-1.0,11,2,47.42,0.0,3.02,10.95,NC_002506,17104,17150,NC_002506,-243948,-243947
IG.VCA0966|VCA0963,IG.VCA0966|VCA0963,Vcr001,Vcr001,igr,srna,0.5992198927352511,-1.0,11,2,19.38,7.0e-10,0.5,32.75,NC_002506,-914237,-914203,NC_002505,21901,21905
Vcr017,Vcr017,U5.flgI -> flgI,flgI,srna,gene,-1.0,0.0,11,2,12.12,1.86e-8,6.15,1.2,NC_002505,-350326,-350306,NC_002505,-2341499,-2341427
IG.VCA0135|VCA0140,IG.VCA0135|VCA0140,Vcr001,Vcr001,igr,srna,0.8030173640762881,-1.0,11,2,32.3,0.0,2.6,32.75,NC_002506,153015,153046,NC_002505,21901,21905
VC1433,VC1433,VqmR,VqmR,gene,srna,0.35445068163592625,-1.0,11,2,36.55,0.0,0.24,1.81,NC_002505,-1530997,-1530990,NC_002506,1031538,1031551
VCA0940,VCA0940,Vcr001,Vcr001,gene,srna,0.0,-1.0,11,2,9.94,1.951e-7,0.81,32.75,NC_002506,891405,891478,NC_002505,21903,21906
rpmH,rpmH,Vcr001,Vcr001,gene,srna,0.0,-1.0,11,2,7.6,1.9572e-6,0.05,32.75,NC_002505,-4558,-4557,NC_002505,21904,21905
ilvH,ilvH,GcvB,GcvB,gene,srna,0.1297229219143577,-1.0,11,2,69.36,0.0,0.48,3.38,NC_002505,-2661703,-2661700,NC_002505,-954777,-954731
VC1751 -> U3.VC1751,VC1751,Vcr017,Vcr017,gene,srna,0.7849676455948233,-1.0,11,2,29.57,0.0,0.7,7.06,NC_002505,-1885681,-1885624,NC_002505,-350288,-350285
VC0480,VC0480,VqmR,VqmR,gene,srna,0.3482373172828891,-1.0,11,2,23.01,1.0e-10,0.29,1.81,NC_002505,511327,511338,NC_002506,1031515,1031553
Vcr017,Vcr017,VC1873,VC1873,srna,gene,-1.0,0.7040101845957989,11,2,3.76,0.0005784968,6.15,1.49,NC_002505,-350323,-350307,NC_002505,2018287,2018294
VCA0371,VCA0371,Vcr001,Vcr001,gene,srna,0.4590443686006826,-1.0,11,2,38.76,0.0,0.95,32.75,NC_002506,-357398,-357339,NC_002505,21901,21905
VCA0112,VCA0112,VqmR,VqmR,gene,srna,0.35366536094012313,-1.0,11,2,103.55,0.0,0.12,1.81,NC_002506,122836,122866,NC_002506,1031503,1031553
U5.VC0583 -> VC0583,VC0583,Qrr4,Qrr4,gene,srna,0.0,-1.0,11,2,26.72,0.0,1.74,1.91,NC_002505,-613194,-613174,NC_002506,-908267,-908216
VC0706,VC0706,Vcr017,Vcr017,gene,srna,0.003194888178913738,-1.0,11,2,2.7,0.0074034218,0.63,7.06,NC_002505,-756426,-756408,NC_002505,-350293,-350286
MicX,MicX,VC1247 -> U3.VC1247,VC1247,srna,gene,-1.0,0.34676258992805753,11,2,3.5,0.0009444426,7.23,0.91,NC_002506,-893467,-893407,NC_002505,-1318812,-1318802
VC2294,VC2295,Vcr090,Vcr090,gene,srna,0.7902843601895735,-1.0,11,2,27.88,0.0,0.07,4.89,NC_002505,-2449345,-2449327,NC_002506,3242,3250
VC2202,VC2202,Vcr001,Vcr001,gene,srna,0.0,-1.0,11,2,29.82,0.0,0.2,32.75,NC_002505,-2348889,-2348801,NC_002505,21904,21905
U3.VCA0702 -> VCA0703,VCA0703,Vcr017,Vcr017,gene,srna,0.0,-1.0,11,2,4.77,8.44729e-5,15.27,7.06,NC_002506,643909,643993,NC_002505,-350294,-350286
VCA0120 -> U3.VCA0120,VCA0120,TfoR,TfoR,gene,srna,0.8920676202860858,-1.0,10,"1,2",67.46,1.6e-9,3.07,31.08,NC_002506,136001,136090,NC_002505,2236621,2236675
fliF,fliF,U3.VC0736,VC0736,gene,gene,0.10577864838393732,0.7315561066336019,10,"1,2",1456.26,0.0,0.16,0.87,NC_002505,-2287958,-2287915,NC_002505,792076,792082
VC0274,VC0274,Vcr017,Vcr017,gene,srna,0.10444874274661509,-1.0,10,"1,2",64.52,3.17e-8,0.87,2.29,NC_002505,278928,278998,NC_002505,-350291,-350285
IG.VC2058|VC2057 -> U5.VC2057,IG.VC2058|VC2057,Vcr017,Vcr017,igr,srna,0.6216216216216216,-1.0,10,"1,2",10.45,2.44992e-5,1.41,2.29,NC_002505,-2213495,-2213424,NC_002505,-350293,-350286
VC0533,VC0533,Qrr2,Qrr2,gene,srna,0.4728744939271255,-1.0,10,"1,2",50.22,4.0e-10,0.61,0.84,NC_002505,564416,564498,NC_002506,48457,48480
Qrr4,Qrr4,U5.VC2647,VC2647,srna,gene,-1.0,0.0,10,"1,2",9.01,9.2617e-6,0.95,47.25,NC_002506,-908273,-908255,NC_002505,2821404,2821447
U5.VC1082 -> U3.VC1081,VC1081,Vcr017,Vcr017,gene,srna,0.723994452149792,-1.0,10,"1,2",6.63,3.9775e-5,0.77,2.29,NC_002505,1149001,1149099,NC_002505,-350294,-350282
VC1147,VC1147,VqmR,VqmR,gene,srna,0.25063775510204084,-1.0,10,"1,2",18.16,2.34e-8,0.2,0.94,NC_002505,1218327,1218360,NC_002506,1031508,1031553
VCA0691,VCA0691,Vcr089,Vcr089,gene,srna,0.0798076923076923,-1.0,10,"1,2",2.9,0.015516006,0.89,8.89,NC_002506,-629854,-629804,NC_002505,-2812132,-2812106
U3.VC1539 -> U5.VC1539a,VC1539a,VqmR,VqmR,gene,srna,0.0,-1.0,10,"1,2",11.89,2.4281e-6,0.39,0.94,NC_002505,1651859,1651890,NC_002506,1031501,1031557
VC1973,VC1973,Vcr001,Vcr001,gene,srna,0.4305317324185249,-1.0,10,1,92.94,0.0,0.16,21.29,NC_002505,-2124585,-2124537,NC_002505,21904,21905
U5.VCA0183,VCA0183,Vcr001,Vcr001,gene,srna,0.0,-1.0,10,1,387.24,0.0,1.63,21.29,NC_002506,202066,202093,NC_002505,21904,21905
groEL,groEL,U3.VC0025 -> Vcr001,Vcr001,gene,srna,0.7280248190279214,-1.0,10,1,70.41,0.0,0.07,21.29,NC_002505,-2832697,-2832696,NC_002505,21900,21909
U3.VC0243,VC0243,VrrA,VrrA,gene,srna,0.764954257565095,-1.0,10,1,60.05,0.0,0.11,9.23,NC_002505,250549,250570,NC_002505,1878717,1878788
VCA0077,VCA0077,Vcr001,Vcr001,gene,srna,0.760326364099949,-1.0,10,1,464.69,0.0,Inf,21.29,NC_002506,-86687,-86668,NC_002505,21904,21905
U5.VC0241 -> VC0241,VC0241,Vcr017,Vcr017,gene,srna,0.0,-1.0,10,1,40.2,0.0,0.18,2.29,NC_002505,246640,246699,NC_002505,-350293,-350287
VC0896 -> U3.VC0896,VC0896,Vcr017,Vcr017,gene,srna,0.6459016393442623,-1.0,10,"1,2",35.85,0.0,2.45,2.29,NC_002505,955900,955993,NC_002505,-350294,-350286
VC0711,VC0711,VrrA,VrrA,gene,srna,0.533588583362339,-1.0,10,1,390.33,0.0,0.11,9.23,NC_002505,761320,761396,NC_002505,1878728,1878788
U5.VC1455,VC1455,Vcr017,Vcr017,gene,srna,0.0,-1.0,10,1,17.03,3.5e-9,0.27,2.29,NC_002505,1566007,1566013,NC_002505,-350293,-350286
IG.VC1811|VC1809,IG.VC1811|VC1809,Vcr017,Vcr017,igr,srna,0.24242424242424243,-1.0,10,1,167.49,0.0,0.41,2.29,NC_002505,-1953399,-1953373,NC_002505,-350293,-350286
VC0249 -> U3.VC0249,VC0249,Vcr001,Vcr001,gene,srna,0.7434402332361516,-1.0,10,1,49.44,0.0,0.07,21.29,NC_002505,256157,256198,NC_002505,21903,21905
VC0533,VC0533,Vcr001,Vcr001,gene,srna,0.5489878542510122,-1.0,10,1,3.3,0.0024755063,0.12,21.29,NC_002505,564508,564594,NC_002505,21904,21905
U3.VC2141,VC2141,Vcr001,Vcr001,gene,srna,0.4559789750328515,-1.0,10,1,30.57,0.0,0.09,21.29,NC_002505,-2295737,-2295710,NC_002505,21903,21905
Vcr017,Vcr017,VCA1069,VCA1069,srna,gene,-1.0,0.0,10,"1,2",19.53,2.0e-10,2.01,5.52,NC_002505,-350338,-350305,NC_002506,-1020470,-1020429
IG.VC2006|VC1998,IG.VC2006|VC1998,Qrr3,Qrr3,igr,srna,0.7972725760851489,-1.0,10,1,182.95,0.0,11.96,6.76,NC_002505,-2153355,-2153314,NC_002506,772286,772294
CsrC,CsrC,Vcr043,Vcr043,srna,srna,-1.0,-1.0,10,1,7.42,4.079e-6,0.03,9.89,NC_002505,944078,944082,NC_002505,1114645,1114697
IG.VC1623|VC1617,IG.VC1623|VC1617,Vcr017,Vcr017,igr,srna,0.239644038431249,-1.0,10,1,167.49,0.0,0.23,2.29,NC_002505,-1740693,-1740676,NC_002505,-350293,-350286
U3.VC1106 -> lolA,lolA,Vcr001,Vcr001,gene,srna,0.0,-1.0,10,1,211.22,0.0,0.31,21.29,NC_002505,1177108,1177175,NC_002505,21901,21905
VC1084,VC1084,VqmR,VqmR,gene,srna,0.37801111797405806,-1.0,10,1,25.22,2.0e-10,0.09,0.94,NC_002505,1150713,1150792,NC_002506,1031538,1031553
VC0243,VC0243,Vcr001,Vcr001,gene,srna,0.4919071076706545,-1.0,10,1,7.93,2.0752e-6,0.76,21.29,NC_002505,250147,250198,NC_002505,21901,21905
VC2037,VC2037,Vcr017,Vcr017,gene,srna,0.34555873925501435,-1.0,10,1,167.49,0.0,0.82,2.29,NC_002505,2193902,2193992,NC_002505,-350293,-350286
U3.VC0402,VC0402,Vcr001,Vcr001,gene,srna,0.8120262758969177,-1.0,10,1,30.98,0.0,0.22,21.29,NC_002505,429454,429475,NC_002505,21903,21905
U5.VCA0025 -> VCA0025,VCA0025,Vcr043,Vcr043,gene,srna,0.0,-1.0,10,1,77.67,0.0,2.76,9.89,NC_002506,30458,30493,NC_002505,1114624,1114697
Vcr017,Vcr017,U5.flgI -> U3.flgH,flgH,srna,gene,-1.0,0.6857142857142857,10,1,9.68,4.319e-7,2.01,1.32,NC_002505,-350324,-350323,NC_002505,-2341497,-2341461
Vcr017,Vcr017,VC0239,VC0239,srna,gene,-1.0,0.5743243243243243,10,1,67.77,0.0,2.01,0.55,NC_002505,-350328,-350323,NC_002505,-243659,-243628
VC1308,VC1308,Vcr017,Vcr017,gene,srna,0.005975013579576317,-1.0,10,"1,2",41.36,0.0,0.36,2.29,NC_002505,1390115,1390146,NC_002505,-350293,-350282
IG.VC1692|VC1687,IG.VC1692|VC1687,Vcr228,Vcr228,igr,srna,0.15156401160915833,-1.0,10,"1,2",20.66,0.0,2.5,1.3,NC_002505,-1824098,-1824037,NC_002506,787389,787398
U5.VC1265 -> VC1265,VC1265,VqmR,VqmR,gene,srna,0.0,-1.0,10,"1,2",6.72,1.2135e-5,1.79,0.94,NC_002505,1339300,1339361,NC_002506,1031519,1031554
U5.VC1702,VC1701,Vcr017,Vcr017,gene,srna,0.46756756756756757,-1.0,10,"1,2",36.97,0.0,Inf,2.29,NC_002505,1834068,1834099,NC_002505,-350293,-350286
miaA,miaA,Vcr017,Vcr017,gene,srna,0.06094627105052125,-1.0,10,"1,2",43.69,1.0e-10,0.49,2.29,NC_002505,369202,369295,NC_002505,-350294,-350282
U5.VC1919,VC1919,Vcr096,Vcr096,gene,srna,0.0,-1.0,10,"1,2",34.34,4.0e-10,0.46,7.08,NC_002505,-2069199,-2069184,NC_002506,-243954,-243946
VC0548,VC0548,Vcr090,Vcr090,gene,srna,0.0,-1.0,10,"1,2",14.58,3.168e-7,0.14,2.49,NC_002505,580641,580693,NC_002506,3236,3250
U3.VC1066 -> VC1067,VC1067,Qrr3,Qrr3,gene,srna,0.0,-1.0,10,"1,2",151.13,0.0,0.34,6.76,NC_002505,1133280,1133334,NC_002506,772276,772296
U3.VCA0407,VCA0407,Vcr017,Vcr017,gene,srna,0.24273858921161826,-1.0,10,"1,2",19.42,1.2e-9,1.02,2.29,NC_002506,379127,379186,NC_002505,-350294,-350286
U5.rpsH -> U3.rpsN,rpsN,Vcr017,Vcr017,gene,srna,0.3256198347107438,-1.0,10,"1,2",6.14,3.571e-6,0.03,2.29,NC_002505,-2758077,-2758011,NC_002505,-350294,-350286
VC0305 -> U3.VC0305,VC0305,Vcr090,Vcr090,gene,srna,0.7271039603960396,-1.0,10,"1,2",8.69,6.811e-7,0.18,2.49,NC_002505,-316376,-316183,NC_002506,3241,3250
IG.VC1034|VC1037,IG.VC1034|VC1037,Vcr082,Vcr082,igr,srna,0.30207989435457244,-1.0,10,"1,2",23.05,7.5e-9,2.18,58.63,NC_002505,1102216,1102250,NC_002505,-2433399,-2433397
U5.VC0761 -> U3.hisS,hisS,GcvB,GcvB,gene,srna,0.7410714285714286,-1.0,10,"1,2",15.42,7.79e-6,0.98,1.52,NC_002505,813506,813596,NC_002505,-954778,-954729
VC1854,VC1854,VrrA,VrrA,gene,srna,0.0,-1.0,10,2,47.73,0.0,0.11,14.95,NC_002505,-1993789,-1993740,NC_002505,1878746,1878788
VC2060,VC2060,VrrA,VrrA,gene,srna,0.14893617021276595,-1.0,10,2,39.92,0.0,0.15,14.95,NC_002505,-2215379,-2215302,NC_002505,1878728,1878788
VC1873,VC1873,Vcr017,Vcr017,gene,srna,0.24443029917250159,-1.0,10,2,9.43,7.904e-7,0.14,7.06,NC_002505,2017562,2017573,NC_002505,-350294,-350283
IG.VC0964|VC0962,IG.VC0964|VC0962,Vcr001,Vcr001,igr,srna,0.18943089430894308,-1.0,10,2,117.46,0.0,2.94,32.75,NC_002505,-1028792,-1028726,NC_002505,21904,21905
VCA0078,VCA0078,Vcr001,Vcr001,gene,srna,0.0,-1.0,10,2,6.29,2.62863e-5,0.6,32.75,NC_002506,88630,88640,NC_002505,21904,21905
VCA0728,VCA0728,Vcr001,Vcr001,gene,srna,0.060704168352893564,-1.0,10,2,3.23,0.003546411,0.66,32.75,NC_002506,-674477,-674419,NC_002505,21903,21905
VC1887,VC1887,Vcr001,Vcr001,gene,srna,0.22272727272727272,-1.0,10,2,13.55,6.74e-8,0.81,32.75,NC_002505,2034433,2034457,NC_002505,21904,21905
U3.VCA0545 -> IG.VCA0545|VCA0546,VCA0545,Vcr001,Vcr001,gene,srna,0.8462291870714985,-1.0,10,2,2.99,0.0060575558,14.48,32.75,NC_002506,483829,483882,NC_002505,21903,21905
VC0533,VC0533,Vcr102,Vcr102,gene,srna,0.5206477732793522,-1.0,10,2,387.97,0.0,0.18,1.03,NC_002505,564513,564518,NC_002506,677826,677832
VC0392,VC0392,Vcr017,Vcr017,gene,srna,0.0684062059238364,-1.0,10,2,8.96,1.203e-6,0.99,7.06,NC_002505,414819,414893,NC_002505,-350292,-350285
VCA0728,VCA0728,VqmR,VqmR,gene,srna,0.10400647511129098,-1.0,10,2,10.66,2.798e-7,1.19,1.81,NC_002506,-674381,-674301,NC_002506,1031503,1031554
VC2617 -> U3.VC2617,VC2617,Vcr001,Vcr001,gene,srna,0.6777862016679302,-1.0,10,2,5.87,4.47126e-5,0.41,32.75,NC_002505,-2785383,-2785305,NC_002505,21901,21905
rseB,rseB,Vcr001,Vcr001,gene,srna,0.045059288537549404,-1.0,10,2,39.15,0.0,0.1,32.75,NC_002505,-2648327,-2648308,NC_002505,21904,21905
U5.VCA0080,VCA0080,Qrr3,Qrr3,gene,srna,0.0,-1.0,10,2,819.38,0.0,0.55,12.53,NC_002506,-92399,-92392,NC_002506,772284,772294
U3.VC0241 -> VC0242,VC0242,Vcr017,Vcr017,gene,srna,0.0,-1.0,10,2,14.15,2.86e-8,0.72,7.06,NC_002505,248011,248081,NC_002505,-350289,-350286
VC0180,VC0180,Vcr017,Vcr017,gene,srna,0.7745861733203505,-1.0,10,2,35.85,0.0,1.13,7.06,NC_002505,183470,183476,NC_002505,-350293,-350285
IG.VCA0460|VCA0463,IG.VCA0460|VCA0463,Vcr001,Vcr001,igr,srna,0.8869979577944179,-1.0,10,2,2.52,0.0182164088,5.66,32.75,NC_002506,412023,412068,NC_002505,21904,21905
VC1920,VC1920,Vcr090,Vcr090,gene,srna,0.0,-1.0,10,2,163.36,0.0,0.29,4.89,NC_002505,-2071682,-2071655,NC_002506,3212,3250
sucA,sucA,Vcr001,Vcr001,gene,srna,0.6630225080385852,-1.0,10,2,2.61,0.0145071084,0.11,32.75,NC_002505,-2247271,-2247226,NC_002505,21904,21905
VC0015a,VC0015a,Vcr017,Vcr017,gene,srna,0.09734513274336283,-1.0,10,2,10.75,2.699e-7,0.5,7.06,NC_002505,14101,14105,NC_002505,-350292,-350285
VCA0565,VCA0565,Vcr001,Vcr001,gene,srna,0.0717065036131184,-1.0,10,2,8.81,1.913e-6,0.75,32.75,NC_002506,503500,503566,NC_002505,21901,21905
U3.VC1533 -> U5.VC1532,VC1532,Vcr228,Vcr228,gene,srna,0.0,-1.0,10,2,9.8,3.131e-7,Inf,2.45,NC_002505,-1645598,-1645583,NC_002506,787346,787396
VC1770,VC1770,VqmR,VqmR,gene,srna,0.2196360558611934,-1.0,10,2,80.69,0.0,0.55,1.81,NC_002505,-1917585,-1917504,NC_002506,1031511,1031553
