name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
Vcr078,sRNA,NC_002505,VC1913,CDS,NC_002505,12,1,8.313301577118712e-6,0.0004078445184225083,2,-,2332924,2333027,2062922,2063091,-
Vcr078,sRNA,NC_002505,VCA0809,3UTR,NC_002506,12,0,4.263885068920786e-10,4.446016253407695e-8,2,-,2332937,2333010,753334,753385,-
Vcr078,sRNA,NC_002505,VC2387,3UTR,NC_002505,12,0,2.259265222890731e-10,2.427566840659207e-8,2,-,2332939,2333015,2552873,2552964,+
VC0348,CDS,NC_002505,mutL,CDS,NC_002505,12,2,1.6445392690034786e-10,1.7870867277697613e-8,2,+,370431,371688,367225,368229,+
GcvB,sRNA,NC_002505,VC2490,CDS,NC_002505,12,0,3.981356495699631e-6,0.00021589911552657819,2,-,954717,954847,2670208,2671722,+
TarB,sRNA,NC_002505,VC1663,CDS,NC_002505,12,0,1.787830890815243e-10,1.9391336362666483e-8,2,-,911233,911275,1794804,1795269,+
VC0415,CDS,NC_002505,maf,CDS,NC_002505,12,1,3.060979484198556e-11,3.5387953041310384e-9,2,+,442266,443185,444616,445176,+
VC1298,CDS,NC_002505,VC1620,CDS,NC_002505,12,1,0.003437678070628597,0.040118596310418975,2,-,1377589,1378937,1733235,1738912,-
VC1360,CDS,NC_002505,VC1361,CDS,NC_002505,12,2,4.7692435601268735e-21,9.405325813253055e-19,2,-,1448843,1449748,1449826,1451002,-
VC2052,CDS,NC_002505,VC2057,CDS,NC_002505,12,1,7.597300863674005e-11,8.510730540955482e-9,2,-,2208561,2210345,2212715,2213148,-
VC0038,3UTR,NC_002505,VC1304,CDS,NC_002505,12,0,0.003613709624992281,0.041340041639128806,2,-,36494,36534,1385481,1386912,+
VC0038,3UTR,NC_002505,VC0957,CDS,NC_002505,12,0,8.137071036534935e-5,0.0027357971408405223,2,-,36494,36533,1021634,1021970,+
VC0038,3UTR,NC_002505,VCA0769,CDS,NC_002506,12,0,0.00017558605801643734,0.005028206142165884,2,-,36494,36534,712759,713258,-
VC0038,3UTR,NC_002505,VC1438,CDS,NC_002505,12,4,2.1451811469822745e-11,2.5111151174866056e-9,2,-,36494,36532,1535820,1535988,-
VC0038,3UTR,NC_002505,Vcr016,sRNA,NC_002505,12,0,6.067585135913635e-11,6.874370694428221e-9,2,-,36494,36535,215929,215957,+
VC0038,CDS,NC_002505,VCA1086,CDS,NC_002506,12,0,0.00413398020962588,0.04481556358154688,2,-,36512,36685,1042073,1043151,-
VC0550,CDS,NC_002505,VC0549,5UTR,NC_002505,12,1,1.5956672417429446e-22,3.351968573606038e-20,2,+,583090,584279,582265,582362,+
VC0147,CDS,NC_002505,VC0144:VC0147,IGR,NC_002505,12,2,2.88671191683973e-18,5.050516028699712e-16,2,+,137611,137991,136359,136717,+
Vcr214,sRNA,NC_002505,VCA0219,CDS,NC_002506,12,0,5.040117970037992e-8,4.105356247743958e-6,2,+,2376001,2376142,237761,238711,+
VCA0205,3UTR,NC_002506,VC0147,CDS,NC_002505,12,0,0.00015780402333867268,0.004635131946700623,2,-,222261,222329,136955,137845,+
VCA0205,3UTR,NC_002506,eno,CDS,NC_002505,12,0,2.734752521653678e-6,0.00015603078322361442,2,-,222261,222323,2627613,2627877,-
VCA0205,CDS,NC_002506,VC0162,CDS,NC_002505,12,0,0.001322240571673582,0.0218309749187993,2,-,222370,223160,157692,158790,+
VCA0785,CDS,NC_002506,VCA0786,CDS,NC_002506,12,0,5.113708560607207e-27,1.237719502898937e-24,2,+,728963,730674,730964,732462,+
Vcr036,sRNA,NC_002505,VC0031,5UTR,NC_002505,12,0,1.4018197696857163e-5,0.0006389470231851194,2,-,840378,840454,29570,29668,-
Vcr036,sRNA,NC_002505,VC2490,CDS,NC_002505,12,0,1.51249228256233e-6,9.236571262751626e-5,2,-,840378,840449,2670219,2671707,+
VC1988,CDS,NC_002505,VC1986,CDS,NC_002505,12,3,1.593971590743479e-21,3.2120869733359652e-19,2,-,2140420,2140636,2139071,2139771,-
Vcr229,sRNA,NC_002506,VC0038,CDS,NC_002505,12,0,0.0014051112284598688,0.022709599397837996,2,+,897576,897726,36535,36647,-
VC0254,CDS,NC_002505,VC0252,5UTR,NC_002505,12,0,1.9481266083161395e-11,2.28869049565299e-9,2,+,260983,261724,259783,259847,+
VC0254,CDS,NC_002505,VC0870,CDS,NC_002505,12,0,2.587354244153157e-18,4.539519094968226e-16,2,+,261111,261903,935898,935980,+
Vcr045,sRNA,NC_002505,VCA0737,CDS,NC_002506,12,0,3.6910779160529858e-6,0.00020230095137203861,2,+,1164274,1164325,683196,683989,-
Vcr045,sRNA,NC_002505,VC2237,3UTR,NC_002505,12,0,1.9182129939584767e-10,2.0751294246901964e-8,2,+,1164274,1164325,2392547,2392643,+
Vcr045,sRNA,NC_002505,tolC,CDS,NC_002505,12,0,3.0807708517403974e-8,2.5968462709666228e-6,2,+,1164284,1164325,2610753,2611662,+
Vcr045,sRNA,NC_002505,VC0745,CDS,NC_002505,12,2,1.0963416009165695e-11,1.312008811368525e-9,2,+,1164282,1164325,798813,799428,-
VC0246,CDS,NC_002505,VC0254,CDS,NC_002505,12,1,7.834744244630847e-5,0.0026547415331550903,2,+,252931,253674,260989,261952,+
VCA0975,CDS,NC_002506,VCA0974,CDS,NC_002506,12,0,3.818207911512911e-19,6.967278615251848e-17,2,-,921809,923153,919959,921442,-
VCA0798,CDS,NC_002506,VCA0792:VCA0798,IGR,NC_002506,12,1,2.268512221754848e-18,3.996056723449364e-16,2,-,739734,740271,738247,739495,-
flgE,CDS,NC_002505,VC2067,CDS,NC_002505,12,0,0.0018281144847268537,0.026963308770509634,2,-,2344216,2345277,2221997,2222623,-
VC1464,CDS,NC_002505,VC1455,CDS,NC_002505,12,9,6.727322079728875e-24,1.4762541439186132e-21,2,+,1572933,1573268,1566043,1566344,+
VC2144,CDS,NC_002505,VC2143,CDS,NC_002505,12,0,1.0098388398845757e-15,1.55207017484855e-13,2,-,2299087,2299924,2297825,2298565,-
VC2571,CDS,NC_002505,VC2567:rplQ,IGR,NC_002505,12,1,9.20796780389118e-24,2.010575775649646e-21,2,-,2751568,2752531,2750183,2750596,-
VC2090,CDS,NC_002505,VC2086,CDS,NC_002505,12,0,0.003421984370526454,0.04000270131926961,2,-,2252062,2252349,2245695,2246638,-
VC2738,CDS,NC_002505,Spot42,sRNA,NC_002505,12,2,0.0014890248685375319,0.023595548691794227,2,+,2910044,2911119,106077,106152,+
VC2067,CDS,NC_002505,VC2060,CDS,NC_002505,12,1,1.7181042594200015e-5,0.0007602522345433536,2,-,2222014,2222647,2214781,2215413,-
VC0396:VC0423,IGR,NC_002505,VC0423,CDS,NC_002505,12,2,4.478057529419841e-19,8.129659466902887e-17,2,-,452061,452735,453152,454051,-
VC0745,3UTR,NC_002505,VC1348:VC1350,IGR,NC_002505,12,12,2.485941488594729e-17,4.139089809584529e-15,2,-,798785,798816,1436858,1436879,-
VCA1045,CDS,NC_002506,VCA1048,CDS,NC_002506,12,2,1.3935967125825407e-13,1.9045515957670823e-11,2,+,995097,996646,998813,999715,+
VC0583,3UTR,NC_002505,VC1248,CDS,NC_002505,12,1,0.00042146903362102193,0.00975364715518336,2,-,612526,612564,1319361,1320802,-
VC0583,3UTR,NC_002505,VCA0194,CDS,NC_002506,12,4,0.0005853348585356957,0.012389969110649464,2,-,612525,612567,211553,211877,-
VC0583,3UTR,NC_002505,pepN,CDS,NC_002505,12,0,0.00012712721134553907,0.0039058316294430105,2,-,612525,612565,1603132,1604082,-
VC0583,3UTR,NC_002505,VC2481,CDS,NC_002505,12,2,0.003719836086962642,0.04203299491186702,2,-,612525,612564,2660519,2661245,+
VC0583,3UTR,NC_002505,VC0727:VC0732,IGR,NC_002505,12,0,6.048067472086759e-7,4.0505685428782626e-5,2,-,612526,612565,784638,785029,+
VC0583,CDS,NC_002505,VC1451:VC1455,IGR,NC_002505,12,0,3.0749298547380156e-6,0.0001726844933630309,2,-,612651,612823,1564391,1564444,+
VC2285,CDS,NC_002505,VC2286,CDS,NC_002505,12,1,3.1268348083655216e-22,6.49361661238939e-20,2,-,2439771,2440484,2441431,2441999,-
VC2545,CDS,NC_002505,VC2544,5UTR,NC_002505,12,0,1.4961701902090204e-21,3.019888013031719e-19,2,+,2726090,2726604,2724770,2724882,+
VC0633,CDS,NC_002505,VC0665,CDS,NC_002505,12,0,0.0039060865765244636,0.043309706207364754,2,-,674839,675880,712380,713740,+
VC2252,CDS,NC_002505,fabZ,CDS,NC_002505,12,1,2.3108752568537974e-16,3.670966552023702e-14,2,-,2406096,2408159,2403975,2404366,-
VC0298,CDS,NC_002505,VC0303,CDS,NC_002505,12,1,0.0009542470342782639,0.017513110125627784,2,-,305222,306914,311428,314725,+
VC2065,CDS,NC_002505,VC2062,CDS,NC_002505,12,4,1.8714080703117291e-6,0.00011166566159158965,2,-,2220791,2221132,2216457,2217538,-
pfkA,CDS,NC_002505,Vcr228,sRNA,NC_002506,12,0,3.760314010849374e-7,2.6320719023796756e-5,2,-,2857136,2857767,787265,787429,+
VC2433,CDS,NC_002505,VC2432,3UTR,NC_002505,12,4,8.962317736488143e-22,1.8312185888382983e-19,2,-,2608641,2609194,2607637,2607825,-
VC1286,CDS,NC_002505,VC1286:VC1289,IGR,NC_002505,12,2,1.23360296388552e-25,2.854541981614203e-23,2,+,1361230,1362082,1362648,1363045,+
VC1929,CDS,NC_002505,VC1928,CDS,NC_002505,12,3,9.050305631135096e-20,1.6995882749275708e-17,2,-,2081195,2082074,2080339,2080895,-
VC1066,CDS,NC_002505,RNaseP,CDS,NC_002505,12,0,6.169503554131342e-5,0.0021948679172838974,2,+,1132462,1133072,2580727,2581117,-
VC0248,CDS,NC_002505,VC0246,CDS,NC_002505,12,1,3.406726877845989e-13,4.533919141000523e-11,2,+,254561,254764,253012,253651,+
VC0248,CDS,NC_002505,VC0245,CDS,NC_002505,12,0,5.457527775959677e-13,7.1650351225228e-11,2,+,254543,254731,251636,252907,+
VC2738,3UTR,NC_002505,VC0666,5UTR,NC_002505,12,1,3.4185754320457413e-20,6.531454019091932e-18,2,+,2911647,2911703,714131,714314,+
Vcr106,sRNA,NC_002506,VC0076,CDS,NC_002505,12,2,2.7228420839624015e-12,3.4017465513657505e-10,2,+,926543,926634,76223,76570,-
VCA0960:VCA0963,IGR,NC_002506,VCA0963,5UTR,NC_002506,12,0,9.565556635347016e-28,2.379191084618235e-25,2,-,910703,912042,913228,913413,-
VC2770,CDS,NC_002505,VC2772,CDS,NC_002505,12,3,7.759018506973942e-15,1.1371039400873431e-12,2,-,2955421,2956232,2957012,2957548,-
fliR,CDS,NC_002505,fliH,CDS,NC_002505,12,0,2.512393596170485e-5,0.00104439734890853,2,-,2276254,2276998,2284625,2285263,-
rplE,CDS,NC_002505,rpsN,CDS,NC_002505,12,12,3.303286943786421e-8,2.7722166190781042e-6,2,-,2758391,2758840,2758131,2758406,-
VC1304,CDS,NC_002505,VC1305,5UTR,NC_002505,12,4,1.1289527110376952e-17,1.916419662453718e-15,2,+,1385387,1386844,1386999,1387079,+
VC0957,CDS,NC_002505,VC0410,CDS,NC_002505,12,1,0.00011871041269690747,0.0037065026633277508,2,+,1021637,1022010,436092,436465,+
VCA0051,CDS,NC_002506,VCA0047,CDS,NC_002506,12,0,1.1210055493980759e-8,1.0006684888570538e-6,2,-,58639,59234,55019,56054,-
VCA0051,CDS,NC_002506,VCA0048,CDS,NC_002506,12,0,5.044683425133306e-15,7.476674987599218e-13,2,-,58155,59542,56048,56454,-
rplF,CDS,NC_002505,rplX,CDS,NC_002505,12,4,9.894384388232555e-17,1.598279876957856e-14,2,-,2757179,2757607,2759009,2759285,-
VC2658,CDS,NC_002505,VC2659,CDS,NC_002505,12,12,1.6878678104456633e-6,0.00010183587206552121,2,+,2829321,2829711,2829726,2830086,+
rpsH,CDS,NC_002505,rpsN,CDS,NC_002505,12,12,2.0771125591083856e-10,2.240218347335745e-8,2,-,2757682,2758031,2758064,2758377,-
rpsH,CDS,NC_002505,rplX,CDS,NC_002505,12,3,1.47956523769377e-15,2.255003447851962e-13,2,-,2757674,2757979,2758964,2759312,-
VC2064,CDS,NC_002505,VC2065,CDS,NC_002505,12,12,9.215800348800196e-11,1.0239415883900023e-8,2,-,2220088,2220724,2220763,2220986,-
pdxA,CDS,NC_002505,ksgA,CDS,NC_002505,12,2,3.0300557777866927e-21,6.032813610340368e-19,2,-,472675,473534,471706,472368,-
VCA1038,CDS,NC_002506,VCA1041,CDS,NC_002506,12,3,1.0568728043034773e-12,1.3619409614601662e-10,2,+,988654,989367,991285,992717,+
VC2547,CDS,NC_002505,VC2544,CDS,NC_002505,12,0,4.061959495592111e-6,0.0002195849589379766,2,-,2727067,2730733,2724887,2725763,+
flhA,CDS,NC_002505,VC2052,CDS,NC_002505,12,0,0.0020168417052880043,0.028731988824605918,2,-,2224387,2226439,2208644,2210346,-
flhA,CDS,NC_002505,VC2061,CDS,NC_002505,12,0,0.00328965822107484,0.039020960916019656,2,-,2224315,2226381,2215818,2216470,-
flhA,CDS,NC_002505,fliA,CDS,NC_002505,12,5,5.496956630840183e-5,0.0019966585659276417,2,-,2224314,2225700,2221165,2221918,-
VC0245,CDS,NC_002505,VC0248,CDS,NC_002505,12,1,5.457527775959677e-13,7.1650351225228e-11,2,+,251904,252778,254587,254762,+
VqmR,sRNA,NC_002506,gidB,CDS,NC_002505,12,1,0.00125304359532635,0.0210644685889123,2,+,1031491,1031588,2958588,2959082,-
VqmR,sRNA,NC_002506,VCA0506,CDS,NC_002506,12,0,8.086668283574844e-11,9.034561188599317e-9,2,+,1031490,1031587,434708,434843,+
VqmR,sRNA,NC_002506,dapA,CDS,NC_002505,12,0,0.003463742821776625,0.040303635650382065,2,+,1031519,1031587,2306479,2307225,-
VqmR,sRNA,NC_002506,VC2141,5UTR,NC_002505,12,0,1.1695896017608654e-11,1.3973342726485014e-9,2,+,1031505,1031588,2296211,2296261,-
VqmR,sRNA,NC_002506,VC1763,CDS,NC_002505,12,0,3.0965877998755164e-7,2.204342074028883e-5,2,+,1031483,1031587,1903095,1903400,-
VqmR,sRNA,NC_002506,VC2305,CDS,NC_002505,12,0,7.695557880692515e-15,1.1286888697157453e-12,2,+,1031503,1031582,2458041,2458217,+
VC0957,3UTR,NC_002505,VC0411,CDS,NC_002505,12,0,4.026904773350352e-8,3.3319839609077532e-6,2,+,1021985,1022048,436526,437003,+
VC1267,CDS,NC_002505,VC1268,CDS,NC_002505,12,1,2.793390649552703e-26,6.5841389230759455e-24,2,+,1341952,1342602,1343128,1343779,+
Vcr203,sRNA,NC_002505,VC0577,CDS,NC_002505,12,3,6.039977614319817e-7,4.046600921960998e-5,2,+,606828,606897,607623,608020,+
rpmD,CDS,NC_002505,rpsN,CDS,NC_002505,12,1,5.0541090311980225e-17,8.287696498200886e-15,2,-,2756048,2756231,2758147,2758414,-
VC2283,CDS,NC_002505,VC2286,CDS,NC_002505,12,0,3.503156570559182e-18,6.104738348459321e-16,2,-,2438440,2439264,2441355,2442080,-
rpsN,CDS,NC_002505,rplE,CDS,NC_002505,12,12,3.3032869437864216e-8,2.7722166190781042e-6,2,-,2758124,2758410,2758409,2758802,-
VC0633,3UTR,NC_002505,VrrA,sRNA,NC_002505,12,0,1.1979183813251917e-5,0.0005581956114297456,2,-,674775,674833,1878684,1878802,+
lpxD,CDS,NC_002505,lpxB,CDS,NC_002505,12,4,1.2190018834411273e-17,2.0641231303076584e-15,2,-,2404540,2405538,2402302,2402924,-
VCA1093,CDS,NC_002506,VCA1097,CDS,NC_002506,12,1,7.35766300701978e-7,4.839184943136844e-5,2,-,1049292,1049706,1052881,1053181,-
flgI,CDS,NC_002505,flgD,CDS,NC_002505,12,0,8.382685202714964e-7,5.439161219587476e-5,2,-,2340418,2341470,2345614,2346109,-
VC0148,CDS,NC_002505,VC0144:VC0147,IGR,NC_002505,12,5,4.942776466585064e-22,1.0172267366035643e-19,2,+,138188,138665,136563,136713,+
VC0904,3UTR,NC_002505,VC0903,CDS,NC_002505,12,0,3.628688008919617e-37,1.1610217184292306e-34,2,+,965050,965162,963668,963994,+
VC0413,CDS,NC_002505,VC0408,CDS,NC_002505,12,1,9.913216771361767e-6,0.0004743480571586216,2,+,437836,438138,434922,435437,+
VC0413,CDS,NC_002505,VC0407,CDS,NC_002505,12,2,9.769109788708751e-6,0.00046835359092075923,2,+,437840,438250,434326,434774,+
VC2118,CDS,NC_002505,VC2118:flhB,IGR,NC_002505,12,1,3.358211153538495e-17,5.557988184135153e-15,2,-,2273558,2274285,2274690,2274938,-
VCA0239,CDS,NC_002506,VCA0239:VCA0247,IGR,NC_002506,12,1,2.4614162197452276e-25,5.646736611815649e-23,2,+,260380,260770,261147,262864,+
VCA0689,CDS,NC_002506,VCA0691,5UTR,NC_002506,12,3,1.1211121311512124e-17,1.9039749757799972e-15,2,-,627724,628093,630043,630199,-
VC1932,CDS,NC_002505,Vcr214,sRNA,NC_002505,12,0,1.4086212235265016e-13,1.9240293451128122e-11,2,-,2084041,2084131,2376004,2376120,+
VCA1087,CDS,NC_002506,VCA1090,CDS,NC_002506,12,1,6.216248164295754e-13,8.136840228479165e-11,2,-,1043185,1043518,1045843,1046386,-
recF,CDS,NC_002505,VC0551,CDS,NC_002505,12,1,4.404783055967512e-5,0.0016676193608171036,2,+,9966,10071,584460,585528,+
VCA0689,3UTR,NC_002506,VC1249,CDS,NC_002505,12,0,2.5646854848816856e-11,2.9820972242366205e-9,2,-,627690,627731,1321087,1321596,-
rplO,CDS,NC_002505,rpsN,CDS,NC_002505,12,1,1.1133706681714729e-10,1.2293592525681576e-8,2,-,2755652,2756002,2758076,2758370,-
VC1634,CDS,NC_002505,VC1633,CDS,NC_002505,12,1,3.6633632133601944e-28,9.219069381155724e-26,2,-,1759782,1760665,1758919,1759484,-
VCA0155,CDS,NC_002506,VCA0152,CDS,NC_002506,12,2,1.5904577459581613e-20,3.0900357358163684e-18,2,-,171136,172625,170050,170375,-
VCA0047,3UTR,NC_002506,VCA0048,CDS,NC_002506,12,0,2.7603842038442152e-25,6.328714235793975e-23,2,-,54757,54930,56064,56379,-
VC0525,CDS,NC_002505,ispD,CDS,NC_002505,12,0,1.3225636977552325e-21,2.6745343989416134e-19,2,+,558478,558848,560078,560750,+
VC0264,CDS,NC_002505,VC0267,CDS,NC_002505,12,0,3.199543333823298e-10,3.3805432279891743e-8,2,+,269260,270295,272782,273317,-
fliP,CDS,NC_002505,fliH,CDS,NC_002505,12,0,2.1033858355379738e-5,0.0009010250082680659,2,-,2277353,2278124,2284685,2285391,-
fliP,CDS,NC_002505,flhB,3UTR,NC_002505,12,0,4.134252107351636e-14,5.833517918770144e-12,2,-,2277296,2278152,2274929,2275106,-
VCA0048,CDS,NC_002506,VCA0051,CDS,NC_002506,12,3,5.044683425133287e-15,7.476674987599218e-13,2,-,56060,56450,58179,59574,-
VC1663,CDS,NC_002505,RNaseP,CDS,NC_002505,12,0,2.4905824979262295e-10,2.661195410200181e-8,2,+,1794891,1795250,2580771,2581117,-
VC2206,CDS,NC_002505,VCA0205,3UTR,NC_002506,12,0,0.00018056730844020184,0.005141109159260934,2,-,2350940,2351343,222276,222329,-
VC1318,CDS,NC_002505,VC1317,CDS,NC_002505,12,1,3.836909682140666e-15,5.714976805114013e-13,2,-,1401616,1402127,1400425,1401210,-
VC1397,CDS,NC_002505,VC1400,CDS,NC_002505,12,1,1.3477916790319852e-19,2.510251086864511e-17,2,-,1487493,1489309,1490704,1491211,-
VC2077,CDS,NC_002505,flhA,CDS,NC_002505,12,2,0.0022675538345921574,0.030944917095595062,2,-,2234059,2235699,2224449,2226212,-
VC0423,CDS,NC_002505,VC0396:VC0423,IGR,NC_002505,12,3,4.478057529419814e-19,8.129659466902887e-17,2,-,453251,454080,452037,452784,-
glgA,3UTR,NC_002505,CsrC,sRNA,NC_002505,12,0,9.859455582076374e-12,1.184367497949913e-9,2,-,1863820,1863874,943846,943973,+
VC0386,CDS,NC_002505,VC0384,CDS,NC_002505,12,6,9.113224886267918e-21,1.7812207944677288e-18,2,+,400610,401162,398051,398668,+
VC2745:VC2753,IGR,NC_002505,VC0386:metH,IGR,NC_002505,12,3,6.95844531596258e-16,1.0765612256605505e-13,2,-,2931131,2937434,401539,408926,+
VC2745:VC2753,IGR,NC_002505,VC2489:VC2497,IGR,NC_002505,12,3,1.947849005074641e-16,3.102850399989084e-14,2,-,2928042,2937434,2672848,2681628,-
rpsE,CDS,NC_002505,rplO,CDS,NC_002505,12,8,9.802621367441668e-7,6.259423884844524e-5,2,-,2756377,2756707,2755581,2756033,-
VC0079,CDS,NC_002505,VC0080,3UTR,NC_002505,12,1,4.419682896543285e-21,8.725173140962992e-19,2,+,77388,77744,79096,79214,+
VCA1104,CDS,NC_002506,VCA1108,CDS,NC_002506,12,0,5.888162412213021e-25,1.3368525436851252e-22,2,-,1060413,1061469,1062832,1063533,-
VC1437,CDS,NC_002505,VC1442,CDS,NC_002505,12,1,0.0006667006711828173,0.013605943705060042,2,-,1533412,1535775,1538169,1539574,-
VC1337,CDS,NC_002505,VC1340,CDS,NC_002505,12,1,2.5710516005693414e-7,1.8581031185402592e-5,2,+,1420816,1421944,1425885,1427309,+
rplR,CDS,NC_002505,rplF,CDS,NC_002505,12,12,1.6138956450605466e-8,1.4099995970074386e-6,2,-,2756749,2757119,2757112,2757666,-
VC0349,CDS,NC_002505,miaA,3UTR,NC_002505,12,0,4.1836692010536956e-17,6.887554332407822e-15,2,+,371765,372969,369985,370063,+
Vcr220,sRNA,NC_002505,VC1091,5UTR,NC_002505,12,1,3.493874242493415e-28,8.798465291697922e-26,2,+,2653953,2654006,1158540,1158647,+
VC1968,3UTR,NC_002505,VC1968:VC1971,IGR,NC_002505,12,1,1.1737958301386817e-24,2.637751448498476e-22,2,-,2119863,2120015,2120900,2121306,-
VCA0909:VCA0917,IGR,NC_002506,VCA0917,CDS,NC_002506,12,4,1.0996189286829795e-18,1.9662080871731461e-16,2,-,867697,870148,870346,870827,-
VCA0186,CDS,NC_002506,VC0583,CDS,NC_002505,12,0,0.0007118176582347001,0.014263796093258884,2,+,204668,205006,612596,612767,-
VC1859,CDS,NC_002505,VC1873,CDS,NC_002505,12,0,1.0718094561716679e-5,0.0005072113968044293,2,-,1998036,2000031,2017022,2018145,+
rplB,CDS,NC_002505,rpsQ,CDS,NC_002505,12,0,2.8522215668332833e-16,4.514616135195677e-14,2,-,2762260,2762860,2759837,2760102,-
rplB,CDS,NC_002505,rplC,CDS,NC_002505,12,0,3.4140120122541894e-15,5.101347521341467e-13,2,-,2762112,2762916,2763837,2764361,-
fliM,CDS,NC_002505,fliI,CDS,NC_002505,12,3,2.520312484397025e-5,0.001047329543235325,2,-,2279086,2279942,2283366,2284546,-
VC0285,3UTR,NC_002505,Vcr229,sRNA,NC_002506,12,0,3.638000708002657e-18,6.33234097152755e-16,2,-,294163,294204,897540,897674,+
VC1455:VC1464,IGR,NC_002505,VC1455,CDS,NC_002505,12,12,1.1584734909953414e-16,1.8644787676415936e-14,2,+,1566526,1567085,1566154,1566375,+
Vcr228,sRNA,NC_002506,VC0264,CDS,NC_002505,12,0,5.243963565547869e-5,0.0019211022253870487,2,+,787343,787431,269158,270054,+
Vcr228,sRNA,NC_002506,VCA0428:VCA0431,IGR,NC_002506,12,3,6.937666846602708e-17,1.1299492436596432e-14,2,+,787390,787432,390839,391265,+
VC1334,CDS,NC_002505,VC1337,CDS,NC_002505,12,0,2.769613058807135e-13,3.70646133068489e-11,2,-,1417508,1418269,1420801,1421847,+
VC0233,CDS,NC_002505,VC0232,CDS,NC_002505,12,3,9.199938944250252e-25,2.074894377137488e-22,2,-,237378,238417,236921,237273,-
VC2188,CDS,NC_002505,VC2142,CDS,NC_002505,12,1,0.0001989464303166217,0.005539681955680976,2,-,2334761,2335782,2296342,2297440,-
VC0080:VC0082,IGR,NC_002505,VC0079,CDS,NC_002505,12,1,7.75630075330378e-15,1.1369285735306539e-12,2,+,79320,79871,77395,77717,+
VC2463,CDS,NC_002505,VC2462,CDS,NC_002505,12,0,2.1881438431477098e-18,3.85721248810796e-16,2,-,2645760,2646926,2644224,2645045,-
VC1372,CDS,NC_002505,VC1370,CDS,NC_002505,12,0,3.2960979933516573e-20,6.2990615443490384e-18,2,+,1462190,1462747,1460121,1461012,+
VC2060,CDS,NC_002505,VC2057,CDS,NC_002505,12,1,1.6096141712241698e-9,1.5863061769884316e-7,2,-,2214746,2215557,2212645,2213233,-
VC2491,CDS,NC_002505,leuD,CDS,NC_002505,12,1,6.109308629317772e-22,1.2537636565369112e-19,2,+,2671950,2672908,2674411,2674991,+
VCA0309,CDS,NC_002506,VCA0310:VCA0313,IGR,NC_002506,12,1,7.935491252911506e-28,1.9796825771924604e-25,2,+,321391,321912,322746,323279,+
VCA0506,CDS,NC_002506,VCA0347,CDS,NC_002506,12,3,9.506503177975166e-34,2.7820405607971197e-31,2,+,434582,434907,342897,343078,+
artP,CDS,NC_002506,VCA0759,CDS,NC_002506,12,2,1.659819137510405e-21,3.3411761382164066e-19,2,-,703788,704493,702970,703369,-
VC0602,CDS,NC_002505,VC0637,CDS,NC_002505,12,0,0.0006508263733734953,0.013387489765507844,2,+,628874,630915,678597,679671,+
VC2081,CDS,NC_002505,VC2081:VC2084,IGR,NC_002505,12,2,3.673984834458064e-21,7.285758548689247e-19,2,-,2240642,2241378,2241821,2242966,-
VC2206,3UTR,NC_002505,FlaX,sRNA,NC_002505,12,6,0.0013323390775083874,0.02194390058689211,2,-,2350846,2350901,2334445,2334572,-
rbfA,CDS,NC_002505,truB,CDS,NC_002505,12,3,6.639624921281913e-28,1.66194748138469e-25,2,+,688134,688547,689214,689476,+
motB,CDS,NC_002505,VC0892,5UTR,NC_002505,12,0,2.446902078851729e-28,6.182754083743075e-26,2,+,951940,952411,950799,950921,+
ispH,CDS,NC_002505,ileS,CDS,NC_002505,12,0,1.5837378119761991e-16,2.5336347344855026e-14,2,+,732716,733633,729543,731353,+
rplQ,CDS,NC_002505,VC0633,CDS,NC_002505,12,0,0.00026329864919003276,0.006860046354805867,2,-,2751209,2751506,674824,675504,-
VC2642,CDS,NC_002505,VC2641,CDS,NC_002505,12,1,6.018185945731279e-32,1.682161743899245e-29,2,-,2813930,2814836,2812491,2813514,-
VCA1057,CDS,NC_002506,VCA1057:ribB,IGR,NC_002506,12,1,2.4652275077498353e-39,8.333583959237297e-37,2,-,1008255,1008833,1009500,1010498,-
Vcr090,sRNA,NC_002506,VC0998,CDS,NC_002505,12,4,0.004654354502600046,0.0481547643806747,2,+,3230,3285,1064998,1069408,+
Vcr090,sRNA,NC_002506,VC1442,CDS,NC_002505,12,0,1.46173916583669e-6,8.964717845666097e-5,2,+,3223,3285,1538799,1539573,-
VC1382,CDS,NC_002505,VC1384,CDS,NC_002505,12,1,1.9778355328946952e-20,3.818832028739569e-18,2,+,1472985,1476107,1476988,1477439,+
VC1001,CDS,NC_002505,VC1003,CDS,NC_002505,12,2,5.172282358688184e-24,1.1386912918898453e-21,2,+,1072021,1073170,1073821,1074255,+
rnc,CDS,NC_002505,era,CDS,NC_002505,12,6,2.4513767361771827e-21,4.900248990104513e-19,2,-,2643499,2644056,2642557,2643341,-
VCA1096,CDS,NC_002506,VCA1097,CDS,NC_002506,12,12,6.721170097942275e-14,9.34087674277393e-12,2,-,1052465,1052870,1052894,1053175,-
surE,CDS,NC_002505,ftsB,CDS,NC_002505,12,3,3.5164380756089056e-19,6.429180806251117e-17,2,+,562440,563075,559783,560069,+
